,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Asia,"  Thailand, Chiang Mai (1993-1997)",618,17.5,16.1,..,"  Thailand, Chiang Mai (1993-1997)",0,0,0,0,"  Thailand, Chiang Mai (1993-1997)",0,0,0,0,"  Thailand, Chiang Mai (1993-1997)",0,0,0,0,"  Thailand, Chiang Mai (1993-1997)",1,0.3,0.3,0,"  Thailand, Chiang Mai (1993-1997)",3,0.9,0.9,0,"  Thailand, Chiang Mai (1993-1997)",20,6.1,6.1,0.03,"  Thailand, Chiang Mai (1993-1997)",50,14.4,14.4,0.07,"  Thailand, Chiang Mai (1993-1997)",71,22.1,22.1,0.11,"  Thailand, Chiang Mai (1993-1997)",110,42.1,42.1,0.21,"  Thailand, Chiang Mai (1993-1997)",103,52.6,52.6,0.26,"  Thailand, Chiang Mai (1993-1997)",72,44.7,44.7,0.22,"  Thailand, Chiang Mai (1993-1997)",45,32.1,32.1,0.16,"  Thailand, Chiang Mai (1993-1997)",61,47.4,47.4,0.24,"  Thailand, Chiang Mai (1993-1997)",35,33.9,33.9,0.17,"  Thailand, Chiang Mai (1993-1997)",21,30.8,30.8,0.15,"  Thailand, Chiang Mai (1993-1997)",18,..,..,..,"  Thailand, Chiang Mai (1993-1997)",6,..,..,..,"  Thailand, Chiang Mai (1993-1997)",2,..,..,..,
Asia,"  Thailand, Khon Kaen (1993-1997)",445,10.6,10.8,..,"  Thailand, Khon Kaen (1993-1997)",0,0,0,0,"  Thailand, Khon Kaen (1993-1997)",0,0,0,0,"  Thailand, Khon Kaen (1993-1997)",0,0,0,0,"  Thailand, Khon Kaen (1993-1997)",0,0,0,0,"  Thailand, Khon Kaen (1993-1997)",2,0.5,0.5,0,"  Thailand, Khon Kaen (1993-1997)",6,1.6,1.6,0.01,"  Thailand, Khon Kaen (1993-1997)",23,6.3,6.3,0.03,"  Thailand, Khon Kaen (1993-1997)",57,17.6,17.6,0.09,"  Thailand, Khon Kaen (1993-1997)",84,29.5,29.5,0.15,"  Thailand, Khon Kaen (1993-1997)",91,38.4,38.4,0.19,"  Thailand, Khon Kaen (1993-1997)",62,31.4,31.4,0.16,"  Thailand, Khon Kaen (1993-1997)",43,26.6,26.6,0.13,"  Thailand, Khon Kaen (1993-1997)",35,28.5,28.5,0.14,"  Thailand, Khon Kaen (1993-1997)",19,21.6,21.6,0.11,"  Thailand, Khon Kaen (1993-1997)",10,17,17,0.09,"  Thailand, Khon Kaen (1993-1997)",5,..,..,..,"  Thailand, Khon Kaen (1993-1997)",5,..,..,..,"  Thailand, Khon Kaen (1993-1997)",3,..,..,..,
Asia,"  Thailand, Lampang (1993-1997)",376,19.1,17,..,"  Thailand, Lampang (1993-1997)",0,0,0,0,"  Thailand, Lampang (1993-1997)",0,0,0,0,"  Thailand, Lampang (1993-1997)",0,0,0,0,"  Thailand, Lampang (1993-1997)",0,0,0,0,"  Thailand, Lampang (1993-1997)",0,0,0,0,"  Thailand, Lampang (1993-1997)",5,2.6,2.6,0.01,"  Thailand, Lampang (1993-1997)",30,14.6,14.6,0.07,"  Thailand, Lampang (1993-1997)",64,33.4,33.4,0.17,"  Thailand, Lampang (1993-1997)",49,32,32,0.16,"  Thailand, Lampang (1993-1997)",62,58.4,58.4,0.29,"  Thailand, Lampang (1993-1997)",38,47.9,47.9,0.24,"  Thailand, Lampang (1993-1997)",34,42.9,42.9,0.21,"  Thailand, Lampang (1993-1997)",34,43.3,43.3,0.22,"  Thailand, Lampang (1993-1997)",23,38.9,38.9,0.19,"  Thailand, Lampang (1993-1997)",14,35.6,35.6,0.18,"  Thailand, Lampang (1993-1997)",13,..,..,..,"  Thailand, Lampang (1993-1997)",7,..,..,..,"  Thailand, Lampang (1993-1997)",3,..,..,..,
Asia,"  Thailand, Songkhla (1993-1996)",253,10.8,11.7,..,"  Thailand, Songkhla (1993-1996)",0,0,0,0,"  Thailand, Songkhla (1993-1996)",0,0,0,0,"  Thailand, Songkhla (1993-1996)",0,0,0,0,"  Thailand, Songkhla (1993-1996)",0,0,0,0,"  Thailand, Songkhla (1993-1996)",0,0,0,0,"  Thailand, Songkhla (1993-1996)",8,3.7,3.7,0.02,"  Thailand, Songkhla (1993-1996)",21,10.6,10.6,0.05,"  Thailand, Songkhla (1993-1996)",30,17.4,17.4,0.09,"  Thailand, Songkhla (1993-1996)",45,31.8,31.8,0.16,"  Thailand, Songkhla (1993-1996)",46,39.5,39.5,0.2,"  Thailand, Songkhla (1993-1996)",23,23.2,23.2,0.12,"  Thailand, Songkhla (1993-1996)",27,33.7,33.7,0.17,"  Thailand, Songkhla (1993-1996)",22,31.3,31.3,0.16,"  Thailand, Songkhla (1993-1996)",16,32.4,32.4,0.16,"  Thailand, Songkhla (1993-1996)",9,22.9,22.9,0.11,"  Thailand, Songkhla (1993-1996)",3,..,..,..,"  Thailand, Songkhla (1993-1996)",3,..,..,..,"  Thailand, Songkhla (1993-1996)",0,..,..,..,
Asia,"  Viet Nam, Hanoi (1993-1997)",1058,18.8,21,..,"  Viet Nam, Hanoi (1993-1997)",0,0,0,0,"  Viet Nam, Hanoi (1993-1997)",0,0,0,0,"  Viet Nam, Hanoi (1993-1997)",0,0,0,0,"  Viet Nam, Hanoi (1993-1997)",2,0.4,0.4,0,"  Viet Nam, Hanoi (1993-1997)",11,2.1,2.1,0.01,"  Viet Nam, Hanoi (1993-1997)",11,2.8,2.8,0.01,"  Viet Nam, Hanoi (1993-1997)",50,9.5,9.5,0.05,"  Viet Nam, Hanoi (1993-1997)",105,23.3,23.3,0.12,"  Viet Nam, Hanoi (1993-1997)",159,47.3,47.3,0.24,"  Viet Nam, Hanoi (1993-1997)",218,82.7,82.7,0.41,"  Viet Nam, Hanoi (1993-1997)",145,70.9,70.9,0.35,"  Viet Nam, Hanoi (1993-1997)",106,57,57,0.28,"  Viet Nam, Hanoi (1993-1997)",89,53.5,53.5,0.27,"  Viet Nam, Hanoi (1993-1997)",50,36.2,36.2,0.18,"  Viet Nam, Hanoi (1993-1997)",61,..,..,..,"  Viet Nam, Hanoi (1993-1997)",30,..,..,..,"  Viet Nam, Hanoi (1993-1997)",9,..,..,..,"  Viet Nam, Hanoi (1993-1997)",12,..,..,..,
Asia,"  Viet Nam, Ho Chi Minh City (1995-1998)",1156,11.6,13.6,..,"  Viet Nam, Ho Chi Minh City (1995-1998)",0,0,0,0,"  Viet Nam, Ho Chi Minh City (1995-1998)",0,0,0,0,"  Viet Nam, Ho Chi Minh City (1995-1998)",0,0,0,0,"  Viet Nam, Ho Chi Minh City (1995-1998)",0,0,0,0,"  Viet Nam, Ho Chi Minh City (1995-1998)",0,0,0,0,"  Viet Nam, Ho Chi Minh City (1995-1998)",11,1,1,0.01,"  Viet Nam, Ho Chi Minh City (1995-1998)",47,4.9,4.9,0.02,"  Viet Nam, Ho Chi Minh City (1995-1998)",110,13.4,13.4,0.07,"  Viet Nam, Ho Chi Minh City (1995-1998)",198,29.2,29.2,0.15,"  Viet Nam, Ho Chi Minh City (1995-1998)",195,41.1,41.1,0.21,"  Viet Nam, Ho Chi Minh City (1995-1998)",127,40.1,40.1,0.2,"  Viet Nam, Ho Chi Minh City (1995-1998)",128,43.3,43.3,0.22,"  Viet Nam, Ho Chi Minh City (1995-1998)",109,42.3,42.3,0.21,"  Viet Nam, Ho Chi Minh City (1995-1998)",90,40.7,40.7,0.2,"  Viet Nam, Ho Chi Minh City (1995-1998)",70,44.3,44.3,0.22,"  Viet Nam, Ho Chi Minh City (1995-1998)",38,..,..,..,"  Viet Nam, Ho Chi Minh City (1995-1998)",23,..,..,..,"  Viet Nam, Ho Chi Minh City (1995-1998)",10,..,..,..,
,,96520,1225.7,1219.2,0,0,4,0.4,0.4,0,0,2,0.1,0.1,0,0,11,2.7,2.7,0.01,0,48,7.5,7.6,0.02,0,286,42.2,42.3,0.18,0,1323,232.6,232.9,1.16,0,3951,640.9,641.8,3.19,0,8516,1406.4,1408.7,7.07,0,13160,2491.5,2495.5,12.52,0,15291,3520.7,3526.3,17.63,0,11678,3474.9,3480.8,17.4,0,10335,3586.7,3592.9,17.97,0,9525,3648.5,3655.3,18.27,0,7923,3667,3674.5,18.35,0,6260,3479.7,3486.5,17.45,0,3882,2102.3,2106.4,10.55,0,2614,1168.9,1169.2,5.84,0,1553,1025.6,1025.8,0,
Europe,"Austria, Tyrol (1993-1997)",1722,102.5,68.9,..,"Austria, Tyrol (1993-1997)",0,0,0,0,"Austria, Tyrol (1993-1997)",0,0,0,0,"Austria, Tyrol (1993-1997)",0,0,0,0,"Austria, Tyrol (1993-1997)",0,0,0,0,"Austria, Tyrol (1993-1997)",0,0,0,0,"Austria, Tyrol (1993-1997)",11,7.2,7.2,0.04,"Austria, Tyrol (1993-1997)",22,14.9,14.9,0.07,"  Austria, Tyrol (1993-1997)",57,46.1,46.1,0.23,"Austria, Tyrol (1993-1997)",103,97.6,97.6,0.49,"Austria, Tyrol (1993-1997)",138,137.4,137.4,0.69,"Austria, Tyrol (1993-1997)",219,220.8,220.8,1.1,"Austria, Tyrol (1993-1997)",195,227.1,227.1,1.14,"Austria, Tyrol (1993-1997)",165,230.1,230.1,1.15,"Austria, Tyrol (1993-1997)",190,263.4,263.4,1.32,"Austria, Tyrol (1993-1997)",234,330.7,330.7,1.65,"Austria, Tyrol (1993-1997)",168,369.7,369.7,1.85,"Austria, Tyrol (1993-1997)",124,298.2,298.2,1.49,"Austria, Tyrol (1993-1997)",96,309.5,309.5,..,
Europe,"  Austria, Vorarlberg (1993-1997)",893,103.4,71.1,..,"  Austria, Vorarlberg (1993-1997)",0,0,0,0,"  Austria, Vorarlberg (1993-1997)",0,0,0,0,"  Austria, Vorarlberg (1993-1997)",0,0,0,0,"  Austria, Vorarlberg (1993-1997)",0,0,0,0,"  Austria, Vorarlberg (1993-1997)",1,1.5,1.5,0.01,"  Austria, Vorarlberg (1993-1997)",6,8,8,0.04,"  Austria, Vorarlberg (1993-1997)",10,13.7,13.7,0.07,"  Austria, Vorarlberg (1993-1997)",29,45.9,45.9,0.23,"  Austria, Vorarlberg (1993-1997)",57,101.1,101.1,0.51,"  Austria, Vorarlberg (1993-1997)",81,155.8,155.8,0.78,"  Austria, Vorarlberg (1993-1997)",105,211.6,211.6,1.06,"  Austria, Vorarlberg (1993-1997)",88,196.1,196.1,0.98,"  Austria, Vorarlberg (1993-1997)",90,242.1,242.1,1.21,"  Austria, Vorarlberg (1993-1997)",108,307,307,1.53,"  Austria, Vorarlberg (1993-1997)",100,301.7,301.7,1.51,"  Austria, Vorarlberg (1993-1997)",76,379.1,379.1,1.9,"  Austria, Vorarlberg (1993-1997)",66,338,338,1.69,"  Austria, Vorarlberg (1993-1997)",76,496.7,496.7,..,
Europe,  Belarus (1993-1997),12383,45.3,33,..,  Belarus (1993-1997),0,0,0,0,  Belarus (1993-1997),0,0,0,0,  Belarus (1993-1997),0,0,0,0,  Belarus (1993-1997),0,0,0,0,  Belarus (1993-1997),11,0.6,0.6,0,  Belarus (1993-1997),74,4.2,4.2,0.02,  Belarus (1993-1997),286,13.9,13.9,0.07,  Belarus (1993-1997),716,33.1,33.1,0.17,  Belarus (1993-1997),1274,67.4,67.4,0.34,  Belarus (1993-1997),1551,101.7,101.7,0.51,  Belarus (1993-1997),1198,96.9,96.9,0.48,  Belarus (1993-1997),1724,102.4,102.4,0.51,  Belarus (1993-1997),1595,99.7,99.7,0.5,  Belarus (1993-1997),1690,105.3,105.3,0.53,  Belarus (1993-1997),1264,108.5,108.5,0.54,  Belarus (1993-1997),538,87,87,0.43,  Belarus (1993-1997),290,55.6,55.6,0.28,  Belarus (1993-1997),172,43.9,43.9,..,
Europe,"  Belgium, Flanders (less Limburg) (1997-1998)",7274,139.7,88.1,..,"  Belgium, Flanders (less Limburg) (1997-1998)",0,0,0,0,"  Belgium, Flanders (less Limburg) (1997-1998)",0,0,0,0,"  Belgium, Flanders (less Limburg) (1997-1998)",0,0,0,0,"  Belgium, Flanders (less Limburg) (1997-1998)",1,0.3,0.3,0,"  Belgium, Flanders (less Limburg) (1997-1998)",5,1.7,1.7,0.01,"  Belgium, Flanders (less Limburg) (1997-1998)",24,6.8,6.8,0.03,"  Belgium, Flanders (less Limburg) (1997-1998)",118,29.9,29.9,0.15,"  Belgium, Flanders (less Limburg) (1997-1998)",303,75.8,75.8,0.38,"  Belgium, Flanders (less Limburg) (1997-1998)",556,148.9,148.9,0.74,"  Belgium, Flanders (less Limburg) (1997-1998)",753,219.9,219.9,1.1,"  Belgium, Flanders (less Limburg) (1997-1998)",929,289.9,289.9,1.45,"  Belgium, Flanders (less Limburg) (1997-1998)",804,294.9,294.9,1.47,"  Belgium, Flanders (less Limburg) (1997-1998)",892,308.4,308.4,1.54,"  Belgium, Flanders (less Limburg) (1997-1998)",846,291.6,291.6,1.46,"  Belgium, Flanders (less Limburg) (1997-1998)",729,282.3,282.3,1.41,"  Belgium, Flanders (less Limburg) (1997-1998)",628,325.1,325.1,1.63,"  Belgium, Flanders (less Limburg) (1997-1998)",337,268.6,268.6,1.34,"  Belgium, Flanders (less Limburg) (1997-1998)",349,264,264,..,
Europe,"  Belgium, Limburg (1997-1998)",811,103.6,71.8,..,"  Belgium, Limburg (1997-1998)",0,0,0,0,"  Belgium, Limburg (1997-1998)",0,0,0,0,"  Belgium, Limburg (1997-1998)",0,0,0,0,"  Belgium, Limburg (1997-1998)",0,0,0,0,"  Belgium, Limburg (1997-1998)",1,2,2,0.01,"  Belgium, Limburg (1997-1998)",5,9.2,9.2,0.05,"  Belgium, Limburg (1997-1998)",23,36.5,36.5,0.18,"  Belgium, Limburg (1997-1998)",33,50.1,50.1,0.25,"  Belgium, Limburg (1997-1998)",80,131.9,131.9,0.66,"  Belgium, Limburg (1997-1998)",114,209.5,209.5,1.05,"  Belgium, Limburg (1997-1998)",88,190.8,190.8,0.95,"  Belgium, Limburg (1997-1998)",113,274.3,274.3,1.37,"  Belgium, Limburg (1997-1998)",86,208.6,208.6,1.04,"  Belgium, Limburg (1997-1998)",96,252.7,252.7,1.26,"  Belgium, Limburg (1997-1998)",73,228.9,228.9,1.14,"  Belgium, Limburg (1997-1998)",44,205.5,205.5,1.03,"  Belgium, Limburg (1997-1998)",33,248.8,248.8,1.24,"  Belgium, Limburg (1997-1998)",22,182.1,182.1,..,
Europe,  Croatia (1993-1997),8781,73.6,47.3,..,  Croatia (1993-1997),0,0,0,0,  Croatia (1993-1997),0,0,0,0,  Croatia (1993-1997),0,0,0,0,  Croatia (1993-1997),1,0.1,0.1,0,  Croatia (1993-1997),5,0.6,0.7,0,  Croatia (1993-1997),21,2.6,2.7,0.01,  Croatia (1993-1997),88,10.6,10.7,0.05,  Croatia (1993-1997),295,34.1,34.4,0.17,  Croatia (1993-1997),650,77.4,78,0.39,  Croatia (1993-1997),927,129.3,130.3,0.65,  Croatia (1993-1997),900,117.5,118.5,0.59,  Croatia (1993-1997),1080,149.5,150.8,0.75,  Croatia (1993-1997),1204,162.8,164.1,0.82,  Croatia (1993-1997),1225,176.7,178.2,0.89,  Croatia (1993-1997),1036,224.9,226.8,1.13,  Croatia (1993-1997),582,146.9,148.1,0.74,  Croatia (1993-1997),415,183.8,185.3,0.93,  Croatia (1993-1997),278,207.1,208.9,..,
Europe,  Czech Republic (1993-1997),22175,83.6,52.9,..,  Czech Republic (1993-1997),0,0,0,0,  Czech Republic (1993-1997),0,0,0,0,  Czech Republic (1993-1997),0,0,0,0,  Czech Republic (1993-1997),3,0.1,0.1,0,  Czech Republic (1993-1997),11,0.5,0.5,0,  Czech Republic (1993-1997),73,4.3,4.3,0.02,  Czech Republic (1993-1997),240,14.5,14.5,0.07,  Czech Republic (1993-1997),613,35.3,35.3,0.18,  Czech Republic (1993-1997),1430,71.3,71.3,0.36,  Czech Republic (1993-1997),2430,119.2,119.2,0.6,  Czech Republic (1993-1997),2340,139.7,139.7,0.7,  Czech Republic (1993-1997),2124,161.6,161.6,0.81,  Czech Republic (1993-1997),2635,197.2,197.2,0.99,  Czech Republic (1993-1997),3006,219,219,1.1,  Czech Republic (1993-1997),3128,251.2,251.2,1.26,  Czech Republic (1993-1997),1658,251.5,251.5,1.26,  Czech Republic (1993-1997),1473,252.7,252.7,1.26,  Czech Republic (1993-1997),1011,266,266,..,
Europe,  Denmark (1993-1997),17082,128.8,81.3,..,  Denmark (1993-1997),0,0,0,0,  Denmark (1993-1997),0,0,0,0,  Denmark (1993-1997),0,0,0,0,  Denmark (1993-1997),0,0,0,0,  Denmark (1993-1997),5,0.5,0.5,0,  Denmark (1993-1997),59,6,6,0.03,  Denmark (1993-1997),204,20.7,20.7,0.1,  Denmark (1993-1997),485,52.7,52.7,0.26,  Denmark (1993-1997),987,107.9,107.9,0.54,  Denmark (1993-1997),1877,190.9,190.9,0.95,  Denmark (1993-1997),2112,239.4,239.4,1.2,  Denmark (1993-1997),1910,272.6,272.6,1.36,  Denmark (1993-1997),2079,333.9,333.9,1.67,  Denmark (1993-1997),1958,327.5,327.5,1.64,  Denmark (1993-1997),1790,309.9,309.9,1.55,  Denmark (1993-1997),1520,317,317,1.58,  Denmark (1993-1997),1130,306.2,306.2,1.53,  Denmark (1993-1997),966,304.7,304.7,..,
Europe,  Estonia (1993-1997),2527,63.7,41.5,..,  Estonia (1993-1997),0,0,0,0,  Estonia (1993-1997),0,0,0,0,  Estonia (1993-1997),0,0,0,0,  Estonia (1993-1997),0,0,0,0,  Estonia (1993-1997),4,1.6,1.6,0.01,  Estonia (1993-1997),10,4,4,0.02,  Estonia (1993-1997),40,15.1,15.1,0.08,  Estonia (1993-1997),85,30.2,30.2,0.15,  Estonia (1993-1997),179,65.1,65.1,0.33,  Estonia (1993-1997),289,116,116,0.58,  Estonia (1993-1997),266,118.7,118.7,0.59,  Estonia (1993-1997),340,133.4,133.4,0.67,  Estonia (1993-1997),359,152.6,152.6,0.76,  Estonia (1993-1997),324,140.7,140.7,0.7,  Estonia (1993-1997),276,153.2,153.2,0.77,  Estonia (1993-1997),163,151.6,151.6,0.76,  Estonia (1993-1997),112,125.3,125.3,0.63,  Estonia (1993-1997),80,125.1,125.1,..,
Europe,  Finland (1993-1997),14974,114.1,72.4,..,  Finland (1993-1997),0,0,0,0,  Finland (1993-1997),0,0,0,0,  Finland (1993-1997),0,0,0,0,  Finland (1993-1997),0,0,0,0,  Finland (1993-1997),6,0.8,0.8,0,  Finland (1993-1997),43,5.1,5.1,0.03,  Finland (1993-1997),161,17.4,17.4,0.09,  Finland (1993-1997),478,50.6,50.6,0.25,  Finland (1993-1997),1125,112.8,112.8,0.56,  Finland (1993-1997),2039,195.2,195.2,0.98,  Finland (1993-1997),2011,251.1,251.1,1.26,  Finland (1993-1997),1746,250.7,250.7,1.25,  Finland (1993-1997),1476,231,231,1.16,  Finland (1993-1997),1548,237.4,237.4,1.19,  Finland (1993-1997),1463,245.3,245.3,1.23,  Finland (1993-1997),1202,263.1,263.1,1.32,  Finland (1993-1997),926,271.2,271.2,1.36,  Finland (1993-1997),750,297.7,297.7,..,
Europe,"  France, Bas-Rhin (1993-1997)",2994,117.3,83.4,..,"  France, Bas-Rhin (1993-1997)",0,0,0,0,"  France, Bas-Rhin (1993-1997)",0,0,0,0,"  France, Bas-Rhin (1993-1997)",0,0,0,0,"  France, Bas-Rhin (1993-1997)",0,0,0,0,"  France, Bas-Rhin (1993-1997)",0,0,0,0,"  France, Bas-Rhin (1993-1997)",19,9.4,9.4,0.05,"  France, Bas-Rhin (1993-1997)",60,29.8,29.8,0.15,"  France, Bas-Rhin (1993-1997)",146,74.2,74.2,0.37,"  France, Bas-Rhin (1993-1997)",244,130.3,130.3,0.65,"  France, Bas-Rhin (1993-1997)",352,226.3,226.3,1.13,"  France, Bas-Rhin (1993-1997)",308,252,252,1.26,"  France, Bas-Rhin (1993-1997)",338,278.6,278.6,1.39,"  France, Bas-Rhin (1993-1997)",325,262.1,262.1,1.31,"  France, Bas-Rhin (1993-1997)",323,272.6,272.6,1.36,"  France, Bas-Rhin (1993-1997)",326,303.8,303.8,1.52,"  France, Bas-Rhin (1993-1997)",227,375.6,375.6,1.88,"  France, Bas-Rhin (1993-1997)",184,295.3,295.3,1.48,"  France, Bas-Rhin (1993-1997)",142,267.8,267.8,..,
Europe,"  France, Calvados (1993-1997)",1878,114.4,81.6,..,"  France, Calvados (1993-1997)",0,0,0,0,"  France, Calvados (1993-1997)",0,0,0,0,"  France, Calvados (1993-1997)",0,0,0,0,"  France, Calvados (1993-1997)",0,0,0,0,"  France, Calvados (1993-1997)",0,0,0,0,"  France, Calvados (1993-1997)",10,8.4,8.4,0.04,"  France, Calvados (1993-1997)",26,22.8,22.8,0.11,"  France, Calvados (1993-1997)",83,70.1,70.1,0.35,"  France, Calvados (1993-1997)",174,146,146,0.73,"  France, Calvados (1993-1997)",246,232,232,1.16,"  France, Calvados (1993-1997)",182,250.8,250.8,1.25,"  France, Calvados (1993-1997)",190,249.8,249.8,1.25,"  France, Calvados (1993-1997)",218,264.6,264.6,1.32,"  France, Calvados (1993-1997)",236,298.9,298.9,1.49,"  France, Calvados (1993-1997)",168,235,235,1.17,"  France, Calvados (1993-1997)",141,335.6,335.6,1.68,"  France, Calvados (1993-1997)",115,280.3,280.3,1.4,"  France, Calvados (1993-1997)",89,236.6,236.6,..,
Europe,"  France, Cote d'Or (1993-1997)",1432,110,76.5,..,"  France, Cote d'Or (1993-1997)",0,0,0,0,"  France, Cote d'Or (1993-1997)",0,0,0,0,"  France, Cote d'Or (1993-1997)",0,0,0,0,"  France, Cote d'Or (1993-1997)",1,1.1,1.1,0.01,"  France, Cote d'Or (1993-1997)",2,1.9,1.9,0.01,"  France, Cote d'Or (1993-1997)",6,6.1,6.1,0.03,"  France, Cote d'Or (1993-1997)",32,34.3,34.3,0.17,"  France, Cote d'Or (1993-1997)",43,46,46,0.23,"  France, Cote d'Or (1993-1997)",114,121.7,121.7,0.61,"  France, Cote d'Or (1993-1997)",169,195.1,195.1,0.98,"  France, Cote d'Or (1993-1997)",157,257,257,1.29,"  France, Cote d'Or (1993-1997)",138,232,232,1.16,"  France, Cote d'Or (1993-1997)",158,253.2,253.2,1.27,"  France, Cote d'Or (1993-1997)",182,300.3,300.3,1.5,"  France, Cote d'Or (1993-1997)",143,257.8,257.8,1.29,"  France, Cote d'Or (1993-1997)",93,277.1,277.1,1.39,"  France, Cote d'Or (1993-1997)",80,228.7,228.7,1.14,"  France, Cote d'Or (1993-1997)",114,322.3,322.3,..,
Europe,"  France, Doubs (1993-1997)",1332,106.3,74.7,..,"  France, Doubs (1993-1997)",0,0,0,0,"  France, Doubs (1993-1997)",0,0,0,0,"  France, Doubs (1993-1997)",0,0,0,0,"  France, Doubs (1993-1997)",0,0,0,0,"  France, Doubs (1993-1997)",0,0,0,0,"  France, Doubs (1993-1997)",6,6.4,6.4,0.03,"  France, Doubs (1993-1997)",24,26.9,26.9,0.13,"  France, Doubs (1993-1997)",51,56.7,56.7,0.28,"  France, Doubs (1993-1997)",92,102.2,102.2,0.51,"  France, Doubs (1993-1997)",148,175.4,175.4,0.88,"  France, Doubs (1993-1997)",166,269.3,269.3,1.35,"  France, Doubs (1993-1997)",158,259.3,259.3,1.3,"  France, Doubs (1993-1997)",148,239.9,239.9,1.2,"  France, Doubs (1993-1997)",144,251.3,251.3,1.26,"  France, Doubs (1993-1997)",134,272.7,272.7,1.36,"  France, Doubs (1993-1997)",90,296.7,296.7,1.48,"  France, Doubs (1993-1997)",82,278.4,278.4,1.39,"  France, Doubs (1993-1997)",89,343.8,343.8,..,
Europe,"  France, Haut-Rhin (1993-1997)",2125,120.2,83.3,..,"  France, Haut-Rhin (1993-1997)",0,0,0,0,"  France, Haut-Rhin (1993-1997)",0,0,0,0,"  France, Haut-Rhin (1993-1997)",0,0,0,0,"  France, Haut-Rhin (1993-1997)",0,0,0,0,"  France, Haut-Rhin (1993-1997)",2,1.7,1.7,0.01,"  France, Haut-Rhin (1993-1997)",9,6.9,6.9,0.03,"  France, Haut-Rhin (1993-1997)",39,28.2,28.2,0.14,"  France, Haut-Rhin (1993-1997)",75,55.1,55.1,0.28,"  France, Haut-Rhin (1993-1997)",175,132.5,132.5,0.66,"  France, Haut-Rhin (1993-1997)",240,216.8,216.8,1.08,"  France, Haut-Rhin (1993-1997)",235,271.3,271.3,1.36,"  France, Haut-Rhin (1993-1997)",243,280.8,280.8,1.4,"  France, Haut-Rhin (1993-1997)",219,238.5,238.5,1.19,"  France, Haut-Rhin (1993-1997)",288,329.1,329.1,1.65,"  France, Haut-Rhin (1993-1997)",238,319.1,319.1,1.6,"  France, Haut-Rhin (1993-1997)",128,313.6,313.6,1.57,"  France, Haut-Rhin (1993-1997)",133,312.9,312.9,1.56,"  France, Haut-Rhin (1993-1997)",101,264.1,264.1,..,
Europe,"  France, Herault (1993-1997)",2747,122.9,81.5,..,"  France, Herault (1993-1997)",0,0,0,0,"  France, Herault (1993-1997)",0,0,0,0,"  France, Herault (1993-1997)",0,0,0,0,"  France, Herault (1993-1997)",0,0,0,0,"  France, Herault (1993-1997)",3,1.8,1.8,0.01,"  France, Herault (1993-1997)",14,8.6,8.6,0.04,"  France, Herault (1993-1997)",37,23.7,23.7,0.12,"  France, Herault (1993-1997)",99,64.9,64.9,0.32,"  France, Herault (1993-1997)",202,129.4,129.4,0.65,"  France, Herault (1993-1997)",346,229.6,229.6,1.15,"  France, Herault (1993-1997)",286,254.4,254.4,1.27,"  France, Herault (1993-1997)",290,270.1,270.1,1.35,"  France, Herault (1993-1997)",340,280.8,280.8,1.4,"  France, Herault (1993-1997)",325,271,271,1.36,"  France, Herault (1993-1997)",322,285,285,1.42,"  France, Herault (1993-1997)",197,288.6,288.6,1.44,"  France, Herault (1993-1997)",160,246.4,246.4,1.23,"  France, Herault (1993-1997)",126,213.9,213.9,..,
