,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, New York City (1983-1987)",237,1.4,1,..,"  USA, New York City (1983-1987)",0,0,0,0,"  USA, New York City (1983-1987)",0,0,0,0,"  USA, New York City (1983-1987)",0,0,0,0,"  USA, New York City (1983-1987)",0,0,0,0,"  USA, New York City (1983-1987)",0,0,0,0,"  USA, New York City (1983-1987)",0,0,0,0,"  USA, New York City (1983-1987)",1,0.1,0.1,0,"  USA, New York City (1983-1987)",2,0.2,0.2,0,"  USA, New York City (1983-1987)",10,1,1,0,"  USA, New York City (1983-1987)",10,1.2,1.2,0.01,"  USA, New York City (1983-1987)",16,2,2,0.01,"  USA, New York City (1983-1987)",24,2.8,2.8,0.01,"  USA, New York City (1983-1987)",30,3.9,3.9,0.02,"  USA, New York City (1983-1987)",32,5,5,0.02,"  USA, New York City (1983-1987)",38,8.2,8.2,0.04,"  USA, New York City (1983-1987)",36,10.5,10.5,0.05,"  USA, New York City (1983-1987)",23,11.4,11.4,0.06,"  USA, New York City (1983-1987)",15,10.7,10.7,..,
North America,"  USA, New York State (Less City) (1983-1987)",268,1.1,0.8,..,"  USA, New York State (Less City) (1983-1987)",0,0,0,0,"  USA, New York State (Less City) (1983-1987)",0,0,0,0,"  USA, New York State (Less City) (1983-1987)",0,0,0,0,"  USA, New York State (Less City) (1983-1987)",0,0,0,0,"  USA, New York State (Less City) (1983-1987)",1,0,0,0,"  USA, New York State (Less City) (1983-1987)",0,0,0,0,"  USA, New York State (Less City) (1983-1987)",2,0.1,0.1,0,"  USA, New York State (Less City) (1983-1987)",2,0.1,0.1,0,"  USA, New York State (Less City) (1983-1987)",7,0.4,0.4,0,"  USA, New York State (Less City) (1983-1987)",12,0.9,0.9,0,"  USA, New York State (Less City) (1983-1987)",15,1.2,1.2,0.01,"  USA, New York State (Less City) (1983-1987)",37,2.8,2.8,0.01,"  USA, New York State (Less City) (1983-1987)",33,2.7,2.7,0.01,"  USA, New York State (Less City) (1983-1987)",47,4.7,4.7,0.02,"  USA, New York State (Less City) (1983-1987)",41,5.9,5.9,0.03,"  USA, New York State (Less City) (1983-1987)",29,6.7,6.7,0.03,"  USA, New York State (Less City) (1983-1987)",23,8.9,8.9,0.04,"  USA, New York State (Less City) (1983-1987)",19,9.7,9.7,..,
North America,"  USA, Utah (1983-1987)",19,0.5,0.5,..,"  USA, Utah (1983-1987)",0,0,0,0,"  USA, Utah (1983-1987)",0,0,0,0,"  USA, Utah (1983-1987)",0,0,0,0,"  USA, Utah (1983-1987)",0,0,0,0,"  USA, Utah (1983-1987)",0,0,0,0,"  USA, Utah (1983-1987)",0,0,0,0,"  USA, Utah (1983-1987)",1,0.3,0.3,0,"  USA, Utah (1983-1987)",1,0.4,0.4,0,"  USA, Utah (1983-1987)",0,0,0,0,"  USA, Utah (1983-1987)",1,0.6,0.6,0,"  USA, Utah (1983-1987)",2,1.4,1.4,0.01,"  USA, Utah (1983-1987)",1,0.8,0.8,0,"  USA, Utah (1983-1987)",3,2.4,2.4,0.01,"  USA, Utah (1983-1987)",2,2,2,0.01,"  USA, Utah (1983-1987)",4,5.2,5.2,0.03,"  USA, Utah (1983-1987)",2,3.9,3.9,0.02,"  USA, Utah (1983-1987)",1,3.6,3.6,0.02,"  USA, Utah (1983-1987)",1,5.5,5.5,..,
North America,"  USA, Washington, Seattle (1983-1987)",54,0.7,0.6,..,"  USA, Washington, Seattle (1983-1987)",0,0,0,0,"  USA, Washington, Seattle (1983-1987)",0,0,0,0,"  USA, Washington, Seattle (1983-1987)",0,0,0,0,"  USA, Washington, Seattle (1983-1987)",0,0,0,0,"  USA, Washington, Seattle (1983-1987)",0,0,0,0,"  USA, Washington, Seattle (1983-1987)",0,0,0,0,"  USA, Washington, Seattle (1983-1987)",0,0,0,0,"  USA, Washington, Seattle (1983-1987)",1,0.2,0.2,0,"  USA, Washington, Seattle (1983-1987)",1,0.2,0.2,0,"  USA, Washington, Seattle (1983-1987)",2,0.6,0.6,0,"  USA, Washington, Seattle (1983-1987)",5,1.6,1.6,0.01,"  USA, Washington, Seattle (1983-1987)",6,2,2,0.01,"  USA, Washington, Seattle (1983-1987)",9,3,3,0.01,"  USA, Washington, Seattle (1983-1987)",4,1.5,1.5,0.01,"  USA, Washington, Seattle (1983-1987)",11,5.8,5.8,0.03,"  USA, Washington, Seattle (1983-1987)",5,4.2,4.2,0.02,"  USA, Washington, Seattle (1983-1987)",2,3.1,3.1,0.02,"  USA, Washington, Seattle (1983-1987)",8,18.4,18.4,..,
North America,,1508,17.9,15.9,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,1,0,0,0,,3,0,0,0,,4,0.5,0.5,0,,13,2.1,2.1,0.01,,11,3.1,3.1,0.01,,50,14.5,14.5,0.05,,71,21.1,21.1,0.07,,102,26,26,0.13,,181,51.4,51.5,0.23,,213,50.6,50.6,0.22,,246,93.2,93.2,0.46,,219,86.2,86.2,0.44,,187,124.8,124.9,0.61,,118,372.6,372.7,1.86,,87,127.3,127.4,0,
Asia,"China, Hong Kong (1983-1987)",63,0.4,0.5,..,"China, Hong Kong (1983-1987)",0,0,0,0,"China, Hong Kong (1983-1987)",0,0,0,0,"China, Hong Kong (1983-1987)",0,0,0,0,"China, Hong Kong (1983-1987)",0,0,0,0,"China, Hong Kong (1983-1987)",0,0,0,0,"China, Hong Kong (1983-1987)",0,0,0,0,"China, Hong Kong (1983-1987)",0,0,0,0,"China, Hong Kong (1983-1987)",3,0.3,0.3,0,"China, Hong Kong (1983-1987)",4,0.6,0.6,0,"China, Hong Kong (1983-1987)",2,0.3,0.3,0,"China, Hong Kong (1983-1987)",4,0.5,0.6,0,"  China, Hong Kong (1983-1987)",11,1.7,1.8,0.01,"China, Hong Kong (1983-1987)",11,2.1,2.2,0.01,"China, Hong Kong (1983-1987)",12,3.1,3.2,0.02,"China, Hong Kong (1983-1987)",8,3.1,3.2,0.02,"China, Hong Kong (1983-1987)",3,2.4,2.5,0.01,"China, Hong Kong (1983-1987)",1,1.9,2,0.01,"China, Hong Kong (1983-1987)",1,4.3,4.5,..,
Asia,"  China, Qidong County (1983-1987)",5,0.2,0.2,..,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",1,0.7,0.7,0,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",1,1.1,1.1,0.01,"  China, Qidong County (1983-1987)",1,1.5,1.5,0.01,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",1,3.4,3.4,0.02,"  China, Qidong County (1983-1987)",0,0,0,0,"  China, Qidong County (1983-1987)",1,14.2,14.2,..,
Asia,"  China, Shanghai (1983-1987)",60,0.4,0.3,..,"  China, Shanghai (1983-1987)",0,0,0,0,"  China, Shanghai (1983-1987)",0,0,0,0,"  China, Shanghai (1983-1987)",0,0,0,0,"  China, Shanghai (1983-1987)",0,0,0,0,"  China, Shanghai (1983-1987)",0,0,0,0,"  China, Shanghai (1983-1987)",0,0,0,0,"  China, Shanghai (1983-1987)",2,0.1,0.1,0,"  China, Shanghai (1983-1987)",2,0.2,0.2,0,"  China, Shanghai (1983-1987)",0,0,0,0,"  China, Shanghai (1983-1987)",4,0.4,0.4,0,"  China, Shanghai (1983-1987)",6,0.5,0.5,0,"  China, Shanghai (1983-1987)",7,0.7,0.7,0,"  China, Shanghai (1983-1987)",10,1.2,1.2,0.01,"  China, Shanghai (1983-1987)",15,2.5,2.5,0.01,"  China, Shanghai (1983-1987)",5,1.3,1.3,0.01,"  China, Shanghai (1983-1987)",4,1.9,1.9,0.01,"  China, Shanghai (1983-1987)",4,4.5,4.5,0.02,"  China, Shanghai (1983-1987)",1,3.7,3.7,..,
Asia,"  China, Tianjin (1983-1987)",19,0.2,0.2,..,"  China, Tianjin (1983-1987)",0,0,0,0,"  China, Tianjin (1983-1987)",0,0,0,0,"  China, Tianjin (1983-1987)",0,0,0,0,"  China, Tianjin (1983-1987)",0,0,0,0,"  China, Tianjin (1983-1987)",0,0,0,0,"  China, Tianjin (1983-1987)",0,0,0,0,"  China, Tianjin (1983-1987)",0,0,0,0,"  China, Tianjin (1983-1987)",1,0.2,0.2,0,"  China, Tianjin (1983-1987)",1,0.2,0.2,0,"  China, Tianjin (1983-1987)",2,0.5,0.5,0,"  China, Tianjin (1983-1987)",3,0.6,0.6,0,"  China, Tianjin (1983-1987)",5,1.1,1.1,0.01,"  China, Tianjin (1983-1987)",2,0.6,0.6,0,"  China, Tianjin (1983-1987)",4,1.8,1.8,0.01,"  China, Tianjin (1983-1987)",0,0,0,0,"  China, Tianjin (1983-1987)",1,1.2,1.2,0.01,"  China, Tianjin (1983-1987)",0,0,0,0,"  China, Tianjin (1983-1987)",0,0,0,..,
Asia,"  India, Ahmedabad (1983-1987)",9,0.1,0.2,..,"  India, Ahmedabad (1983-1987)",0,0,0,0,"  India, Ahmedabad (1983-1987)",0,0,0,0,"  India, Ahmedabad (1983-1987)",0,0,0,0,"  India, Ahmedabad (1983-1987)",0,0,0,0,"  India, Ahmedabad (1983-1987)",0,0,0,0,"  India, Ahmedabad (1983-1987)",0,0,0,0,"  India, Ahmedabad (1983-1987)",1,0.2,0.2,0,"  India, Ahmedabad (1983-1987)",0,0,0,0,"  India, Ahmedabad (1983-1987)",1,0.2,0.2,0,"  India, Ahmedabad (1983-1987)",0,0,0,0,"  India, Ahmedabad (1983-1987)",2,0.7,0.7,0,"  India, Ahmedabad (1983-1987)",2,1,1,0,"  India, Ahmedabad (1983-1987)",2,1.3,1.3,0.01,"  India, Ahmedabad (1983-1987)",1,1.2,1.2,0.01,"  India, Ahmedabad (1983-1987)",0,0,0,0,"  India, Ahmedabad (1983-1987)",0,0,0,0,"  India, Ahmedabad (1983-1987)",0,..,..,..,"  India, Ahmedabad (1983-1987)",0,..,..,..,
Asia,"  India, Bangalore (1983-1987)",23,0.3,0.5,..,"  India, Bangalore (1983-1987)",0,0,0,0,"  India, Bangalore (1983-1987)",0,0,0,0,"  India, Bangalore (1983-1987)",0,0,0,0,"  India, Bangalore (1983-1987)",0,0,0,0,"  India, Bangalore (1983-1987)",0,0,0,0,"  India, Bangalore (1983-1987)",1,0.1,0.1,0,"  India, Bangalore (1983-1987)",1,0.1,0.1,0,"  India, Bangalore (1983-1987)",1,0.2,0.2,0,"  India, Bangalore (1983-1987)",0,0,0,0,"  India, Bangalore (1983-1987)",1,0.3,0.3,0,"  India, Bangalore (1983-1987)",4,1.4,1.4,0.01,"  India, Bangalore (1983-1987)",4,2.1,2.1,0.01,"  India, Bangalore (1983-1987)",4,2.2,2.2,0.01,"  India, Bangalore (1983-1987)",2,2,2,0.01,"  India, Bangalore (1983-1987)",3,3.7,3.7,0.02,"  India, Bangalore (1983-1987)",2,..,..,..,"  India, Bangalore (1983-1987)",0,..,..,..,"  India, Bangalore (1983-1987)",0,..,..,..,
Asia,"  India, Chennai (Madras) (1983-1987)",15,0.2,0.3,..,"  India, Chennai (Madras) (1983-1987)",0,0,0,0,"  India, Chennai (Madras) (1983-1987)",0,0,0,0,"  India, Chennai (Madras) (1983-1987)",0,0,0,0,"  India, Chennai (Madras) (1983-1987)",0,0,0,0,"  India, Chennai (Madras) (1983-1987)",0,0,0,0,"  India, Chennai (Madras) (1983-1987)",0,0,0,0,"  India, Chennai (Madras) (1983-1987)",0,0,0,0,"  India, Chennai (Madras) (1983-1987)",1,0.2,0.2,0,"  India, Chennai (Madras) (1983-1987)",1,0.2,0.2,0,"  India, Chennai (Madras) (1983-1987)",0,0,0,0,"  India, Chennai (Madras) (1983-1987)",2,0.6,0.6,0,"  India, Chennai (Madras) (1983-1987)",2,0.8,0.8,0,"  India, Chennai (Madras) (1983-1987)",4,1.9,1.9,0.01,"  India, Chennai (Madras) (1983-1987)",2,1.7,1.7,0.01,"  India, Chennai (Madras) (1983-1987)",1,1.1,1.1,0.01,"  India, Chennai (Madras) (1983-1987)",2,..,..,..,"  India, Chennai (Madras) (1983-1987)",0,..,..,..,"  India, Chennai (Madras) (1983-1987)",0,..,..,..,
Asia,"  India, Mumbai (Bombay) (1983-1987)",38,0.2,0.4,..,"  India, Mumbai (Bombay) (1983-1987)",0,0,0,0,"  India, Mumbai (Bombay) (1983-1987)",0,0,0,0,"  India, Mumbai (Bombay) (1983-1987)",0,0,0,0,"  India, Mumbai (Bombay) (1983-1987)",0,0,0,0,"  India, Mumbai (Bombay) (1983-1987)",0,0,0,0,"  India, Mumbai (Bombay) (1983-1987)",0,0,0,0,"  India, Mumbai (Bombay) (1983-1987)",0,0,0,0,"  India, Mumbai (Bombay) (1983-1987)",0,0,0,0,"  India, Mumbai (Bombay) (1983-1987)",4,0.3,0.3,0,"  India, Mumbai (Bombay) (1983-1987)",1,0.1,0.1,0,"  India, Mumbai (Bombay) (1983-1987)",1,0.1,0.1,0,"  India, Mumbai (Bombay) (1983-1987)",7,1.1,1.1,0.01,"  India, Mumbai (Bombay) (1983-1987)",6,1.4,1.4,0.01,"  India, Mumbai (Bombay) (1983-1987)",9,3.7,3.7,0.02,"  India, Mumbai (Bombay) (1983-1987)",8,5.1,5.1,0.03,"  India, Mumbai (Bombay) (1983-1987)",2,..,..,..,"  India, Mumbai (Bombay) (1983-1987)",0,..,..,..,"  India, Mumbai (Bombay) (1983-1987)",0,..,..,..,
Asia,  Israel: Jews (1982-1986),85,1,0.8,..,  Israel: Jews (1982-1986),0,0,0,0,  Israel: Jews (1982-1986),0,0,0,0,  Israel: Jews (1982-1986),0,0,0,0,  Israel: Jews (1982-1986),1,0.1,0.1,0,  Israel: Jews (1982-1986),0,0,0,0,  Israel: Jews (1982-1986),1,0.1,0.1,0,  Israel: Jews (1982-1986),4,0.6,0.6,0,  Israel: Jews (1982-1986),1,0.2,0.2,0,  Israel: Jews (1982-1986),1,0.3,0.3,0,  Israel: Jews (1982-1986),3,0.8,0.8,0,  Israel: Jews (1982-1986),1,0.3,0.3,0,  Israel: Jews (1982-1986),9,2.7,2.7,0.01,  Israel: Jews (1982-1986),10,3.1,3.1,0.02,  Israel: Jews (1982-1986),10,4,4,0.02,  Israel: Jews (1982-1986),16,6.4,6.4,0.03,  Israel: Jews (1982-1986),13,..,..,..,  Israel: Jews (1982-1986),12,..,..,..,  Israel: Jews (1982-1986),3,..,..,..,
Asia,  Israel: Jews born in Africa or Asia (1982-1986),17,1.1,0.6,..,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),0,0,0,0,  Israel: Jews born in Africa or Asia (1982-1986),2,1.6,1.6,0.01,  Israel: Jews born in Africa or Asia (1982-1986),4,3.9,3.9,0.02,  Israel: Jews born in Africa or Asia (1982-1986),1,1.4,1.4,0.01,  Israel: Jews born in Africa or Asia (1982-1986),4,6.9,6.9,0.03,  Israel: Jews born in Africa or Asia (1982-1986),2,..,..,..,  Israel: Jews born in Africa or Asia (1982-1986),4,..,..,..,  Israel: Jews born in Africa or Asia (1982-1986),0,..,..,..,
Asia,  Israel: Jews born in America or Europe (1982-1986),59,3.2,1.1,..,  Israel: Jews born in America or Europe (1982-1986),0,0,0,0,  Israel: Jews born in America or Europe (1982-1986),0,0,0,0,  Israel: Jews born in America or Europe (1982-1986),0,0,0,0,  Israel: Jews born in America or Europe (1982-1986),0,0,0,0,  Israel: Jews born in America or Europe (1982-1986),0,0,0,0,  Israel: Jews born in America or Europe (1982-1986),0,0,0,0,  Israel: Jews born in America or Europe (1982-1986),1,0.9,0.9,0,  Israel: Jews born in America or Europe (1982-1986),1,0.6,0.6,0,  Israel: Jews born in America or Europe (1982-1986),1,1.1,1.1,0.01,  Israel: Jews born in America or Europe (1982-1986),3,2.8,2.8,0.01,  Israel: Jews born in America or Europe (1982-1986),0,0,0,0,  Israel: Jews born in America or Europe (1982-1986),5,3.1,3.1,0.02,  Israel: Jews born in America or Europe (1982-1986),6,3,3,0.02,  Israel: Jews born in America or Europe (1982-1986),9,5.4,5.4,0.03,  Israel: Jews born in America or Europe (1982-1986),11,6,6,0.03,  Israel: Jews born in America or Europe (1982-1986),11,..,..,..,  Israel: Jews born in America or Europe (1982-1986),8,..,..,..,  Israel: Jews born in America or Europe (1982-1986),3,..,..,..,
Asia,  Israel: Jews born in Israel (1982-1986),9,0.2,0.6,..,  Israel: Jews born in Israel (1982-1986),0,0,0,0,  Israel: Jews born in Israel (1982-1986),0,0,0,0,  Israel: Jews born in Israel (1982-1986),0,0,0,0,  Israel: Jews born in Israel (1982-1986),1,0.2,0.2,0,  Israel: Jews born in Israel (1982-1986),0,0,0,0,  Israel: Jews born in Israel (1982-1986),1,0.2,0.2,0,  Israel: Jews born in Israel (1982-1986),3,0.7,0.7,0,  Israel: Jews born in Israel (1982-1986),0,0,0,0,  Israel: Jews born in Israel (1982-1986),0,0,0,0,  Israel: Jews born in Israel (1982-1986),0,0,0,0,  Israel: Jews born in Israel (1982-1986),1,1.7,1.7,0.01,  Israel: Jews born in Israel (1982-1986),2,5.1,5.1,0.03,  Israel: Jews born in Israel (1982-1986),0,0,0,0,  Israel: Jews born in Israel (1982-1986),0,0,0,0,  Israel: Jews born in Israel (1982-1986),1,11,11,0.06,  Israel: Jews born in Israel (1982-1986),0,..,..,..,  Israel: Jews born in Israel (1982-1986),0,..,..,..,  Israel: Jews born in Israel (1982-1986),0,..,..,..,
Asia,  Israel: Non-Jews (1982-1986),3,0.2,0.3,..,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),1,1.4,1.4,0.01,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),0,0,0,0,  Israel: Non-Jews (1982-1986),1,6.2,6.2,0.03,  Israel: Non-Jews (1982-1986),1,..,..,..,  Israel: Non-Jews (1982-1986),0,..,..,..,  Israel: Non-Jews (1982-1986),0,..,..,..,
Asia,"  Japan, Hiroshima (1981-1985)",4,0.2,0.2,..,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",1,0.5,0.5,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",1,1.7,1.7,0.01,"  Japan, Hiroshima (1981-1985)",2,4.3,4.3,0.02,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,0,"  Japan, Hiroshima (1981-1985)",0,0,0,..,
Asia,"  Japan, Miyagi Prefecture (1983-1987)",14,0.3,0.2,..,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",1,0.3,0.3,0,"  Japan, Miyagi Prefecture (1983-1987)",3,0.9,0.9,0,"  Japan, Miyagi Prefecture (1983-1987)",2,0.9,0.9,0,"  Japan, Miyagi Prefecture (1983-1987)",2,1.2,1.2,0.01,"  Japan, Miyagi Prefecture (1983-1987)",0,0,0,0,"  Japan, Miyagi Prefecture (1983-1987)",3,3.4,3.4,0.02,"  Japan, Miyagi Prefecture (1983-1987)",2,4.6,4.6,0.02,"  Japan, Miyagi Prefecture (1983-1987)",1,5.1,5.1,..,
Asia,"  Japan, Nagasaki (1983-1987)",2,0.2,0.1,..,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",1,3.7,7.4,0.04,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,0,"  Japan, Nagasaki (1983-1987)",0,0,0,..,
Asia,"  Japan, Osaka Prefecture (1983-1987)",38,0.2,0.2,..,"  Japan, Osaka Prefecture (1983-1987)",0,0,0,0,"  Japan, Osaka Prefecture (1983-1987)",0,0,0,0,"  Japan, Osaka Prefecture (1983-1987)",0,0,0,0,"  Japan, Osaka Prefecture (1983-1987)",0,0,0,0,"  Japan, Osaka Prefecture (1983-1987)",0,0,0,0,"  Japan, Osaka Prefecture (1983-1987)",1,0.1,0.1,0,"  Japan, Osaka Prefecture (1983-1987)",0,0,0,0,"  Japan, Osaka Prefecture (1983-1987)",1,0,0,0,"  Japan, Osaka Prefecture (1983-1987)",2,0.1,0.1,0,"  Japan, Osaka Prefecture (1983-1987)",1,0.1,0.1,0,"  Japan, Osaka Prefecture (1983-1987)",4,0.3,0.3,0,"  Japan, Osaka Prefecture (1983-1987)",4,0.4,0.4,0,"  Japan, Osaka Prefecture (1983-1987)",6,0.8,0.8,0,"  Japan, Osaka Prefecture (1983-1987)",3,0.6,0.6,0,"  Japan, Osaka Prefecture (1983-1987)",7,1.6,1.6,0.01,"  Japan, Osaka Prefecture (1983-1987)",4,1.4,1.4,0.01,"  Japan, Osaka Prefecture (1983-1987)",3,2.1,2.1,0.01,"  Japan, Osaka Prefecture (1983-1987)",2,3.3,3.3,..,
Asia,"  Japan, Saga Prefecture (1984-1986)",3,0.2,0.2,..,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",1,2.2,2.2,0.01,"  Japan, Saga Prefecture (1984-1986)",1,2.6,2.6,0.01,"  Japan, Saga Prefecture (1984-1986)",1,3.5,3.5,0.02,"  Japan, Saga Prefecture (1984-1986)",0,0,0,0,"  Japan, Saga Prefecture (1984-1986)",0,0,0,..,
