,Breast(C50)-male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, Oklahoma (1998-2002)",76,0.9,0.6,..,"  USA, Oklahoma (1998-2002)",0,0,0,0,"  USA, Oklahoma (1998-2002)",0,0,0,0,"  USA, Oklahoma (1998-2002)",0,0,0,0,"  USA, Oklahoma (1998-2002)",0,0,0,0,"  USA, Oklahoma (1998-2002)",0,0,0,0,"  USA, Oklahoma (1998-2002)",0,0,0,0,"  USA, Oklahoma (1998-2002)",0,0,0,0,"  USA, Oklahoma (1998-2002)",1,0.2,0.2,0,"  USA, Oklahoma (1998-2002)",1,0.2,0.2,0,"  USA, Oklahoma (1998-2002)",7,1.2,1.2,0.01,"  USA, Oklahoma (1998-2002)",5,1,1,0,"  USA, Oklahoma (1998-2002)",7,1.7,1.7,0.01,"  USA, Oklahoma (1998-2002)",7,2,2,0.01,"  USA, Oklahoma (1998-2002)",11,3.7,3.7,0.02,"  USA, Oklahoma (1998-2002)",20,8,8,0.04,"  USA, Oklahoma (1998-2002)",8,4.1,4.1,0.02,"  USA, Oklahoma (1998-2002)",5,4.3,4.3,0.02,"  USA, Oklahoma (1998-2002)",3,3.7,3.7,..,
North America,"  USA, Oregon (1998-2002)",82,1,0.7,..,"  USA, Oregon (1998-2002)",0,0,0,0,"  USA, Oregon (1998-2002)",0,0,0,0,"  USA, Oregon (1998-2002)",0,0,0,0,"  USA, Oregon (1998-2002)",0,0,0,0,"  USA, Oregon (1998-2002)",0,0,0,0,"  USA, Oregon (1998-2002)",0,0,0,0,"  USA, Oregon (1998-2002)",1,0.2,0.2,0,"  USA, Oregon (1998-2002)",0,0,0,0,"  USA, Oregon (1998-2002)",0,0,0,0,"  USA, Oregon (1998-2002)",6,0.9,0.9,0,"  USA, Oregon (1998-2002)",4,0.7,0.7,0,"  USA, Oregon (1998-2002)",13,3,3,0.01,"  USA, Oregon (1998-2002)",9,2.8,2.8,0.01,"  USA, Oregon (1998-2002)",12,4.5,4.5,0.02,"  USA, Oregon (1998-2002)",10,4.2,4.2,0.02,"  USA, Oregon (1998-2002)",9,4.5,4.5,0.02,"  USA, Oregon (1998-2002)",12,9,9,0.05,"  USA, Oregon (1998-2002)",6,6.4,6.4,..,
North America,"  USA, Pennsylvania (1998-2002)",477,1.6,1,..,"  USA, Pennsylvania (1998-2002)",0,0,0,0,"  USA, Pennsylvania (1998-2002)",0,0,0,0,"  USA, Pennsylvania (1998-2002)",0,0,0,0,"  USA, Pennsylvania (1998-2002)",1,0,0,0,"  USA, Pennsylvania (1998-2002)",1,0,0,0,"  USA, Pennsylvania (1998-2002)",1,0.1,0.1,0,"  USA, Pennsylvania (1998-2002)",4,0.2,0.2,0,"  USA, Pennsylvania (1998-2002)",8,0.3,0.3,0,"  USA, Pennsylvania (1998-2002)",9,0.4,0.4,0,"  USA, Pennsylvania (1998-2002)",21,0.9,0.9,0,"  USA, Pennsylvania (1998-2002)",41,2.1,2.1,0.01,"  USA, Pennsylvania (1998-2002)",47,3.1,3.1,0.02,"  USA, Pennsylvania (1998-2002)",57,4.7,4.7,0.02,"  USA, Pennsylvania (1998-2002)",46,4.2,4.2,0.02,"  USA, Pennsylvania (1998-2002)",73,7,7,0.03,"  USA, Pennsylvania (1998-2002)",74,8.8,8.8,0.04,"  USA, Pennsylvania (1998-2002)",54,10.3,10.3,0.05,"  USA, Pennsylvania (1998-2002)",41,12.3,12.3,..,
North America,"  USA, Rhode Island (1998-2002)",26,1,0.7,..,"  USA, Rhode Island (1998-2002)",0,0,0,0,"  USA, Rhode Island (1998-2002)",0,0,0,0,"  USA, Rhode Island (1998-2002)",0,0,0,0,"  USA, Rhode Island (1998-2002)",0,0,0,0,"  USA, Rhode Island (1998-2002)",0,0,0,0,"  USA, Rhode Island (1998-2002)",0,0,0,0,"  USA, Rhode Island (1998-2002)",0,0,0,0,"  USA, Rhode Island (1998-2002)",0,0,0,0,"  USA, Rhode Island (1998-2002)",0,0,0,0,"  USA, Rhode Island (1998-2002)",0,0,0,0,"  USA, Rhode Island (1998-2002)",1,0.6,0.6,0,"  USA, Rhode Island (1998-2002)",5,4,4,0.02,"  USA, Rhode Island (1998-2002)",4,4.3,4.3,0.02,"  USA, Rhode Island (1998-2002)",1,1.2,1.2,0.01,"  USA, Rhode Island (1998-2002)",5,6.3,6.3,0.03,"  USA, Rhode Island (1998-2002)",3,4.5,4.5,0.02,"  USA, Rhode Island (1998-2002)",3,7,7,0.03,"  USA, Rhode Island (1998-2002)",4,14.3,14.3,..,
North America,"  USA, South Carolina (1998-2002)",147,1.5,1.1,..,"  USA, South Carolina (1998-2002)",0,0,0,0,"  USA, South Carolina (1998-2002)",0,0,0,0,"  USA, South Carolina (1998-2002)",0,0,0,0,"  USA, South Carolina (1998-2002)",0,0,0,0,"  USA, South Carolina (1998-2002)",0,0,0,0,"  USA, South Carolina (1998-2002)",0,0,0,0,"  USA, South Carolina (1998-2002)",1,0.1,0.1,0,"  USA, South Carolina (1998-2002)",8,1.1,1.1,0.01,"  USA, South Carolina (1998-2002)",7,0.9,0.9,0,"  USA, South Carolina (1998-2002)",10,1.4,1.4,0.01,"  USA, South Carolina (1998-2002)",11,1.7,1.7,0.01,"  USA, South Carolina (1998-2002)",21,4.2,4.2,0.02,"  USA, South Carolina (1998-2002)",16,4,4,0.02,"  USA, South Carolina (1998-2002)",18,5.3,5.3,0.03,"  USA, South Carolina (1998-2002)",20,7.4,7.4,0.04,"  USA, South Carolina (1998-2002)",19,9.5,9.5,0.05,"  USA, South Carolina (1998-2002)",5,4.4,4.4,0.02,"  USA, South Carolina (1998-2002)",11,16.3,16.3,..,
North America,"  USA, Texas (1998-2002)",692,1.3,1.2,..,"  USA, Texas (1998-2002)",0,0,0,0,"  USA, Texas (1998-2002)",1,0,0,0,"  USA, Texas (1998-2002)",0,0,0,0,"  USA, Texas (1998-2002)",0,0,0,0,"  USA, Texas (1998-2002)",0,0,0,0,"  USA, Texas (1998-2002)",2,0,0,0,"  USA, Texas (1998-2002)",3,0.1,0.1,0,"  USA, Texas (1998-2002)",18,0.4,0.4,0,"  USA, Texas (1998-2002)",46,1.1,1.1,0.01,"  USA, Texas (1998-2002)",63,1.8,1.8,0.01,"  USA, Texas (1998-2002)",66,2.2,2.2,0.01,"  USA, Texas (1998-2002)",82,3.7,3.7,0.02,"  USA, Texas (1998-2002)",83,4.9,4.9,0.02,"  USA, Texas (1998-2002)",71,5,5,0.02,"  USA, Texas (1998-2002)",94,8,8,0.04,"  USA, Texas (1998-2002)",73,8.4,8.4,0.04,"  USA, Texas (1998-2002)",55,10.7,10.7,0.05,"  USA, Texas (1998-2002)",35,10.1,10.1,..,
North America,"  USA, Utah (1998-2002)",34,0.6,0.6,..,"  USA, Utah (1998-2002)",0,0,0,0,"  USA, Utah (1998-2002)",0,0,0,0,"  USA, Utah (1998-2002)",0,0,0,0,"  USA, Utah (1998-2002)",0,0,0,0,"  USA, Utah (1998-2002)",0,0,0,0,"  USA, Utah (1998-2002)",0,0,0,0,"  USA, Utah (1998-2002)",1,0.3,0.3,0,"  USA, Utah (1998-2002)",3,0.8,0.8,0,"  USA, Utah (1998-2002)",1,0.3,0.3,0,"  USA, Utah (1998-2002)",1,0.3,0.3,0,"  USA, Utah (1998-2002)",3,1.1,1.1,0.01,"  USA, Utah (1998-2002)",7,3.5,3.5,0.02,"  USA, Utah (1998-2002)",1,0.7,0.7,0,"  USA, Utah (1998-2002)",1,0.8,0.8,0,"  USA, Utah (1998-2002)",5,4.5,4.5,0.02,"  USA, Utah (1998-2002)",4,4.6,4.6,0.02,"  USA, Utah (1998-2002)",3,5.4,5.4,0.03,"  USA, Utah (1998-2002)",4,11,11,..,
North America,"  USA, Vermont (1998-2002)",25,1.7,1.1,..,"  USA, Vermont (1998-2002)",0,0,0,0,"  USA, Vermont (1998-2002)",0,0,0,0,"  USA, Vermont (1998-2002)",0,0,0,0,"  USA, Vermont (1998-2002)",0,0,0,0,"  USA, Vermont (1998-2002)",0,0,0,0,"  USA, Vermont (1998-2002)",0,0,0,0,"  USA, Vermont (1998-2002)",0,0,0,0,"  USA, Vermont (1998-2002)",0,0,0,0,"  USA, Vermont (1998-2002)",0,0,0,0,"  USA, Vermont (1998-2002)",0,0,0,0,"  USA, Vermont (1998-2002)",3,2.7,2.7,0.01,"  USA, Vermont (1998-2002)",4,4.8,4.8,0.02,"  USA, Vermont (1998-2002)",2,3.3,3.3,0.02,"  USA, Vermont (1998-2002)",1,2,2,0.01,"  USA, Vermont (1998-2002)",5,11.5,11.5,0.06,"  USA, Vermont (1998-2002)",6,18.2,18.2,0.09,"  USA, Vermont (1998-2002)",2,9.8,9.8,0.05,"  USA, Vermont (1998-2002)",2,14,14,..,
North America,"  USA, Washington State (1998-2002)",125,0.8,0.6,..,"  USA, Washington State (1998-2002)",0,0,0,0,"  USA, Washington State (1998-2002)",0,0,0,0,"  USA, Washington State (1998-2002)",0,0,0,0,"  USA, Washington State (1998-2002)",0,0,0,0,"  USA, Washington State (1998-2002)",0,0,0,0,"  USA, Washington State (1998-2002)",0,0,0,0,"  USA, Washington State (1998-2002)",0,0,0,0,"  USA, Washington State (1998-2002)",4,0.3,0.3,0,"  USA, Washington State (1998-2002)",0,0,0,0,"  USA, Washington State (1998-2002)",9,0.8,0.8,0,"  USA, Washington State (1998-2002)",8,0.8,0.8,0,"  USA, Washington State (1998-2002)",19,2.6,2.6,0.01,"  USA, Washington State (1998-2002)",20,3.8,3.8,0.02,"  USA, Washington State (1998-2002)",11,2.6,2.6,0.01,"  USA, Washington State (1998-2002)",14,3.9,3.9,0.02,"  USA, Washington State (1998-2002)",15,5,5,0.03,"  USA, Washington State (1998-2002)",19,9.7,9.7,0.05,"  USA, Washington State (1998-2002)",6,4.4,4.4,..,
North America,"  USA, Washington, Seattle (1998-2002)",88,0.9,0.7,..,"  USA, Washington, Seattle (1998-2002)",0,0,0,0,"  USA, Washington, Seattle (1998-2002)",0,0,0,0,"  USA, Washington, Seattle (1998-2002)",0,0,0,0,"  USA, Washington, Seattle (1998-2002)",0,0,0,0,"  USA, Washington, Seattle (1998-2002)",0,0,0,0,"  USA, Washington, Seattle (1998-2002)",0,0,0,0,"  USA, Washington, Seattle (1998-2002)",0,0,0,0,"  USA, Washington, Seattle (1998-2002)",2,0.2,0.2,0,"  USA, Washington, Seattle (1998-2002)",0,0,0,0,"  USA, Washington, Seattle (1998-2002)",4,0.5,0.5,0,"  USA, Washington, Seattle (1998-2002)",6,0.9,0.9,0,"  USA, Washington, Seattle (1998-2002)",14,2.8,2.8,0.01,"  USA, Washington, Seattle (1998-2002)",15,4.2,4.2,0.02,"  USA, Washington, Seattle (1998-2002)",9,3.2,3.2,0.02,"  USA, Washington, Seattle (1998-2002)",11,4.6,4.6,0.02,"  USA, Washington, Seattle (1998-2002)",11,5.6,5.6,0.03,"  USA, Washington, Seattle (1998-2002)",12,9.1,9.1,0.05,"  USA, Washington, Seattle (1998-2002)",4,4.5,4.5,..,
North America,"  USA, West Virginia (1998-2002)",46,1,0.6,..,"  USA, West Virginia (1998-2002)",0,0,0,0,"  USA, West Virginia (1998-2002)",0,0,0,0,"  USA, West Virginia (1998-2002)",0,0,0,0,"  USA, West Virginia (1998-2002)",0,0,0,0,"  USA, West Virginia (1998-2002)",0,0,0,0,"  USA, West Virginia (1998-2002)",0,0,0,0,"  USA, West Virginia (1998-2002)",0,0,0,0,"  USA, West Virginia (1998-2002)",0,0,0,0,"  USA, West Virginia (1998-2002)",1,0.3,0.3,0,"  USA, West Virginia (1998-2002)",2,0.6,0.6,0,"  USA, West Virginia (1998-2002)",4,1.2,1.2,0.01,"  USA, West Virginia (1998-2002)",3,1.2,1.2,0.01,"  USA, West Virginia (1998-2002)",6,2.9,2.9,0.01,"  USA, West Virginia (1998-2002)",4,2.3,2.3,0.01,"  USA, West Virginia (1998-2002)",10,6.4,6.4,0.03,"  USA, West Virginia (1998-2002)",7,5.9,5.9,0.03,"  USA, West Virginia (1998-2002)",5,7.3,7.3,0.04,"  USA, West Virginia (1998-2002)",4,8.9,8.9,..,
North America,"  USA, Wisconsin (1998-2002)",197,1.5,1.1,..,"  USA, Wisconsin (1998-2002)",0,0,0,0,"  USA, Wisconsin (1998-2002)",0,0,0,0,"  USA, Wisconsin (1998-2002)",0,0,0,0,"  USA, Wisconsin (1998-2002)",0,0,0,0,"  USA, Wisconsin (1998-2002)",0,0,0,0,"  USA, Wisconsin (1998-2002)",1,0.1,0.1,0,"  USA, Wisconsin (1998-2002)",1,0.1,0.1,0,"  USA, Wisconsin (1998-2002)",5,0.5,0.5,0,"  USA, Wisconsin (1998-2002)",7,0.6,0.6,0,"  USA, Wisconsin (1998-2002)",10,1,1,0,"  USA, Wisconsin (1998-2002)",15,1.8,1.8,0.01,"  USA, Wisconsin (1998-2002)",19,3,3,0.01,"  USA, Wisconsin (1998-2002)",29,5.7,5.7,0.03,"  USA, Wisconsin (1998-2002)",26,6.1,6.1,0.03,"  USA, Wisconsin (1998-2002)",20,5.1,5.1,0.03,"  USA, Wisconsin (1998-2002)",28,9.2,9.2,0.05,"  USA, Wisconsin (1998-2002)",19,9.7,9.7,0.05,"  USA, Wisconsin (1998-2002)",17,12.1,12.1,..,
North America,,7675,45.7,33.4,0,,0,0,0,0,,2,0,0,0,,0,0,0,0,,2,0,0,0,,2,0,0,0,,12,0.8,0.8,0,,52,3.8,3.8,0,,129,9.4,9.4,0.01,,249,15.9,15.9,0.05,,465,35.6,35.6,0.16,,658,66.6,66.6,0.36,,838,109,109,0.53,,854,131.5,131.5,0.63,,991,179.9,179.9,0.9,,1127,253.9,253.9,1.26,,1007,279.6,279.6,1.41,,733,298.7,298.7,1.49,,550,330.8,330.8,0,
Asia,Bahrain: Bahraini (1998-2002),1,0.1,0.2,..,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),1,3.2,3.2,0.02,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,0,0,0,Bahrain: Bahraini (1998-2002),0,..,..,..,Bahrain: Bahraini (1998-2002),0,..,..,..,Bahrain: Bahraini (1998-2002),0,..,..,..,
Asia,"  China, Guangzhou City (2000-2002)",9,0.2,0.2,..,"  China, Guangzhou City (2000-2002)",0,0,0,0,"  China, Guangzhou City (2000-2002)",0,0,0,0,"  China, Guangzhou City (2000-2002)",0,0,0,0,"  China, Guangzhou City (2000-2002)",0,0,0,0,"  China, Guangzhou City (2000-2002)",0,0,0,0,"  China, Guangzhou City (2000-2002)",0,0,0,0,"  China, Guangzhou City (2000-2002)",0,0,0,0,"  China, Guangzhou City (2000-2002)",0,0,0,0,"  China, Guangzhou City (2000-2002)",1,0.3,0.3,0,"  China, Guangzhou City (2000-2002)",0,0,0,0,"  China, Guangzhou City (2000-2002)",1,0.3,0.3,0,"  China, Guangzhou City (2000-2002)",2,0.8,0.8,0,"  China, Guangzhou City (2000-2002)",0,0,0,0,"  China, Guangzhou City (2000-2002)",2,1.3,1.3,0.01,"  China, Guangzhou City (2000-2002)",1,1,1,0,"  China, Guangzhou City (2000-2002)",1,1.6,1.6,0.01,"  China, Guangzhou City (2000-2002)",1,3.7,3.7,0.02,"  China, Guangzhou City (2000-2002)",0,0,0,..,
Asia,"  China, Harbin City, Nangang District (1998-2002)",3,0.1,0.2,..,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",1,0.5,0.5,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",1,2,2,0.01,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",0,0,0,0,"  China, Harbin City, Nangang District (1998-2002)",1,20,20,..,
Asia,"  China, Hong Kong (1998-2002)",69,0.4,0.3,..,"  China, Hong Kong (1998-2002)",0,0,0,0,"  China, Hong Kong (1998-2002)",0,0,0,0,"  China, Hong Kong (1998-2002)",0,0,0,0,"  China, Hong Kong (1998-2002)",0,0,0,0,"  China, Hong Kong (1998-2002)",0,0,0,0,"  China, Hong Kong (1998-2002)",0,0,0,0,"  China, Hong Kong (1998-2002)",3,0.2,0.2,0,"  China, Hong Kong (1998-2002)",2,0.1,0.1,0,"  China, Hong Kong (1998-2002)",0,0,0,0,"  China, Hong Kong (1998-2002)",5,0.4,0.4,0,"  China, Hong Kong (1998-2002)",4,0.4,0.4,0,"  China, Hong Kong (1998-2002)",4,0.6,0.6,0,"  China, Hong Kong (1998-2002)",6,0.9,0.9,0,"  China, Hong Kong (1998-2002)",13,2,2,0.01,"  China, Hong Kong (1998-2002)",9,1.8,1.8,0.01,"  China, Hong Kong (1998-2002)",10,3.2,3.2,0.02,"  China, Hong Kong (1998-2002)",5,3.1,3.1,0.02,"  China, Hong Kong (1998-2002)",8,9.4,9.4,..,
Asia,"  China, Jiashan (1998-2002)",1,0.1,0.1,..,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",1,1.4,1.4,0.01,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,0,"  China, Jiashan (1998-2002)",0,0,0,..,
Asia,"  China, Shanghai (1998-2002)",106,0.7,0.4,..,"  China, Shanghai (1998-2002)",0,0,0,0,"  China, Shanghai (1998-2002)",0,0,0,0,"  China, Shanghai (1998-2002)",0,0,0,0,"  China, Shanghai (1998-2002)",0,0,0,0,"  China, Shanghai (1998-2002)",0,0,0,0,"  China, Shanghai (1998-2002)",0,0,0,0,"  China, Shanghai (1998-2002)",1,0.1,0.1,0,"  China, Shanghai (1998-2002)",2,0.1,0.1,0,"  China, Shanghai (1998-2002)",5,0.3,0.3,0,"  China, Shanghai (1998-2002)",11,0.7,0.7,0,"  China, Shanghai (1998-2002)",7,0.7,0.7,0,"  China, Shanghai (1998-2002)",5,0.8,0.8,0,"  China, Shanghai (1998-2002)",11,1.9,1.9,0.01,"  China, Shanghai (1998-2002)",14,2,2,0.01,"  China, Shanghai (1998-2002)",20,3.6,3.6,0.02,"  China, Shanghai (1998-2002)",20,5.5,5.5,0.03,"  China, Shanghai (1998-2002)",6,3.4,3.4,0.02,"  China, Shanghai (1998-2002)",4,5,5,..,
Asia,"  China, Zhongshan (1998-2002)",13,0.4,0.4,..,"  China, Zhongshan (1998-2002)",0,0,0,0,"  China, Zhongshan (1998-2002)",0,0,0,0,"  China, Zhongshan (1998-2002)",0,0,0,0,"  China, Zhongshan (1998-2002)",0,0,0,0,"  China, Zhongshan (1998-2002)",0,0,0,0,"  China, Zhongshan (1998-2002)",1,0.3,0.3,0,"  China, Zhongshan (1998-2002)",1,0.3,0.3,0,"  China, Zhongshan (1998-2002)",0,0,0,0,"  China, Zhongshan (1998-2002)",0,0,0,0,"  China, Zhongshan (1998-2002)",4,1.7,1.7,0.01,"  China, Zhongshan (1998-2002)",1,0.6,0.6,0,"  China, Zhongshan (1998-2002)",0,0,0,0,"  China, Zhongshan (1998-2002)",1,1,1,0,"  China, Zhongshan (1998-2002)",2,2.3,2.3,0.01,"  China, Zhongshan (1998-2002)",2,2.9,2.9,0.01,"  China, Zhongshan (1998-2002)",1,2.4,2.4,0.01,"  China, Zhongshan (1998-2002)",0,0,0,0,"  China, Zhongshan (1998-2002)",0,0,0,..,
Asia,"  India, Chennai (Madras) (1998-2002)",43,0.4,0.5,..,"  India, Chennai (Madras) (1998-2002)",0,0,0,0,"  India, Chennai (Madras) (1998-2002)",0,0,0,0,"  India, Chennai (Madras) (1998-2002)",0,0,0,0,"  India, Chennai (Madras) (1998-2002)",0,0,0,0,"  India, Chennai (Madras) (1998-2002)",1,0.1,0.1,0,"  India, Chennai (Madras) (1998-2002)",2,0.2,0.2,0,"  India, Chennai (Madras) (1998-2002)",1,0.1,0.1,0,"  India, Chennai (Madras) (1998-2002)",0,0,0,0,"  India, Chennai (Madras) (1998-2002)",1,0.1,0.1,0,"  India, Chennai (Madras) (1998-2002)",5,0.8,0.8,0,"  India, Chennai (Madras) (1998-2002)",7,1.4,1.4,0.01,"  India, Chennai (Madras) (1998-2002)",2,0.6,0.6,0,"  India, Chennai (Madras) (1998-2002)",8,2.5,2.5,0.01,"  India, Chennai (Madras) (1998-2002)",8,3.7,3.7,0.02,"  India, Chennai (Madras) (1998-2002)",4,2.5,2.5,0.01,"  India, Chennai (Madras) (1998-2002)",3,..,..,..,"  India, Chennai (Madras) (1998-2002)",1,..,..,..,"  India, Chennai (Madras) (1998-2002)",0,..,..,..,
Asia,"  India, Delhi (1998-2002)",133,0.4,0.7,..,"  India, Delhi (1998-2002)",0,0,0,0,"  India, Delhi (1998-2002)",0,0,0,0,"  India, Delhi (1998-2002)",0,0,0,0,"  India, Delhi (1998-2002)",0,0,0,0,"  India, Delhi (1998-2002)",1,0,0,0,"  India, Delhi (1998-2002)",0,0,0,0,"  India, Delhi (1998-2002)",4,0.1,0.1,0,"  India, Delhi (1998-2002)",2,0.1,0.1,0,"  India, Delhi (1998-2002)",15,0.7,0.7,0,"  India, Delhi (1998-2002)",14,0.9,0.9,0,"  India, Delhi (1998-2002)",17,1.5,1.5,0.01,"  India, Delhi (1998-2002)",11,1.4,1.4,0.01,"  India, Delhi (1998-2002)",25,3.9,4,0.02,"  India, Delhi (1998-2002)",17,3.9,3.9,0.02,"  India, Delhi (1998-2002)",8,2.6,2.6,0.01,"  India, Delhi (1998-2002)",13,..,..,..,"  India, Delhi (1998-2002)",3,..,..,..,"  India, Delhi (1998-2002)",1,..,..,..,
Asia,"  India, Karunagappally (1998-2002)",2,0.2,0.2,..,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",0,0,0,0,"  India, Karunagappally (1998-2002)",1,7,7,0.03,"  India, Karunagappally (1998-2002)",0,..,..,..,"  India, Karunagappally (1998-2002)",1,..,..,..,"  India, Karunagappally (1998-2002)",0,..,..,..,
Asia,"  India, Mumbai (Bombay) (1998-2002)",93,0.3,0.4,..,"  India, Mumbai (Bombay) (1998-2002)",1,0,0,0,"  India, Mumbai (Bombay) (1998-2002)",0,0,0,0,"  India, Mumbai (Bombay) (1998-2002)",0,0,0,0,"  India, Mumbai (Bombay) (1998-2002)",0,0,0,0,"  India, Mumbai (Bombay) (1998-2002)",1,0,0,0,"  India, Mumbai (Bombay) (1998-2002)",0,0,0,0,"  India, Mumbai (Bombay) (1998-2002)",2,0.1,0.1,0,"  India, Mumbai (Bombay) (1998-2002)",2,0.1,0.1,0,"  India, Mumbai (Bombay) (1998-2002)",5,0.2,0.2,0,"  India, Mumbai (Bombay) (1998-2002)",10,0.6,0.6,0,"  India, Mumbai (Bombay) (1998-2002)",11,0.8,0.8,0,"  India, Mumbai (Bombay) (1998-2002)",11,1.2,1.2,0.01,"  India, Mumbai (Bombay) (1998-2002)",13,1.8,1.9,0.01,"  India, Mumbai (Bombay) (1998-2002)",13,2.5,2.5,0.01,"  India, Mumbai (Bombay) (1998-2002)",7,2.1,2.1,0.01,"  India, Mumbai (Bombay) (1998-2002)",8,4.7,4.7,0.02,"  India, Mumbai (Bombay) (1998-2002)",5,..,..,..,"  India, Mumbai (Bombay) (1998-2002)",3,..,..,..,
