,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  UK, England, Mersey (1963-1966)",3693,62.7,43,..,"  UK, England, Mersey (1963-1966)",0,0,0,0,"  UK, England, Mersey (1963-1966)",0,0,0,0,"  UK, England, Mersey (1963-1966)",0,0,0,0,"  UK, England, Mersey (1963-1966)",1,0.2,0.2,0,"  UK, England, Mersey (1963-1966)",6,1.6,1.6,0.01,"  UK, England, Mersey (1963-1966)",19,5.5,5.5,0.03,"  UK, England, Mersey (1963-1966)",64,19.5,19.5,0.1,"  UK, England, Mersey (1963-1966)",142,41.8,41.8,0.21,"  UK, England, Mersey (1963-1966)",287,75.3,75.3,0.38,"  UK, England, Mersey (1963-1966)",375,109.7,109.7,0.55,"  UK, England, Mersey (1963-1966)",424,112.9,112.9,0.56,"  UK, England, Mersey (1963-1966)",427,116.7,116.7,0.58,"  UK, England, Mersey (1963-1966)",471,138.7,138.7,0.69,"  UK, England, Mersey (1963-1966)",449,151.9,151.9,0.76,"  UK, England, Mersey (1963-1966)",367,156.5,156.5,0.78,"  UK, England, Mersey (1963-1966)",661,..,..,..,"  UK, England, Mersey (1963-1966)",0,..,..,..,"  UK, England, Mersey (1963-1966)",0,..,..,..,
Europe,"  UK, England, Oxford Region (1963-1966)",2405,66.7,44,..,"  UK, England, Oxford Region (1963-1966)",0,0,0,0,"  UK, England, Oxford Region (1963-1966)",0,0,0,0,"  UK, England, Oxford Region (1963-1966)",0,0,0,0,"  UK, England, Oxford Region (1963-1966)",1,0.4,0.4,0,"  UK, England, Oxford Region (1963-1966)",1,0.4,0.4,0,"  UK, England, Oxford Region (1963-1966)",17,7.8,7.8,0.04,"  UK, England, Oxford Region (1963-1966)",34,16.2,16.2,0.08,"  UK, England, Oxford Region (1963-1966)",88,40.1,40.2,0.2,"  UK, England, Oxford Region (1963-1966)",211,87.6,87.8,0.44,"  UK, England, Oxford Region (1963-1966)",238,108.8,109,0.54,"  UK, England, Oxford Region (1963-1966)",261,110.2,110.4,0.55,"  UK, England, Oxford Region (1963-1966)",297,129.1,129.3,0.65,"  UK, England, Oxford Region (1963-1966)",285,137,137.2,0.69,"  UK, England, Oxford Region (1963-1966)",293,163.1,163.4,0.82,"  UK, England, Oxford Region (1963-1966)",217,146.2,146.5,0.73,"  UK, England, Oxford Region (1963-1966)",458,..,..,..,"  UK, England, Oxford Region (1963-1966)",0,..,..,..,"  UK, England, Oxford Region (1963-1966)",0,..,..,..,
Europe,"  UK, England, South Western Region (1962-1965)",4941,81.2,50.6,..,"  UK, England, South Western Region (1962-1965)",0,0,0,0,"  UK, England, South Western Region (1962-1965)",0,0,0,0,"  UK, England, South Western Region (1962-1965)",0,0,0,0,"  UK, England, South Western Region (1962-1965)",0,0,0,0,"  UK, England, South Western Region (1962-1965)",6,1.7,1.7,0.01,"  UK, England, South Western Region (1962-1965)",23,6.7,6.7,0.03,"  UK, England, South Western Region (1962-1965)",57,17.1,17.1,0.09,"  UK, England, South Western Region (1962-1965)",151,42.9,42.9,0.21,"  UK, England, South Western Region (1962-1965)",344,84.2,84.2,0.42,"  UK, England, South Western Region (1962-1965)",480,135,135,0.67,"  UK, England, South Western Region (1962-1965)",507,123.9,123.9,0.62,"  UK, England, South Western Region (1962-1965)",577,140.7,140.7,0.7,"  UK, England, South Western Region (1962-1965)",643,174,174,0.87,"  UK, England, South Western Region (1962-1965)",628,191.2,191.2,0.96,"  UK, England, South Western Region (1962-1965)",528,199.1,199.1,1,"  UK, England, South Western Region (1962-1965)",997,..,..,..,"  UK, England, South Western Region (1962-1965)",0,..,..,..,"  UK, England, South Western Region (1962-1965)",0,..,..,..,
Europe,"  UK, England, Trent (1963-1966)",6151,67.4,46.4,..,"  UK, England, Trent (1963-1966)",0,0,0,0,"  UK, England, Trent (1963-1966)",0,0,0,0,"  UK, England, Trent (1963-1966)",0,0,0,0,"  UK, England, Trent (1963-1966)",0,0,0,0,"  UK, England, Trent (1963-1966)",6,1,1,0.01,"  UK, England, Trent (1963-1966)",22,4,4,0.02,"  UK, England, Trent (1963-1966)",91,16.6,16.6,0.08,"  UK, England, Trent (1963-1966)",250,43.6,43.7,0.22,"  UK, England, Trent (1963-1966)",585,94.5,94.7,0.47,"  UK, England, Trent (1963-1966)",616,112.2,112.5,0.56,"  UK, England, Trent (1963-1966)",678,113.5,113.8,0.57,"  UK, England, Trent (1963-1966)",785,137.2,137.6,0.69,"  UK, England, Trent (1963-1966)",760,147.4,147.8,0.74,"  UK, England, Trent (1963-1966)",725,167.8,168.3,0.84,"  UK, England, Trent (1963-1966)",584,170.4,170.8,0.85,"  UK, England, Trent (1963-1966)",1033,..,..,..,"  UK, England, Trent (1963-1966)",0,..,..,..,"  UK, England, Trent (1963-1966)",0,..,..,..,
Europe,"  UK, England, West Midlands Region (1963-1966)",7080,71.3,51,..,"  UK, England, West Midlands Region (1963-1966)",0,0,0,0,"  UK, England, West Midlands Region (1963-1966)",0,0,0,0,"  UK, England, West Midlands Region (1963-1966)",0,0,0,0,"  UK, England, West Midlands Region (1963-1966)",1,0.1,0.1,0,"  UK, England, West Midlands Region (1963-1966)",8,1.2,1.2,0.01,"  UK, England, West Midlands Region (1963-1966)",34,5.6,5.6,0.03,"  UK, England, West Midlands Region (1963-1966)",109,18.5,18.5,0.09,"  UK, England, West Midlands Region (1963-1966)",310,49.8,49.8,0.25,"  UK, England, West Midlands Region (1963-1966)",650,95.1,95.2,0.48,"  UK, England, West Midlands Region (1963-1966)",808,127.1,127.2,0.64,"  UK, England, West Midlands Region (1963-1966)",869,134.8,135,0.67,"  UK, England, West Midlands Region (1963-1966)",887,145.3,145.5,0.73,"  UK, England, West Midlands Region (1963-1966)",870,161.7,161.8,0.81,"  UK, England, West Midlands Region (1963-1966)",826,183.8,184,0.92,"  UK, England, West Midlands Region (1963-1966)",655,192.1,192.3,0.96,"  UK, England, West Midlands Region (1963-1966)",483,200.5,200.8,1,"  UK, England, West Midlands Region (1963-1966)",309,213.2,213.4,1.07,"  UK, England, West Midlands Region (1963-1966)",253,311.4,311.8,..,
Europe,"  UK, Scotland (1963-1966)",6360,58.8,42.5,..,"  UK, Scotland (1963-1966)",0,0,0,0,"  UK, Scotland (1963-1966)",0,0,0,0,"  UK, Scotland (1963-1966)",0,0,0,0,"  UK, Scotland (1963-1966)",0,0,0,0,"  UK, Scotland (1963-1966)",5,0.7,0.7,0,"  UK, Scotland (1963-1966)",40,6.2,6.2,0.03,"  UK, Scotland (1963-1966)",116,18.1,18.2,0.09,"  UK, Scotland (1963-1966)",298,45.3,45.4,0.23,"  UK, Scotland (1963-1966)",550,78.4,78.6,0.39,"  UK, Scotland (1963-1966)",709,111.5,111.8,0.56,"  UK, Scotland (1963-1966)",749,107.4,107.6,0.54,"  UK, Scotland (1963-1966)",819,122.1,122.4,0.61,"  UK, Scotland (1963-1966)",830,136.1,136.4,0.68,"  UK, Scotland (1963-1966)",793,155.7,156.1,0.78,"  UK, Scotland (1963-1966)",581,146.9,147.2,0.74,"  UK, Scotland (1963-1966)",475,173.4,173.8,0.87,"  UK, Scotland (1963-1966)",250,161.9,162.3,0.81,"  UK, Scotland (1963-1966)",130,157.8,158.1,..,
,,72190,919.8,661.3,0,0,1,0.1,0.1,0,0,0,0,0,0,0,3,0.8,0.8,0,0,8,4.7,4.7,0.01,0,68,18.5,18.5,0.09,0,323,67.3,67.3,0.34,0,1005,251.5,251.6,1.26,0,2745,587.9,588.4,2.96,0,5849,1244,1245.1,6.23,0,7493,1713.7,1715.3,8.58,0,8256,1699.3,1700.8,8.48,0,9249,1907,1908.9,9.53,0,9449,2054,2055.5,10.29,0,8893,2287,2288.7,11.45,0,7499,2244.7,2246.1,11.23,0,7432,1636.9,1637.8,8.2,0,2659,1416.9,1417.7,7.1,0,1206,1767.3,1768.2,0,
Oceania,New Zealand: Maori (1962-1966),96,20.7,48.2,..,New Zealand: Maori (1962-1966),0,0,0,0,New Zealand: Maori (1962-1966),0,0,0,0,New Zealand: Maori (1962-1966),0,0,0,0,New Zealand: Maori (1962-1966),0,0,0,0,New Zealand: Maori (1962-1966),1,2.7,2.7,0.01,New Zealand: Maori (1962-1966),3,9,9,0.05,New Zealand: Maori (1962-1966),5,17.5,17.5,0.09,New Zealand: Maori (1962-1966),11,48.3,48.3,0.24,New Zealand: Maori (1962-1966),10,55.9,55.9,0.28,New Zealand: Maori (1962-1966),13,91.5,91.5,0.46,New Zealand: Maori (1962-1966),12,103.1,103.1,0.52,New Zealand: Maori (1962-1966),10,127.7,127.7,0.64,New Zealand: Maori (1962-1966),14,242.6,242.6,1.21,New Zealand: Maori (1962-1966),7,184.7,184.7,0.92,New Zealand: Maori (1962-1966),2,97.6,97.6,0.49,New Zealand: Maori (1962-1966),4,311.3,311.3,1.56,New Zealand: Maori (1962-1966),2,330.6,330.6,1.65,New Zealand: Maori (1962-1966),2,449.4,449.4,..,
Oceania,  New Zealand: Non-Maori (1962-1966),3470,58,50.2,..,  New Zealand: Non-Maori (1962-1966),0,0,0,0,  New Zealand: Non-Maori (1962-1966),0,0,0,0,  New Zealand: Non-Maori (1962-1966),1,0.2,0.2,0,  New Zealand: Non-Maori (1962-1966),0,0,0,0,  New Zealand: Non-Maori (1962-1966),7,1.7,1.7,0.01,  New Zealand: Non-Maori (1962-1966),31,8.9,8.9,0.04,  New Zealand: Non-Maori (1962-1966),70,20.3,20.3,0.1,  New Zealand: Non-Maori (1962-1966),179,48.8,48.8,0.24,  New Zealand: Non-Maori (1962-1966),332,89.8,89.8,0.45,  New Zealand: Non-Maori (1962-1966),500,145.1,145.1,0.73,  New Zealand: Non-Maori (1962-1966),372,114.5,114.5,0.57,  New Zealand: Non-Maori (1962-1966),352,126,126,0.63,  New Zealand: Non-Maori (1962-1966),400,169.8,169.8,0.85,  New Zealand: Non-Maori (1962-1966),336,165.9,165.9,0.83,  New Zealand: Non-Maori (1962-1966),314,189.3,189.3,0.95,  New Zealand: Non-Maori (1962-1966),283,226.8,226.8,1.13,  New Zealand: Non-Maori (1962-1966),195,260.6,260.6,1.3,  New Zealand: Non-Maori (1962-1966),98,240.7,240.7,..,
Oceania,"  USA, Hawaii: Chinese (1960-1964)",39,42,44.3,..,"  USA, Hawaii: Chinese (1960-1964)",0,0,0,0,"  USA, Hawaii: Chinese (1960-1964)",0,0,0,0,"  USA, Hawaii: Chinese (1960-1964)",0,0,0,0,"  USA, Hawaii: Chinese (1960-1964)",0,0,0,0,"  USA, Hawaii: Chinese (1960-1964)",0,0,0,0,"  USA, Hawaii: Chinese (1960-1964)",0,0,0,0,"  USA, Hawaii: Chinese (1960-1964)",1,12.7,12.7,0.06,"  USA, Hawaii: Chinese (1960-1964)",2,25.2,25.2,0.13,"  USA, Hawaii: Chinese (1960-1964)",8,109.1,109.1,0.55,"  USA, Hawaii: Chinese (1960-1964)",7,130.1,130.1,0.65,"  USA, Hawaii: Chinese (1960-1964)",7,159.3,159.3,0.8,"  USA, Hawaii: Chinese (1960-1964)",4,95.2,95.2,0.48,"  USA, Hawaii: Chinese (1960-1964)",3,98.2,98.2,0.49,"  USA, Hawaii: Chinese (1960-1964)",3,160,160,0.8,"  USA, Hawaii: Chinese (1960-1964)",3,292.7,292.7,1.46,"  USA, Hawaii: Chinese (1960-1964)",1,133.3,133.3,0.67,"  USA, Hawaii: Chinese (1960-1964)",0,0,0,0,"  USA, Hawaii: Chinese (1960-1964)",0,0,0,..,
Oceania,"  USA, Hawaii: Filipino (1960-1964)",12,9.7,19.5,..,"  USA, Hawaii: Filipino (1960-1964)",0,0,0,0,"  USA, Hawaii: Filipino (1960-1964)",0,0,0,0,"  USA, Hawaii: Filipino (1960-1964)",0,0,0,0,"  USA, Hawaii: Filipino (1960-1964)",0,0,0,0,"  USA, Hawaii: Filipino (1960-1964)",0,0,0,0,"  USA, Hawaii: Filipino (1960-1964)",2,20.2,20.2,0.1,"  USA, Hawaii: Filipino (1960-1964)",0,0,0,0,"  USA, Hawaii: Filipino (1960-1964)",2,29.5,29.5,0.15,"  USA, Hawaii: Filipino (1960-1964)",2,48,48,0.24,"  USA, Hawaii: Filipino (1960-1964)",1,29.2,29.2,0.15,"  USA, Hawaii: Filipino (1960-1964)",2,60.1,60.1,0.3,"  USA, Hawaii: Filipino (1960-1964)",0,0,0,0,"  USA, Hawaii: Filipino (1960-1964)",1,49.5,49.5,0.25,"  USA, Hawaii: Filipino (1960-1964)",1,81.3,81.3,0.41,"  USA, Hawaii: Filipino (1960-1964)",0,0,0,0,"  USA, Hawaii: Filipino (1960-1964)",1,408.2,408.2,2.04,"  USA, Hawaii: Filipino (1960-1964)",0,0,0,0,"  USA, Hawaii: Filipino (1960-1964)",0,0,0,..,
Oceania,"  USA, Hawaii: Hawaiian (1960-1964)",75,29.3,52.3,..,"  USA, Hawaii: Hawaiian (1960-1964)",0,0,0,0,"  USA, Hawaii: Hawaiian (1960-1964)",0,0,0,0,"  USA, Hawaii: Hawaiian (1960-1964)",0,0,0,0,"  USA, Hawaii: Hawaiian (1960-1964)",0,0,0,0,"  USA, Hawaii: Hawaiian (1960-1964)",1,5.5,5.5,0.03,"  USA, Hawaii: Hawaiian (1960-1964)",0,0,0,0,"  USA, Hawaii: Hawaiian (1960-1964)",5,30.8,30.8,0.15,"  USA, Hawaii: Hawaiian (1960-1964)",5,35,35,0.18,"  USA, Hawaii: Hawaiian (1960-1964)",8,65,65,0.32,"  USA, Hawaii: Hawaiian (1960-1964)",14,143.3,143.3,0.72,"  USA, Hawaii: Hawaiian (1960-1964)",11,145.2,145.2,0.73,"  USA, Hawaii: Hawaiian (1960-1964)",10,171.5,171.5,0.86,"  USA, Hawaii: Hawaiian (1960-1964)",9,224.2,224.2,1.12,"  USA, Hawaii: Hawaiian (1960-1964)",8,269.8,269.8,1.35,"  USA, Hawaii: Hawaiian (1960-1964)",2,114.3,114.3,0.57,"  USA, Hawaii: Hawaiian (1960-1964)",2,194.2,194.2,0.97,"  USA, Hawaii: Hawaiian (1960-1964)",0,0,0,0,"  USA, Hawaii: Hawaiian (1960-1964)",0,0,0,..,
Oceania,"  USA, Hawaii: Japanese (1960-1964)",124,24,23,..,"  USA, Hawaii: Japanese (1960-1964)",0,0,0,0,"  USA, Hawaii: Japanese (1960-1964)",0,0,0,0,"  USA, Hawaii: Japanese (1960-1964)",0,0,0,0,"  USA, Hawaii: Japanese (1960-1964)",0,0,0,0,"  USA, Hawaii: Japanese (1960-1964)",0,0,0,0,"  USA, Hawaii: Japanese (1960-1964)",4,11.1,11.1,0.06,"  USA, Hawaii: Japanese (1960-1964)",11,22.1,22.1,0.11,"  USA, Hawaii: Japanese (1960-1964)",17,33.9,33.9,0.17,"  USA, Hawaii: Japanese (1960-1964)",31,76.6,76.6,0.38,"  USA, Hawaii: Japanese (1960-1964)",19,67.4,67.4,0.34,"  USA, Hawaii: Japanese (1960-1964)",9,50.7,50.7,0.25,"  USA, Hawaii: Japanese (1960-1964)",9,52.2,52.2,0.26,"  USA, Hawaii: Japanese (1960-1964)",11,70.2,70.2,0.35,"  USA, Hawaii: Japanese (1960-1964)",4,31,31,0.16,"  USA, Hawaii: Japanese (1960-1964)",2,22.2,22.2,0.11,"  USA, Hawaii: Japanese (1960-1964)",2,34.3,34.3,0.17,"  USA, Hawaii: Japanese (1960-1964)",3,81.7,81.7,0.41,"  USA, Hawaii: Japanese (1960-1964)",2,119,119,..,
Oceania,"  USA, Hawaii: White (1960-1964)",219,49,62.9,..,"  USA, Hawaii: White (1960-1964)",0,0,0,0,"  USA, Hawaii: White (1960-1964)",0,0,0,0,"  USA, Hawaii: White (1960-1964)",0,0,0,0,"  USA, Hawaii: White (1960-1964)",0,0,0,0,"  USA, Hawaii: White (1960-1964)",1,2.6,2.6,0.01,"  USA, Hawaii: White (1960-1964)",6,15.6,15.6,0.08,"  USA, Hawaii: White (1960-1964)",9,24.1,24.1,0.12,"  USA, Hawaii: White (1960-1964)",10,26.1,26.1,0.13,"  USA, Hawaii: White (1960-1964)",29,102.7,102.7,0.51,"  USA, Hawaii: White (1960-1964)",43,197.4,197.4,0.99,"  USA, Hawaii: White (1960-1964)",34,198.9,198.9,0.99,"  USA, Hawaii: White (1960-1964)",21,165.5,165.5,0.83,"  USA, Hawaii: White (1960-1964)",27,262.1,262.1,1.31,"  USA, Hawaii: White (1960-1964)",10,129.7,129.7,0.65,"  USA, Hawaii: White (1960-1964)",13,226.3,226.3,1.13,"  USA, Hawaii: White (1960-1964)",11,306,306,1.53,"  USA, Hawaii: White (1960-1964)",2,105,105,0.52,"  USA, Hawaii: White (1960-1964)",3,277.8,277.8,..,
,,4035,232.7,300.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.2,0,0,0,0,0,0,0,10,12.5,12.5,0.06,0,46,64.8,64.8,0.33,0,101,127.5,127.5,0.63,0,226,246.8,246.8,1.24,0,420,547.1,547.1,2.73,0,597,804,804,4.04,0,447,831.8,831.8,4.16,0,406,738.1,738.1,3.7,0,465,1116.6,1116.6,5.58,0,369,1022.4,1022.4,5.12,0,336,942.4,942.4,4.71,0,304,1614.1,1614.1,8.07,0,202,777.9,777.9,3.88,0,105,1086.9,1086.9,0,
