,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Asia,"  Turkey, Antalya (2003-2007)",1463,36.6,36,..,"  Turkey, Antalya (2003-2007)",0,0,0,0,"  Turkey, Antalya (2003-2007)",0,0,0,0,"  Turkey, Antalya (2003-2007)",0,0,0,0,"  Turkey, Antalya (2003-2007)",2,0.6,0.6,0,"  Turkey, Antalya (2003-2007)",4,1.1,1.1,0.01,"  Turkey, Antalya (2003-2007)",27,7,7,0.03,"  Turkey, Antalya (2003-2007)",60,16.2,16.2,0.08,"  Turkey, Antalya (2003-2007)",124,37.9,38,0.19,"  Turkey, Antalya (2003-2007)",238,80.6,80.6,0.4,"  Turkey, Antalya (2003-2007)",243,102,102.1,0.51,"  Turkey, Antalya (2003-2007)",204,101,101.1,0.51,"  Turkey, Antalya (2003-2007)",170,111.6,111.7,0.56,"  Turkey, Antalya (2003-2007)",143,121,121.1,0.61,"  Turkey, Antalya (2003-2007)",85,88.2,88.3,0.44,"  Turkey, Antalya (2003-2007)",76,99.8,99.9,0.5,"  Turkey, Antalya (2003-2007)",51,..,..,..,"  Turkey, Antalya (2003-2007)",28,..,..,..,"  Turkey, Antalya (2003-2007)",7,..,..,..,
Asia,"  Turkey, Edirne (2004-2007)",306,39.8,31.1,..,"  Turkey, Edirne (2004-2007)",0,0,0,0,"  Turkey, Edirne (2004-2007)",0,0,0,0,"  Turkey, Edirne (2004-2007)",0,0,0,0,"  Turkey, Edirne (2004-2007)",0,0,0,0,"  Turkey, Edirne (2004-2007)",0,0,0,0,"  Turkey, Edirne (2004-2007)",3,5.1,5.1,0.03,"  Turkey, Edirne (2004-2007)",17,30.2,30.2,0.15,"  Turkey, Edirne (2004-2007)",26,45.2,45.2,0.23,"  Turkey, Edirne (2004-2007)",45,74,74,0.37,"  Turkey, Edirne (2004-2007)",43,73.6,73.6,0.37,"  Turkey, Edirne (2004-2007)",41,79.7,79.7,0.4,"  Turkey, Edirne (2004-2007)",43,108.6,108.6,0.54,"  Turkey, Edirne (2004-2007)",38,122.7,122.7,0.61,"  Turkey, Edirne (2004-2007)",24,77.9,77.9,0.39,"  Turkey, Edirne (2004-2007)",13,47,47,0.23,"  Turkey, Edirne (2004-2007)",10,..,..,..,"  Turkey, Edirne (2004-2007)",2,..,..,..,"  Turkey, Edirne (2004-2007)",1,..,..,..,
Asia,"  Turkey, Izmir (2003-2007)",4511,49.8,42.8,..,"  Turkey, Izmir (2003-2007)",0,0,0,0,"  Turkey, Izmir (2003-2007)",0,0,0,0,"  Turkey, Izmir (2003-2007)",1,0.1,0.1,0,"  Turkey, Izmir (2003-2007)",0,0,0,0,"  Turkey, Izmir (2003-2007)",7,0.8,0.8,0,"  Turkey, Izmir (2003-2007)",80,9.5,9.6,0.05,"  Turkey, Izmir (2003-2007)",173,22.4,22.4,0.11,"  Turkey, Izmir (2003-2007)",318,45.5,45.5,0.23,"  Turkey, Izmir (2003-2007)",571,85.2,85.4,0.43,"  Turkey, Izmir (2003-2007)",657,110.8,111,0.55,"  Turkey, Izmir (2003-2007)",600,110.3,110.5,0.55,"  Turkey, Izmir (2003-2007)",528,124.8,125,0.63,"  Turkey, Izmir (2003-2007)",455,139.7,139.9,0.7,"  Turkey, Izmir (2003-2007)",379,138.3,138.6,0.69,"  Turkey, Izmir (2003-2007)",310,135.9,136.1,0.68,"  Turkey, Izmir (2003-2007)",267,..,..,..,"  Turkey, Izmir (2003-2007)",109,..,..,..,"  Turkey, Izmir (2003-2007)",47,..,..,..,
Asia,"  Turkey, Trabzon (2005-2007)",410,37,33.3,..,"  Turkey, Trabzon (2005-2007)",0,0,0,0,"  Turkey, Trabzon (2005-2007)",0,0,0,0,"  Turkey, Trabzon (2005-2007)",0,0,0,0,"  Turkey, Trabzon (2005-2007)",0,0,0,0,"  Turkey, Trabzon (2005-2007)",3,2.8,2.8,0.01,"  Turkey, Trabzon (2005-2007)",7,7.7,7.7,0.04,"  Turkey, Trabzon (2005-2007)",24,29,29,0.14,"  Turkey, Trabzon (2005-2007)",30,41,41,0.2,"  Turkey, Trabzon (2005-2007)",61,78.8,78.8,0.39,"  Turkey, Trabzon (2005-2007)",63,98.9,98.9,0.49,"  Turkey, Trabzon (2005-2007)",61,105.3,105.3,0.53,"  Turkey, Trabzon (2005-2007)",36,79,79,0.4,"  Turkey, Trabzon (2005-2007)",32,83.5,83.5,0.42,"  Turkey, Trabzon (2005-2007)",30,79.9,79.9,0.4,"  Turkey, Trabzon (2005-2007)",33,100.6,100.6,0.5,"  Turkey, Trabzon (2005-2007)",21,..,..,..,"  Turkey, Trabzon (2005-2007)",6,..,..,..,"  Turkey, Trabzon (2005-2007)",3,..,..,..,
,,213170,2220.3,1901.8,0,0,2,0.2,0.2,0,0,4,0.2,0.2,0,0,13,2,2,0,0,55,7.5,7.5,0.01,0,544,60.1,60.1,0.25,0,2431,293.8,294,1.5,0,7315,853.5,853.8,4.26,0,15392,1976.5,1977.3,9.91,0,27343,3754,3755.7,18.77,0,35910,5371.2,5373.8,26.89,0,30748,5696.5,5699.6,28.51,0,25375,6117.5,6121.4,30.62,0,19905,5974.9,5979,29.92,0,16429,5784.2,5788.2,28.94,0,12981,5525,5529.2,27.65,0,8974,2984.6,2986.8,14.95,0,5563,2473.8,2473.9,12.37,0,4028,2238.1,2238.3,0,
Europe,Austria (2003-2007),24576,116.4,66.9,..,Austria (2003-2007),0,0,0,0,Austria (2003-2007),0,0,0,0,Austria (2003-2007),0,0,0,0,Austria (2003-2007),3,0.3,0.3,0,  Austria (2003-2007),17,1.3,1.3,0.01,  Austria (2003-2007),87,6.8,6.8,0.03,Austria (2003-2007),323,22,22,0.11,Austria (2003-2007),843,49.4,49.4,0.25,  Austria (2003-2007),1633,94.9,94.9,0.47,Austria (2003-2007),2347,155.2,155.2,0.78,Austria (2003-2007),2244,172.7,172.7,0.86,Austria (2003-2007),2569,210.1,210.1,1.05,Austria (2003-2007),3186,262.1,262.1,1.31,Austria (2003-2007),2765,265.3,265.3,1.33,Austria (2003-2007),2428,281.3,281.3,1.41,Austria (2003-2007),2399,281.9,281.9,1.41,Austria (2003-2007),2220,298.5,298.5,1.49,Austria (2003-2007),1512,296,296,..,
Europe,  Belarus (2003-2007),16615,63.8,41,..,  Belarus (2003-2007),0,0,0,0,  Belarus (2003-2007),0,0,0,0,  Belarus (2003-2007),0,0,0,0,  Belarus (2003-2007),0,0,0,0,  Belarus (2003-2007),12,0.6,0.6,0,  Belarus (2003-2007),66,3.7,3.7,0.02,  Belarus (2003-2007),267,15.5,15.5,0.08,  Belarus (2003-2007),644,37,37,0.18,  Belarus (2003-2007),1419,70.7,70.7,0.35,  Belarus (2003-2007),2192,104.9,104.9,0.52,  Belarus (2003-2007),2078,115.8,115.8,0.58,  Belarus (2003-2007),2015,142.2,142.2,0.71,  Belarus (2003-2007),1714,153,153,0.77,  Belarus (2003-2007),2170,147.2,147.2,0.74,  Belarus (2003-2007),1683,132.7,132.7,0.66,  Belarus (2003-2007),1405,127.7,127.7,0.64,  Belarus (2003-2007),708,117,117,0.59,  Belarus (2003-2007),242,80.1,80.1,..,
Europe,  Belgium (2004-2007),38981,182,110.8,..,  Belgium (2004-2007),0,0,0,0,  Belgium (2004-2007),0,0,0,0,  Belgium (2004-2007),0,0,0,0,  Belgium (2004-2007),3,0.2,0.2,0,  Belgium (2004-2007),22,1.7,1.7,0.01,  Belgium (2004-2007),178,13.5,13.5,0.07,  Belgium (2004-2007),490,34.8,34.8,0.17,  Belgium (2004-2007),1251,82,82,0.41,  Belgium (2004-2007),2651,164.5,164.5,0.82,  Belgium (2004-2007),4347,281.5,281.5,1.41,  Belgium (2004-2007),4810,340,340,1.7,  Belgium (2004-2007),4835,365.1,365.1,1.83,  Belgium (2004-2007),4496,430.5,430.5,2.15,  Belgium (2004-2007),4211,409.6,409.6,2.05,  Belgium (2004-2007),3768,366.2,366.2,1.83,  Belgium (2004-2007),3490,378.5,378.5,1.89,  Belgium (2004-2007),2738,381.2,381.2,1.91,  Belgium (2004-2007),1691,330,330,..,
Europe,  Bulgaria (2003-2007),18059,90.6,52.7,..,  Bulgaria (2003-2007),0,0,0,0,  Bulgaria (2003-2007),0,0,0,0,  Bulgaria (2003-2007),1,0.1,0.1,0,  Bulgaria (2003-2007),0,0,0,0,  Bulgaria (2003-2007),12,0.9,0.9,0,  Bulgaria (2003-2007),82,5.8,5.8,0.03,  Bulgaria (2003-2007),283,20.4,20.4,0.1,  Bulgaria (2003-2007),584,44.5,44.5,0.22,  Bulgaria (2003-2007),1177,89.9,89.9,0.45,  Bulgaria (2003-2007),1868,135.7,135.7,0.68,  Bulgaria (2003-2007),2081,145.3,145.3,0.73,  Bulgaria (2003-2007),2442,170.2,170.2,0.85,  Bulgaria (2003-2007),2200,181.6,181.6,0.91,  Bulgaria (2003-2007),2220,196.8,196.8,0.98,  Bulgaria (2003-2007),2242,202.6,202.6,1.01,  Bulgaria (2003-2007),1657,189.6,189.6,0.95,  Bulgaria (2003-2007),882,160.7,160.7,0.8,  Bulgaria (2003-2007),328,141.6,141.6,..,
Europe,  Croatia (2003-2007),11897,103.4,59.4,..,  Croatia (2003-2007),0,0,0,0,  Croatia (2003-2007),0,0,0,0,  Croatia (2003-2007),0,0,0,0,  Croatia (2003-2007),0,0,0,0,  Croatia (2003-2007),13,1.7,1.7,0.01,  Croatia (2003-2007),57,7.5,7.6,0.04,  Croatia (2003-2007),109,14.8,14.9,0.07,  Croatia (2003-2007),302,39.7,40,0.2,  Croatia (2003-2007),673,83.2,83.9,0.42,  Croatia (2003-2007),1144,135.8,136.8,0.68,  Croatia (2003-2007),1405,171,172.4,0.86,  Croatia (2003-2007),1357,192.2,193.7,0.97,  Croatia (2003-2007),1387,220.7,222.4,1.11,  Croatia (2003-2007),1809,264.7,266.8,1.33,  Croatia (2003-2007),1383,213.8,215.5,1.08,  Croatia (2003-2007),1115,225,226.8,1.13,  Croatia (2003-2007),718,229.8,231.6,1.16,  Croatia (2003-2007),331,222.4,224.1,..,
Europe,  Cyprus (2003-2007),2116,109.4,78.1,..,  Cyprus (2003-2007),0,0,0,0,  Cyprus (2003-2007),0,0,0,0,  Cyprus (2003-2007),0,0,0,0,  Cyprus (2003-2007),1,0.7,0.7,0,  Cyprus (2003-2007),6,3.8,3.9,0.02,  Cyprus (2003-2007),16,10.6,10.6,0.05,  Cyprus (2003-2007),47,32.9,33.1,0.17,  Cyprus (2003-2007),78,55.7,56.1,0.28,  Cyprus (2003-2007),188,130.7,131.5,0.66,  Cyprus (2003-2007),263,191.2,192.4,0.96,  Cyprus (2003-2007),225,184.3,185.4,0.93,  Cyprus (2003-2007),284,256.3,257.9,1.29,  Cyprus (2003-2007),268,291.9,293.7,1.47,  Cyprus (2003-2007),252,320,322,1.61,  Cyprus (2003-2007),191,297.1,298.9,1.49,  Cyprus (2003-2007),127,250.4,252,1.26,  Cyprus (2003-2007),88,263.3,264.9,1.32,  Cyprus (2003-2007),69,255.6,257.2,..,
Europe,  Czech Republic (2003-2007),29297,111.7,64.6,..,  Czech Republic (2003-2007),0,0,0,0,  Czech Republic (2003-2007),0,0,0,0,  Czech Republic (2003-2007),0,0,0,0,  Czech Republic (2003-2007),0,0,0,0,  Czech Republic (2003-2007),15,0.9,0.9,0,  Czech Republic (2003-2007),124,5.8,5.8,0.03,  Czech Republic (2003-2007),319,15.6,15.6,0.08,  Czech Republic (2003-2007),617,36.1,36.1,0.18,  Czech Republic (2003-2007),1200,72.3,72.3,0.36,  Czech Republic (2003-2007),2465,142.8,142.8,0.71,  Czech Republic (2003-2007),3417,174,174,0.87,  Czech Republic (2003-2007),4152,211.3,211.3,1.06,  Czech Republic (2003-2007),4164,264.1,264.1,1.32,  Czech Republic (2003-2007),3519,295.1,295.1,1.48,  Czech Republic (2003-2007),3159,280.4,280.4,1.4,  Czech Republic (2003-2007),2875,284,284,1.42,  Czech Republic (2003-2007),2097,291.6,291.6,1.46,  Czech Republic (2003-2007),1174,314.3,314.3,..,
Europe,  Denmark (2003-2007),20003,146.1,86.1,..,  Denmark (2003-2007),0,0,0,0,  Denmark (2003-2007),0,0,0,0,  Denmark (2003-2007),1,0.1,0.1,0,  Denmark (2003-2007),0,0,0,0,  Denmark (2003-2007),6,0.8,0.8,0,  Denmark (2003-2007),58,6.9,6.9,0.03,  Denmark (2003-2007),219,23.1,23.1,0.12,  Denmark (2003-2007),541,53.9,53.9,0.27,  Denmark (2003-2007),1068,106.8,106.8,0.53,  Denmark (2003-2007),1650,179.7,179.7,0.9,  Denmark (2003-2007),2125,236.8,236.8,1.18,  Denmark (2003-2007),2739,288.4,288.4,1.44,  Denmark (2003-2007),2895,348.2,348.2,1.74,  Denmark (2003-2007),2526,397.8,397.8,1.99,  Denmark (2003-2007),1849,353.5,353.5,1.77,  Denmark (2003-2007),1682,372,372,1.86,  Denmark (2003-2007),1399,377.4,377.4,1.89,  Denmark (2003-2007),1245,344.7,344.7,..,
Europe,  Estonia (2003-2007),3045,83.8,48.9,..,  Estonia (2003-2007),0,0,0,0,  Estonia (2003-2007),0,0,0,0,  Estonia (2003-2007),0,0,0,0,  Estonia (2003-2007),0,0,0,0,  Estonia (2003-2007),2,0.8,0.8,0,  Estonia (2003-2007),13,5.6,5.6,0.03,  Estonia (2003-2007),24,10.2,10.2,0.05,  Estonia (2003-2007),88,38.4,38.4,0.19,  Estonia (2003-2007),170,69.6,69.6,0.35,  Estonia (2003-2007),307,119.7,119.7,0.6,  Estonia (2003-2007),404,162.5,162.5,0.81,  Estonia (2003-2007),414,184.8,184.8,0.92,  Estonia (2003-2007),323,161.5,161.5,0.81,  Estonia (2003-2007),386,173.9,173.9,0.87,  Estonia (2003-2007),329,171.2,171.2,0.86,  Estonia (2003-2007),295,177.7,177.7,0.89,  Estonia (2003-2007),184,177.6,177.6,0.89,  Estonia (2003-2007),106,165.8,165.8,..,
Europe,  Finland (2003-2007),19109,142.6,83.2,..,  Finland (2003-2007),0,0,0,0,  Finland (2003-2007),0,0,0,0,  Finland (2003-2007),0,0,0,0,  Finland (2003-2007),0,0,0,0,  Finland (2003-2007),13,1.6,1.6,0.01,  Finland (2003-2007),41,5.1,5.1,0.03,  Finland (2003-2007),148,19.4,19.4,0.1,  Finland (2003-2007),420,48.7,48.7,0.24,  Finland (2003-2007),954,102.6,102.6,0.51,  Finland (2003-2007),1912,202.1,202.1,1.01,  Finland (2003-2007),2789,281.6,281.6,1.41,  Finland (2003-2007),2991,296.3,296.3,1.48,  Finland (2003-2007),2487,331.4,331.4,1.66,  Finland (2003-2007),2188,335.7,335.7,1.68,  Finland (2003-2007),1609,276.2,276.2,1.38,  Finland (2003-2007),1436,264.9,264.9,1.32,  Finland (2003-2007),1144,279.3,279.3,1.4,  Finland (2003-2007),977,295.1,295.1,..,
Europe,"  France, Bas-Rhin (2003-2007)",4182,152.4,100.2,..,"  France, Bas-Rhin (2003-2007)",0,0,0,0,"  France, Bas-Rhin (2003-2007)",0,0,0,0,"  France, Bas-Rhin (2003-2007)",0,0,0,0,"  France, Bas-Rhin (2003-2007)",0,0,0,0,"  France, Bas-Rhin (2003-2007)",1,0.5,0.5,0,"  France, Bas-Rhin (2003-2007)",14,7.6,7.6,0.04,"  France, Bas-Rhin (2003-2007)",51,25.6,25.6,0.13,"  France, Bas-Rhin (2003-2007)",147,71.9,71.9,0.36,"  France, Bas-Rhin (2003-2007)",284,138.6,138.6,0.69,"  France, Bas-Rhin (2003-2007)",468,237.1,237.1,1.19,"  France, Bas-Rhin (2003-2007)",543,294.4,294.4,1.47,"  France, Bas-Rhin (2003-2007)",510,329.9,329.9,1.65,"  France, Bas-Rhin (2003-2007)",446,384.5,384.5,1.92,"  France, Bas-Rhin (2003-2007)",453,406.9,406.9,2.03,"  France, Bas-Rhin (2003-2007)",503,462,462,2.31,"  France, Bas-Rhin (2003-2007)",305,312.5,312.5,1.56,"  France, Bas-Rhin (2003-2007)",279,357.3,357.3,1.79,"  France, Bas-Rhin (2003-2007)",178,307.3,307.3,..,
Europe,"  France, Calvados (2003-2007)",2611,151.7,97,..,"  France, Calvados (2003-2007)",0,0,0,0,"  France, Calvados (2003-2007)",0,0,0,0,"  France, Calvados (2003-2007)",0,0,0,0,"  France, Calvados (2003-2007)",0,0,0,0,"  France, Calvados (2003-2007)",0,0,0,0,"  France, Calvados (2003-2007)",11,10.3,10.3,0.05,"  France, Calvados (2003-2007)",26,23.1,23.1,0.12,"  France, Calvados (2003-2007)",88,78.5,78.5,0.39,"  France, Calvados (2003-2007)",142,122.9,122.9,0.61,"  France, Calvados (2003-2007)",292,246.7,246.7,1.23,"  France, Calvados (2003-2007)",369,309.8,309.8,1.55,"  France, Calvados (2003-2007)",339,313.7,313.7,1.57,"  France, Calvados (2003-2007)",290,389.8,389.8,1.95,"  France, Calvados (2003-2007)",279,376.5,376.5,1.88,"  France, Calvados (2003-2007)",273,355.1,355.1,1.78,"  France, Calvados (2003-2007)",201,290.4,290.4,1.45,"  France, Calvados (2003-2007)",173,307.9,307.9,1.54,"  France, Calvados (2003-2007)",128,290.6,290.6,..,
Europe,"  France, Doubs (2003-2007)",1891,143.9,92.7,..,"  France, Doubs (2003-2007)",0,0,0,0,"  France, Doubs (2003-2007)",0,0,0,0,"  France, Doubs (2003-2007)",0,0,0,0,"  France, Doubs (2003-2007)",0,0,0,0,"  France, Doubs (2003-2007)",2,2.2,2.2,0.01,"  France, Doubs (2003-2007)",7,8.1,8.1,0.04,"  France, Doubs (2003-2007)",40,45.2,45.2,0.23,"  France, Doubs (2003-2007)",53,58.4,58.4,0.29,"  France, Doubs (2003-2007)",124,138.2,138.2,0.69,"  France, Doubs (2003-2007)",164,184.4,184.4,0.92,"  France, Doubs (2003-2007)",218,250.8,250.8,1.25,"  France, Doubs (2003-2007)",250,305.7,305.7,1.53,"  France, Doubs (2003-2007)",236,399.2,399.2,2,"  France, Doubs (2003-2007)",201,360.5,360.5,1.8,"  France, Doubs (2003-2007)",236,426.9,426.9,2.13,"  France, Doubs (2003-2007)",163,335.6,335.6,1.68,"  France, Doubs (2003-2007)",110,295.6,295.6,1.48,"  France, Doubs (2003-2007)",87,277.6,277.6,..,
Europe,"  France, Haut-Rhin (2003-2007)",2737,146.2,92.4,..,"  France, Haut-Rhin (2003-2007)",0,0,0,0,"  France, Haut-Rhin (2003-2007)",0,0,0,0,"  France, Haut-Rhin (2003-2007)",0,0,0,0,"  France, Haut-Rhin (2003-2007)",0,0,0,0,"  France, Haut-Rhin (2003-2007)",1,0.9,0.9,0,"  France, Haut-Rhin (2003-2007)",8,7.4,7.4,0.04,"  France, Haut-Rhin (2003-2007)",29,22.6,22.6,0.11,"  France, Haut-Rhin (2003-2007)",99,70.5,70.5,0.35,"  France, Haut-Rhin (2003-2007)",196,137.5,137.5,0.69,"  France, Haut-Rhin (2003-2007)",294,212.8,212.8,1.06,"  France, Haut-Rhin (2003-2007)",324,245,245,1.23,"  France, Haut-Rhin (2003-2007)",337,305.4,305.4,1.53,"  France, Haut-Rhin (2003-2007)",315,379.7,379.7,1.9,"  France, Haut-Rhin (2003-2007)",304,383.3,383.3,1.92,"  France, Haut-Rhin (2003-2007)",312,384.1,384.1,1.92,"  France, Haut-Rhin (2003-2007)",239,329.1,329.1,1.65,"  France, Haut-Rhin (2003-2007)",166,303.6,303.6,1.52,"  France, Haut-Rhin (2003-2007)",113,297,297,..,
Europe,"  France, Herault (2003-2007)",4092,158.2,99,..,"  France, Herault (2003-2007)",0,0,0,0,"  France, Herault (2003-2007)",0,0,0,0,"  France, Herault (2003-2007)",0,0,0,0,"  France, Herault (2003-2007)",0,0,0,0,"  France, Herault (2003-2007)",3,1.6,1.6,0.01,"  France, Herault (2003-2007)",14,8.3,8.3,0.04,"  France, Herault (2003-2007)",52,30.5,30.5,0.15,"  France, Herault (2003-2007)",136,78.5,78.5,0.39,"  France, Herault (2003-2007)",309,174.3,174.3,0.87,"  France, Herault (2003-2007)",439,257.3,257.3,1.29,"  France, Herault (2003-2007)",497,292.5,292.5,1.46,"  France, Herault (2003-2007)",474,281.9,281.9,1.41,"  France, Herault (2003-2007)",481,374.8,374.8,1.87,"  France, Herault (2003-2007)",424,374.7,374.7,1.87,"  France, Herault (2003-2007)",440,374.8,374.8,1.87,"  France, Herault (2003-2007)",330,307.3,307.3,1.54,"  France, Herault (2003-2007)",289,326.1,326.1,1.63,"  France, Herault (2003-2007)",204,294.5,294.5,..,
Europe,"  France, Isere (2003-2007)",4372,148,98.1,..,"  France, Isere (2003-2007)",0,0,0,0,"  France, Isere (2003-2007)",0,0,0,0,"  France, Isere (2003-2007)",0,0,0,0,"  France, Isere (2003-2007)",0,0,0,0,"  France, Isere (2003-2007)",6,3,3,0.02,"  France, Isere (2003-2007)",21,10.9,10.9,0.05,"  France, Isere (2003-2007)",56,27.3,27.3,0.14,"  France, Isere (2003-2007)",121,57.1,57.1,0.29,"  France, Isere (2003-2007)",328,156.1,156.1,0.78,"  France, Isere (2003-2007)",475,238.1,238.1,1.19,"  France, Isere (2003-2007)",528,272.9,272.9,1.36,"  France, Isere (2003-2007)",550,304.9,304.9,1.52,"  France, Isere (2003-2007)",513,378.8,378.8,1.89,"  France, Isere (2003-2007)",477,411,411,2.05,"  France, Isere (2003-2007)",474,417.2,417.2,2.09,"  France, Isere (2003-2007)",348,336.2,336.2,1.68,"  France, Isere (2003-2007)",261,322.1,322.1,1.61,"  France, Isere (2003-2007)",214,329.1,329.1,..,
Europe,"  France, Loire-Atlantique (2003-2007)",4879,156.5,102.6,..,"  France, Loire-Atlantique (2003-2007)",0,0,0,0,"  France, Loire-Atlantique (2003-2007)",0,0,0,0,"  France, Loire-Atlantique (2003-2007)",0,0,0,0,"  France, Loire-Atlantique (2003-2007)",0,0,0,0,"  France, Loire-Atlantique (2003-2007)",2,1,1,0.01,"  France, Loire-Atlantique (2003-2007)",21,10.5,10.5,0.05,"  France, Loire-Atlantique (2003-2007)",66,31.1,31.1,0.16,"  France, Loire-Atlantique (2003-2007)",174,81.9,81.9,0.41,"  France, Loire-Atlantique (2003-2007)",339,157.5,157.5,0.79,"  France, Loire-Atlantique (2003-2007)",475,225.3,225.3,1.13,"  France, Loire-Atlantique (2003-2007)",629,299.2,299.2,1.5,"  France, Loire-Atlantique (2003-2007)",670,339.5,339.5,1.7,"  France, Loire-Atlantique (2003-2007)",574,425.3,425.3,2.13,"  France, Loire-Atlantique (2003-2007)",544,420.9,420.9,2.1,"  France, Loire-Atlantique (2003-2007)",512,390.3,390.3,1.95,"  France, Loire-Atlantique (2003-2007)",363,298.7,298.7,1.49,"  France, Loire-Atlantique (2003-2007)",304,312.7,312.7,1.56,"  France, Loire-Atlantique (2003-2007)",206,270,270,..,
Europe,"  France, Manche (2003-2007)",1922,154.3,89.1,..,"  France, Manche (2003-2007)",0,0,0,0,"  France, Manche (2003-2007)",0,0,0,0,"  France, Manche (2003-2007)",0,0,0,0,"  France, Manche (2003-2007)",0,0,0,0,"  France, Manche (2003-2007)",1,1.6,1.6,0.01,"  France, Manche (2003-2007)",3,4.9,4.9,0.02,"  France, Manche (2003-2007)",17,23.3,23.3,0.12,"  France, Manche (2003-2007)",53,65,65,0.33,"  France, Manche (2003-2007)",101,117.8,117.8,0.59,"  France, Manche (2003-2007)",171,202.7,202.7,1.01,"  France, Manche (2003-2007)",235,284.5,284.5,1.42,"  France, Manche (2003-2007)",252,317.8,317.8,1.59,"  France, Manche (2003-2007)",205,356.9,356.9,1.78,"  France, Manche (2003-2007)",225,349,349,1.75,"  France, Manche (2003-2007)",242,349.4,349.4,1.75,"  France, Manche (2003-2007)",166,258.9,258.9,1.29,"  France, Manche (2003-2007)",147,291.4,291.4,1.46,"  France, Manche (2003-2007)",104,268.3,268.3,..,
Europe,"  France, Somme (2003-2007)",2285,159.6,105.2,..,"  France, Somme (2003-2007)",0,0,0,0,"  France, Somme (2003-2007)",0,0,0,0,"  France, Somme (2003-2007)",0,0,0,0,"  France, Somme (2003-2007)",0,0,0,0,"  France, Somme (2003-2007)",2,2.1,2.1,0.01,"  France, Somme (2003-2007)",11,11.9,11.9,0.06,"  France, Somme (2003-2007)",34,34.8,34.8,0.17,"  France, Somme (2003-2007)",79,81.9,81.9,0.41,"  France, Somme (2003-2007)",166,172.9,172.9,0.86,"  France, Somme (2003-2007)",259,269,269,1.34,"  France, Somme (2003-2007)",268,279.6,279.6,1.4,"  France, Somme (2003-2007)",315,352.5,352.5,1.76,"  France, Somme (2003-2007)",264,429.5,429.5,2.15,"  France, Somme (2003-2007)",246,409.2,409.2,2.05,"  France, Somme (2003-2007)",216,344.6,344.6,1.72,"  France, Somme (2003-2007)",185,316.1,316.1,1.58,"  France, Somme (2003-2007)",141,309,309,1.55,"  France, Somme (2003-2007)",99,288.6,288.6,..,
Europe,"  France, Tarn (2003-2007)",1570,168.5,93.2,..,"  France, Tarn (2003-2007)",0,0,0,0,"  France, Tarn (2003-2007)",0,0,0,0,"  France, Tarn (2003-2007)",0,0,0,0,"  France, Tarn (2003-2007)",0,0,0,0,"  France, Tarn (2003-2007)",2,4.4,4.4,0.02,"  France, Tarn (2003-2007)",5,11.4,11.4,0.06,"  France, Tarn (2003-2007)",21,40.4,40.4,0.2,"  France, Tarn (2003-2007)",49,81.8,81.8,0.41,"  France, Tarn (2003-2007)",87,135.8,135.8,0.68,"  France, Tarn (2003-2007)",141,215.4,215.4,1.08,"  France, Tarn (2003-2007)",175,265.4,265.4,1.33,"  France, Tarn (2003-2007)",190,299.9,299.9,1.5,"  France, Tarn (2003-2007)",174,361.8,361.8,1.81,"  France, Tarn (2003-2007)",192,395.5,395.5,1.98,"  France, Tarn (2003-2007)",175,325.3,325.3,1.63,"  France, Tarn (2003-2007)",117,223.4,223.4,1.12,"  France, Tarn (2003-2007)",138,326.3,326.3,1.63,"  France, Tarn (2003-2007)",104,315.2,315.2,..,
