,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, Alabama (1998-2002)",14411,125.3,83.8,..,"  USA, Alabama (1998-2002)",0,0,0,0,"  USA, Alabama (1998-2002)",0,0,0,0,"  USA, Alabama (1998-2002)",0,0,0,0,"  USA, Alabama (1998-2002)",3,0.4,0.4,0,"  USA, Alabama (1998-2002)",8,1,1,0.01,"  USA, Alabama (1998-2002)",64,8.5,8.5,0.04,"  USA, Alabama (1998-2002)",231,30.1,30.1,0.15,"  USA, Alabama (1998-2002)",546,63.8,63.8,0.32,"  USA, Alabama (1998-2002)",945,107,107,0.53,"  USA, Alabama (1998-2002)",1382,169.5,169.5,0.85,"  USA, Alabama (1998-2002)",1670,228.5,228.5,1.14,"  USA, Alabama (1998-2002)",1635,274.6,274.6,1.37,"  USA, Alabama (1998-2002)",1637,321.1,321.1,1.61,"  USA, Alabama (1998-2002)",1681,366.6,366.6,1.83,"  USA, Alabama (1998-2002)",1569,369.5,369.5,1.85,"  USA, Alabama (1998-2002)",1393,387.5,387.5,1.94,"  USA, Alabama (1998-2002)",961,377.3,377.3,1.89,"  USA, Alabama (1998-2002)",686,278.6,278.6,..,
North America,"  USA, Alaska (1998-2002)",1578,103.9,96.7,..,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",0,0,0,0,"  USA, Alaska (1998-2002)",1,1.1,1.1,0.01,"  USA, Alaska (1998-2002)",14,14.3,14.3,0.07,"  USA, Alaska (1998-2002)",39,34.3,34.3,0.17,"  USA, Alaska (1998-2002)",85,63.7,63.7,0.32,"  USA, Alaska (1998-2002)",155,108.9,108.9,0.54,"  USA, Alaska (1998-2002)",246,191.1,191.1,0.96,"  USA, Alaska (1998-2002)",251,258.3,258.3,1.29,"  USA, Alaska (1998-2002)",204,311.5,311.5,1.56,"  USA, Alaska (1998-2002)",179,425.3,425.3,2.13,"  USA, Alaska (1998-2002)",123,392.8,392.8,1.96,"  USA, Alaska (1998-2002)",108,431.4,431.4,2.16,"  USA, Alaska (1998-2002)",95,499.3,499.3,2.5,"  USA, Alaska (1998-2002)",51,465,465,2.33,"  USA, Alaska (1998-2002)",27,298.9,298.9,..,
North America,"  USA, Arizona (1998-2002)",15932,123.2,84.7,..,"  USA, Arizona (1998-2002)",1,0.1,0.1,0,"  USA, Arizona (1998-2002)",0,0,0,0,"  USA, Arizona (1998-2002)",0,0,0,0,"  USA, Arizona (1998-2002)",0,0,0,0,"  USA, Arizona (1998-2002)",7,0.8,0.8,0,"  USA, Arizona (1998-2002)",66,7.4,7.4,0.04,"  USA, Arizona (1998-2002)",208,22.9,22.9,0.11,"  USA, Arizona (1998-2002)",500,52.3,52.3,0.26,"  USA, Arizona (1998-2002)",938,100.1,100.1,0.5,"  USA, Arizona (1998-2002)",1352,160,160,0.8,"  USA, Arizona (1998-2002)",1702,225.1,225.1,1.13,"  USA, Arizona (1998-2002)",1788,284,284,1.42,"  USA, Arizona (1998-2002)",1705,316.6,316.6,1.58,"  USA, Arizona (1998-2002)",1964,393.2,393.2,1.97,"  USA, Arizona (1998-2002)",2003,426.5,426.5,2.13,"  USA, Arizona (1998-2002)",1820,454.1,454.1,2.27,"  USA, Arizona (1998-2002)",1057,389.8,389.8,1.95,"  USA, Arizona (1998-2002)",821,355.3,355.3,..,
North America,"  USA, California (1998-2002)",103024,120.9,91,..,"  USA, California (1998-2002)",0,0,0,0,"  USA, California (1998-2002)",0,0,0,0,"  USA, California (1998-2002)",2,0,0,0,"  USA, California (1998-2002)",6,0.1,0.1,0,"  USA, California (1998-2002)",59,1,1,0.01,"  USA, California (1998-2002)",448,7.3,7.3,0.04,"  USA, California (1998-2002)",1501,22.6,22.6,0.11,"  USA, California (1998-2002)",3695,53.7,53.7,0.27,"  USA, California (1998-2002)",7345,110.3,110.3,0.55,"  USA, California (1998-2002)",10609,179.2,179.2,0.9,"  USA, California (1998-2002)",12161,237.9,237.9,1.19,"  USA, California (1998-2002)",12020,312,312,1.56,"  USA, California (1998-2002)",10958,361.2,361.2,1.81,"  USA, California (1998-2002)",10909,408.9,408.9,2.04,"  USA, California (1998-2002)",10823,433.2,433.2,2.17,"  USA, California (1998-2002)",10477,469,469,2.35,"  USA, California (1998-2002)",6743,429.7,429.7,2.15,"  USA, California (1998-2002)",5264,358,358,..,
North America,"  USA, Colorado (1998-2002)",13519,126,95.6,..,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",0,0,0,0,"  USA, Colorado (1998-2002)",2,0.3,0.3,0,"  USA, Colorado (1998-2002)",6,0.8,0.8,0,"  USA, Colorado (1998-2002)",59,7.5,7.5,0.04,"  USA, Colorado (1998-2002)",185,22.6,22.6,0.11,"  USA, Colorado (1998-2002)",494,55.3,55.3,0.28,"  USA, Colorado (1998-2002)",1068,116,116,0.58,"  USA, Colorado (1998-2002)",1602,191.2,191.2,0.96,"  USA, Colorado (1998-2002)",1738,249.6,249.6,1.25,"  USA, Colorado (1998-2002)",1696,338.5,338.5,1.69,"  USA, Colorado (1998-2002)",1464,390.4,390.4,1.95,"  USA, Colorado (1998-2002)",1334,418,418,2.09,"  USA, Colorado (1998-2002)",1277,441.6,441.6,2.21,"  USA, Colorado (1998-2002)",1157,466.8,466.8,2.33,"  USA, Colorado (1998-2002)",764,436.1,436.1,2.18,"  USA, Colorado (1998-2002)",673,389.4,389.4,..,
North America,"  USA, Connecticut (1998-2002)",13411,152.5,97.1,..,"  USA, Connecticut (1998-2002)",0,0,0,0,"  USA, Connecticut (1998-2002)",0,0,0,0,"  USA, Connecticut (1998-2002)",0,0,0,0,"  USA, Connecticut (1998-2002)",1,0.2,0.2,0,"  USA, Connecticut (1998-2002)",4,0.8,0.8,0,"  USA, Connecticut (1998-2002)",35,7,7,0.03,"  USA, Connecticut (1998-2002)",181,28.5,28.5,0.14,"  USA, Connecticut (1998-2002)",502,68.2,68.2,0.34,"  USA, Connecticut (1998-2002)",923,124.8,124.8,0.62,"  USA, Connecticut (1998-2002)",1305,199.8,199.8,1,"  USA, Connecticut (1998-2002)",1534,260.2,260.2,1.3,"  USA, Connecticut (1998-2002)",1506,323.7,323.7,1.62,"  USA, Connecticut (1998-2002)",1284,364.2,364.2,1.82,"  USA, Connecticut (1998-2002)",1310,414.9,414.9,2.07,"  USA, Connecticut (1998-2002)",1484,466.2,466.2,2.33,"  USA, Connecticut (1998-2002)",1394,469.9,469.9,2.35,"  USA, Connecticut (1998-2002)",1027,439.1,439.1,2.2,"  USA, Connecticut (1998-2002)",921,388.3,388.3,..,
North America,"  USA, District of Columbia (1998-2002)",2156,143.1,98.5,..,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",0,0,0,0,"  USA, District of Columbia (1998-2002)",4,2.9,2.9,0.01,"  USA, District of Columbia (1998-2002)",13,8.7,8.7,0.04,"  USA, District of Columbia (1998-2002)",37,29.1,29.1,0.15,"  USA, District of Columbia (1998-2002)",76,67.5,67.5,0.34,"  USA, District of Columbia (1998-2002)",132,125.7,125.7,0.63,"  USA, District of Columbia (1998-2002)",210,207,207,1.03,"  USA, District of Columbia (1998-2002)",290,304,304,1.52,"  USA, District of Columbia (1998-2002)",264,346.4,346.4,1.73,"  USA, District of Columbia (1998-2002)",219,361.7,361.7,1.81,"  USA, District of Columbia (1998-2002)",200,381,381,1.9,"  USA, District of Columbia (1998-2002)",198,385.2,385.2,1.93,"  USA, District of Columbia (1998-2002)",208,453.7,453.7,2.27,"  USA, District of Columbia (1998-2002)",168,504.5,504.5,2.52,"  USA, District of Columbia (1998-2002)",137,422.1,422.1,..,
North America,"  USA, Florida (1998-2002)",62279,151.5,88,..,"  USA, Florida (1998-2002)",0,0,0,0,"  USA, Florida (1998-2002)",0,0,0,0,"  USA, Florida (1998-2002)",1,0,0,0,"  USA, Florida (1998-2002)",0,0,0,0,"  USA, Florida (1998-2002)",27,1.2,1.2,0.01,"  USA, Florida (1998-2002)",214,8.8,8.8,0.04,"  USA, Florida (1998-2002)",729,26.6,26.6,0.13,"  USA, Florida (1998-2002)",1800,57.9,57.9,0.29,"  USA, Florida (1998-2002)",3679,119,119,0.59,"  USA, Florida (1998-2002)",5058,181.2,181.2,0.91,"  USA, Florida (1998-2002)",5937,233.9,233.9,1.17,"  USA, Florida (1998-2002)",6341,291,291,1.45,"  USA, Florida (1998-2002)",6418,325.7,325.7,1.63,"  USA, Florida (1998-2002)",7420,379.1,379.1,1.9,"  USA, Florida (1998-2002)",8112,410,410,2.05,"  USA, Florida (1998-2002)",7560,436.1,436.1,2.18,"  USA, Florida (1998-2002)",5187,427.4,427.4,2.14,"  USA, Florida (1998-2002)",3796,344.1,344.1,..,
North America,"  USA, Georgia (1998-2002)",24156,115.7,89,..,"  USA, Georgia (1998-2002)",0,0,0,0,"  USA, Georgia (1998-2002)",0,0,0,0,"  USA, Georgia (1998-2002)",0,0,0,0,"  USA, Georgia (1998-2002)",4,0.3,0.3,0,"  USA, Georgia (1998-2002)",17,1.2,1.2,0.01,"  USA, Georgia (1998-2002)",139,8.9,8.9,0.04,"  USA, Georgia (1998-2002)",463,27.7,27.7,0.14,"  USA, Georgia (1998-2002)",1070,61.4,61.4,0.31,"  USA, Georgia (1998-2002)",1829,109.8,109.8,0.55,"  USA, Georgia (1998-2002)",2631,177.6,177.6,0.89,"  USA, Georgia (1998-2002)",3180,244.4,244.4,1.22,"  USA, Georgia (1998-2002)",3024,308.3,308.3,1.54,"  USA, Georgia (1998-2002)",2599,342.7,342.7,1.71,"  USA, Georgia (1998-2002)",2528,391.1,391.1,1.96,"  USA, Georgia (1998-2002)",2254,394.8,394.8,1.97,"  USA, Georgia (1998-2002)",1980,407.8,407.8,2.04,"  USA, Georgia (1998-2002)",1353,386.1,386.1,1.93,"  USA, Georgia (1998-2002)",1085,328.3,328.3,..,
North America,"  USA, Idaho (1998-2002)",4044,124.8,91,..,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",0,0,0,0,"  USA, Idaho (1998-2002)",2,0.7,0.7,0,"  USA, Idaho (1998-2002)",2,0.9,0.9,0,"  USA, Idaho (1998-2002)",15,7.4,7.4,0.04,"  USA, Idaho (1998-2002)",45,21.8,21.8,0.11,"  USA, Idaho (1998-2002)",118,50.7,50.7,0.25,"  USA, Idaho (1998-2002)",248,101,101,0.5,"  USA, Idaho (1998-2002)",380,164.7,164.7,0.82,"  USA, Idaho (1998-2002)",459,235.3,235.3,1.18,"  USA, Idaho (1998-2002)",451,294.9,294.9,1.47,"  USA, Idaho (1998-2002)",455,376.4,376.4,1.88,"  USA, Idaho (1998-2002)",434,415.7,415.7,2.08,"  USA, Idaho (1998-2002)",456,478.3,478.3,2.39,"  USA, Idaho (1998-2002)",418,487.4,487.4,2.44,"  USA, Idaho (1998-2002)",330,508,508,2.54,"  USA, Idaho (1998-2002)",231,376.6,376.6,..,
North America,"  USA, Illinois (1998-2002)",42991,135.5,93.5,..,"  USA, Illinois (1998-2002)",0,0,0,0,"  USA, Illinois (1998-2002)",0,0,0,0,"  USA, Illinois (1998-2002)",0,0,0,0,"  USA, Illinois (1998-2002)",2,0.1,0.1,0,"  USA, Illinois (1998-2002)",27,1.3,1.3,0.01,"  USA, Illinois (1998-2002)",181,8.3,8.3,0.04,"  USA, Illinois (1998-2002)",597,25.7,25.7,0.13,"  USA, Illinois (1998-2002)",1531,61.8,61.8,0.31,"  USA, Illinois (1998-2002)",2848,114.4,114.4,0.57,"  USA, Illinois (1998-2002)",4123,184.8,184.8,0.92,"  USA, Illinois (1998-2002)",4779,246.8,246.8,1.23,"  USA, Illinois (1998-2002)",4881,321,321,1.61,"  USA, Illinois (1998-2002)",4416,357.5,357.5,1.79,"  USA, Illinois (1998-2002)",4431,407.2,407.2,2.04,"  USA, Illinois (1998-2002)",4660,442.6,442.6,2.21,"  USA, Illinois (1998-2002)",4393,467.1,467.1,2.34,"  USA, Illinois (1998-2002)",3200,450.3,450.3,2.25,"  USA, Illinois (1998-2002)",2922,416.3,416.3,..,
North America,"  USA, Indiana (1998-2002)",20631,133.1,90.2,..,"  USA, Indiana (1998-2002)",1,0.1,0.1,0,"  USA, Indiana (1998-2002)",1,0.1,0.1,0,"  USA, Indiana (1998-2002)",0,0,0,0,"  USA, Indiana (1998-2002)",2,0.2,0.2,0,"  USA, Indiana (1998-2002)",15,1.4,1.4,0.01,"  USA, Indiana (1998-2002)",92,9.2,9.2,0.05,"  USA, Indiana (1998-2002)",319,30.5,30.5,0.15,"  USA, Indiana (1998-2002)",723,61.3,61.3,0.31,"  USA, Indiana (1998-2002)",1300,107.4,107.4,0.54,"  USA, Indiana (1998-2002)",1883,170.8,170.8,0.85,"  USA, Indiana (1998-2002)",2252,233.1,233.1,1.17,"  USA, Indiana (1998-2002)",2305,302.4,302.4,1.51,"  USA, Indiana (1998-2002)",2117,341,341,1.71,"  USA, Indiana (1998-2002)",2221,401.6,401.6,2.01,"  USA, Indiana (1998-2002)",2415,448.5,448.5,2.24,"  USA, Indiana (1998-2002)",2200,462.3,462.3,2.31,"  USA, Indiana (1998-2002)",1527,440.1,440.1,2.2,"  USA, Indiana (1998-2002)",1258,374.5,374.5,..,
North America,"  USA, Iowa (1998-2002)",10645,142.9,89.3,..,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",0,0,0,0,"  USA, Iowa (1998-2002)",7,1.4,1.4,0.01,"  USA, Iowa (1998-2002)",36,8.2,8.2,0.04,"  USA, Iowa (1998-2002)",110,24.2,24.2,0.12,"  USA, Iowa (1998-2002)",329,61.4,61.4,0.31,"  USA, Iowa (1998-2002)",598,104.9,104.9,0.52,"  USA, Iowa (1998-2002)",940,177.1,177.1,0.89,"  USA, Iowa (1998-2002)",1105,242.9,242.9,1.21,"  USA, Iowa (1998-2002)",1038,288.7,288.7,1.44,"  USA, Iowa (1998-2002)",1070,344.3,344.3,1.72,"  USA, Iowa (1998-2002)",1141,394.8,394.8,1.97,"  USA, Iowa (1998-2002)",1224,426.3,426.3,2.13,"  USA, Iowa (1998-2002)",1217,456.3,456.3,2.28,"  USA, Iowa (1998-2002)",911,426.8,426.8,2.13,"  USA, Iowa (1998-2002)",919,384.1,384.1,..,
North America,"  USA, Kentucky (1998-2002)",13794,133.5,89.4,..,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",0,0,0,0,"  USA, Kentucky (1998-2002)",11,1.6,1.6,0.01,"  USA, Kentucky (1998-2002)",59,8.6,8.6,0.04,"  USA, Kentucky (1998-2002)",186,25.7,25.7,0.13,"  USA, Kentucky (1998-2002)",457,57,57,0.28,"  USA, Kentucky (1998-2002)",944,116.1,116.1,0.58,"  USA, Kentucky (1998-2002)",1341,179.2,179.2,0.9,"  USA, Kentucky (1998-2002)",1671,249.4,249.4,1.25,"  USA, Kentucky (1998-2002)",1631,306.6,306.6,1.53,"  USA, Kentucky (1998-2002)",1501,337.5,337.5,1.69,"  USA, Kentucky (1998-2002)",1482,377.1,377.1,1.89,"  USA, Kentucky (1998-2002)",1491,408,408,2.04,"  USA, Kentucky (1998-2002)",1358,439.1,439.1,2.2,"  USA, Kentucky (1998-2002)",873,392.1,392.1,1.96,"  USA, Kentucky (1998-2002)",789,372.7,372.7,..,
North America,"  USA, Louisiana (1998-2002)",14040,122,86.4,..,"  USA, Louisiana (1998-2002)",0,0,0,0,"  USA, Louisiana (1998-2002)",0,0,0,0,"  USA, Louisiana (1998-2002)",0,0,0,0,"  USA, Louisiana (1998-2002)",1,0.1,0.1,0,"  USA, Louisiana (1998-2002)",4,0.5,0.5,0,"  USA, Louisiana (1998-2002)",71,9.4,9.4,0.05,"  USA, Louisiana (1998-2002)",202,26,26,0.13,"  USA, Louisiana (1998-2002)",540,62.1,62.1,0.31,"  USA, Louisiana (1998-2002)",1032,116.3,116.3,0.58,"  USA, Louisiana (1998-2002)",1366,168.6,168.6,0.84,"  USA, Louisiana (1998-2002)",1600,229.2,229.2,1.15,"  USA, Louisiana (1998-2002)",1519,276.1,276.1,1.38,"  USA, Louisiana (1998-2002)",1393,305.8,305.8,1.53,"  USA, Louisiana (1998-2002)",1598,395.3,395.3,1.98,"  USA, Louisiana (1998-2002)",1572,409.4,409.4,2.05,"  USA, Louisiana (1998-2002)",1382,433.2,433.2,2.17,"  USA, Louisiana (1998-2002)",957,426.4,426.4,2.13,"  USA, Louisiana (1998-2002)",803,386.1,386.1,..,
North America,"  USA, Maine (1998-2002)",5015,153.1,93.3,..,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",0,0,0,0,"  USA, Maine (1998-2002)",2,1.1,1.1,0.01,"  USA, Maine (1998-2002)",9,5,5,0.03,"  USA, Maine (1998-2002)",54,24.9,24.9,0.12,"  USA, Maine (1998-2002)",148,56.1,56.1,0.28,"  USA, Maine (1998-2002)",317,113.7,113.7,0.57,"  USA, Maine (1998-2002)",489,187.4,187.4,0.94,"  USA, Maine (1998-2002)",549,241.2,241.2,1.21,"  USA, Maine (1998-2002)",541,307.5,307.5,1.54,"  USA, Maine (1998-2002)",539,375.9,375.9,1.88,"  USA, Maine (1998-2002)",538,407.2,407.2,2.04,"  USA, Maine (1998-2002)",586,458.9,458.9,2.29,"  USA, Maine (1998-2002)",528,477.5,477.5,2.39,"  USA, Maine (1998-2002)",401,488.4,488.4,2.44,"  USA, Maine (1998-2002)",314,370.6,370.6,..,
North America,"  USA, Massachusetts (1998-2002)",25386,154.3,101.5,..,"  USA, Massachusetts (1998-2002)",0,0,0,0,"  USA, Massachusetts (1998-2002)",0,0,0,0,"  USA, Massachusetts (1998-2002)",0,0,0,0,"  USA, Massachusetts (1998-2002)",0,0,0,0,"  USA, Massachusetts (1998-2002)",16,1.5,1.5,0.01,"  USA, Massachusetts (1998-2002)",83,7.4,7.4,0.04,"  USA, Massachusetts (1998-2002)",366,29.1,29.1,0.15,"  USA, Massachusetts (1998-2002)",911,67,67,0.33,"  USA, Massachusetts (1998-2002)",1775,133.1,133.1,0.67,"  USA, Massachusetts (1998-2002)",2565,214.9,214.9,1.07,"  USA, Massachusetts (1998-2002)",2867,270.2,270.2,1.35,"  USA, Massachusetts (1998-2002)",2771,338.1,338.1,1.69,"  USA, Massachusetts (1998-2002)",2509,395,395,1.98,"  USA, Massachusetts (1998-2002)",2542,433.2,433.2,2.17,"  USA, Massachusetts (1998-2002)",2756,462,462,2.31,"  USA, Massachusetts (1998-2002)",2706,491.1,491.1,2.46,"  USA, Massachusetts (1998-2002)",1869,440.1,440.1,2.2,"  USA, Massachusetts (1998-2002)",1650,382.3,382.3,..,
North America,"  USA, Michigan (1998-2002)",34337,135.4,92.4,..,"  USA, Michigan (1998-2002)",0,0,0,0,"  USA, Michigan (1998-2002)",0,0,0,0,"  USA, Michigan (1998-2002)",1,0.1,0.1,0,"  USA, Michigan (1998-2002)",2,0.1,0.1,0,"  USA, Michigan (1998-2002)",22,1.3,1.3,0.01,"  USA, Michigan (1998-2002)",122,7.5,7.5,0.04,"  USA, Michigan (1998-2002)",462,26,26,0.13,"  USA, Michigan (1998-2002)",1124,57.3,57.3,0.29,"  USA, Michigan (1998-2002)",2337,114.4,114.4,0.57,"  USA, Michigan (1998-2002)",3337,178.3,178.3,0.89,"  USA, Michigan (1998-2002)",3892,240.9,240.9,1.2,"  USA, Michigan (1998-2002)",3915,311,311,1.55,"  USA, Michigan (1998-2002)",3717,373.3,373.3,1.87,"  USA, Michigan (1998-2002)",3613,406.4,406.4,2.03,"  USA, Michigan (1998-2002)",3778,435.4,435.4,2.18,"  USA, Michigan (1998-2002)",3477,454.8,454.8,2.27,"  USA, Michigan (1998-2002)",2512,449.3,449.3,2.25,"  USA, Michigan (1998-2002)",2026,391.9,391.9,..,
North America,"  USA, Missouri (1998-2002)",19564,136,89.7,..,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",0,0,0,0,"  USA, Missouri (1998-2002)",1,0.1,0.1,0,"  USA, Missouri (1998-2002)",12,1.3,1.3,0.01,"  USA, Missouri (1998-2002)",71,7.8,7.8,0.04,"  USA, Missouri (1998-2002)",248,25.9,25.9,0.13,"  USA, Missouri (1998-2002)",616,56.1,56.1,0.28,"  USA, Missouri (1998-2002)",1238,110.1,110.1,0.55,"  USA, Missouri (1998-2002)",1788,175.9,175.9,0.88,"  USA, Missouri (1998-2002)",2165,242.2,242.2,1.21,"  USA, Missouri (1998-2002)",2218,303.6,303.6,1.52,"  USA, Missouri (1998-2002)",2088,344.3,344.3,1.72,"  USA, Missouri (1998-2002)",2274,412,412,2.06,"  USA, Missouri (1998-2002)",2192,420.9,420.9,2.1,"  USA, Missouri (1998-2002)",2031,438.1,438.1,2.19,"  USA, Missouri (1998-2002)",1400,405.5,405.5,2.03,"  USA, Missouri (1998-2002)",1222,339.7,339.7,..,
North America,"  USA, Montana (1998-2002)",3222,142.4,91,..,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",1,0.6,0.6,0,"  USA, Montana (1998-2002)",0,0,0,0,"  USA, Montana (1998-2002)",1,0.7,0.7,0,"  USA, Montana (1998-2002)",8,6.6,6.6,0.03,"  USA, Montana (1998-2002)",24,18.4,18.4,0.09,"  USA, Montana (1998-2002)",90,54.5,54.5,0.27,"  USA, Montana (1998-2002)",208,108.7,108.7,0.54,"  USA, Montana (1998-2002)",296,161.3,161.3,0.81,"  USA, Montana (1998-2002)",388,254.3,254.3,1.27,"  USA, Montana (1998-2002)",391,329.3,329.3,1.65,"  USA, Montana (1998-2002)",326,336.7,336.7,1.68,"  USA, Montana (1998-2002)",358,423.8,423.8,2.12,"  USA, Montana (1998-2002)",357,450.3,450.3,2.25,"  USA, Montana (1998-2002)",309,448.3,448.3,2.24,"  USA, Montana (1998-2002)",253,457.4,457.4,2.29,"  USA, Montana (1998-2002)",212,398.4,398.4,..,
North America,"  USA, New Jersey (1998-2002)",31011,142.9,93.3,..,"  USA, New Jersey (1998-2002)",0,0,0,0,"  USA, New Jersey (1998-2002)",0,0,0,0,"  USA, New Jersey (1998-2002)",1,0.1,0.1,0,"  USA, New Jersey (1998-2002)",1,0.1,0.1,0,"  USA, New Jersey (1998-2002)",26,2.2,2.2,0.01,"  USA, New Jersey (1998-2002)",124,9.3,9.3,0.05,"  USA, New Jersey (1998-2002)",454,27.8,27.8,0.14,"  USA, New Jersey (1998-2002)",1239,67.6,67.6,0.34,"  USA, New Jersey (1998-2002)",2295,127.4,127.4,0.64,"  USA, New Jersey (1998-2002)",3155,199.3,199.3,1,"  USA, New Jersey (1998-2002)",3531,248.6,248.6,1.24,"  USA, New Jersey (1998-2002)",3398,303.2,303.2,1.52,"  USA, New Jersey (1998-2002)",3110,351.8,351.8,1.76,"  USA, New Jersey (1998-2002)",3073,384.7,384.7,1.92,"  USA, New Jersey (1998-2002)",3394,427.1,427.1,2.14,"  USA, New Jersey (1998-2002)",3161,440.9,440.9,2.2,"  USA, New Jersey (1998-2002)",2217,420.9,420.9,2.1,"  USA, New Jersey (1998-2002)",1832,372,372,..,
North America,"  USA, New Mexico (1998-2002)",5242,113.2,81,..,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",0,0,0,0,"  USA, New Mexico (1998-2002)",2,0.6,0.6,0,"  USA, New Mexico (1998-2002)",6,2,2,0.01,"  USA, New Mexico (1998-2002)",23,8.1,8.1,0.04,"  USA, New Mexico (1998-2002)",68,22.7,22.7,0.11,"  USA, New Mexico (1998-2002)",200,57.5,57.5,0.29,"  USA, New Mexico (1998-2002)",353,97.9,97.9,0.49,"  USA, New Mexico (1998-2002)",572,169.7,169.7,0.85,"  USA, New Mexico (1998-2002)",630,213.9,213.9,1.07,"  USA, New Mexico (1998-2002)",597,260.1,260.1,1.3,"  USA, New Mexico (1998-2002)",575,303.4,303.4,1.52,"  USA, New Mexico (1998-2002)",603,367,367,1.84,"  USA, New Mexico (1998-2002)",567,380.1,380.1,1.9,"  USA, New Mexico (1998-2002)",471,389.2,389.2,1.95,"  USA, New Mexico (1998-2002)",290,348.3,348.3,1.74,"  USA, New Mexico (1998-2002)",285,362.4,362.4,..,
North America,"  USA, New York State (1998-2002)",67708,137.9,91.4,..,"  USA, New York State (1998-2002)",0,0,0,0,"  USA, New York State (1998-2002)",0,0,0,0,"  USA, New York State (1998-2002)",4,0.1,0.1,0,"  USA, New York State (1998-2002)",7,0.2,0.2,0,"  USA, New York State (1998-2002)",35,1.1,1.1,0.01,"  USA, New York State (1998-2002)",281,8.5,8.5,0.04,"  USA, New York State (1998-2002)",1017,27.5,27.5,0.14,"  USA, New York State (1998-2002)",2481,62.7,62.7,0.31,"  USA, New York State (1998-2002)",4616,119.8,119.8,0.6,"  USA, New York State (1998-2002)",6621,190.2,190.2,0.95,"  USA, New York State (1998-2002)",7706,242.7,242.7,1.21,"  USA, New York State (1998-2002)",7475,296.4,296.4,1.48,"  USA, New York State (1998-2002)",7128,347,347,1.74,"  USA, New York State (1998-2002)",7072,392.2,392.2,1.96,"  USA, New York State (1998-2002)",7456,428.3,428.3,2.14,"  USA, New York State (1998-2002)",6627,430.7,430.7,2.15,"  USA, New York State (1998-2002)",4807,427.9,427.9,2.14,"  USA, New York State (1998-2002)",4375,388,388,..,
