,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, Washington, Seattle (1978-1982)",37,0.5,0.5,..,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",1,0.2,0.2,0,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",1,0.3,0.3,0,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",4,1.2,1.2,0.01,"  USA, Washington, Seattle (1978-1982)",7,2.2,2.2,0.01,"  USA, Washington, Seattle (1978-1982)",2,0.7,0.7,0,"  USA, Washington, Seattle (1978-1982)",7,3.1,3.1,0.02,"  USA, Washington, Seattle (1978-1982)",5,3.1,3.1,0.02,"  USA, Washington, Seattle (1978-1982)",7,7,7,0.04,"  USA, Washington, Seattle (1978-1982)",2,3.7,3.7,0.02,"  USA, Washington, Seattle (1978-1982)",1,2.5,2.5,..,
North America,,1381,19.1,17.4,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,1,0,0,0,,1,0,0,0,,13,0.8,0.8,0,,19,4.6,4.6,0.02,,44,14.5,14.5,0.06,,77,24.4,24.4,0.12,,100,32.7,32.7,0.16,,153,72.3,72.3,0.37,,185,50.6,50.6,0.23,,215,60.9,60.9,0.31,,186,132.8,132.8,0.66,,165,142.6,142.6,0.71,,121,225,225,1.12,,99,142.5,142.6,0,
Asia,"China, Hong Kong (1978-1982)",30,0.2,0.3,..,"China, Hong Kong (1978-1982)",0,0,0,0,"China, Hong Kong (1978-1982)",0,0,0,0,"China, Hong Kong (1978-1982)",0,0,0,0,"  China, Hong Kong (1978-1982)",0,0,0,0,"China, Hong Kong (1978-1982)",2,0.1,0.1,0,"China, Hong Kong (1978-1982)",0,0,0,0,"China, Hong Kong (1978-1982)",2,0.2,0.2,0,"China, Hong Kong (1978-1982)",0,0,0,0,"China, Hong Kong (1978-1982)",1,0.1,0.1,0,"China, Hong Kong (1978-1982)",2,0.3,0.3,0,"China, Hong Kong (1978-1982)",2,0.3,0.3,0,"China, Hong Kong (1978-1982)",6,1.1,1.1,0.01,"China, Hong Kong (1978-1982)",4,0.9,0.9,0,"China, Hong Kong (1978-1982)",2,0.6,0.6,0,"China, Hong Kong (1978-1982)",7,3.9,3.9,0.02,"China, Hong Kong (1978-1982)",2,2.3,2.3,0.01,"China, Hong Kong (1978-1982)",0,0,0,0,"China, Hong Kong (1978-1982)",0,0,0,..,
Asia,"  China, Shanghai (1978-1982)",49,0.3,0.3,..,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",3,0.4,0.4,0,"  China, Shanghai (1978-1982)",5,0.5,0.5,0,"  China, Shanghai (1978-1982)",6,0.6,0.6,0,"  China, Shanghai (1978-1982)",2,0.2,0.2,0,"  China, Shanghai (1978-1982)",11,1.7,1.7,0.01,"  China, Shanghai (1978-1982)",7,1.5,1.5,0.01,"  China, Shanghai (1978-1982)",5,1.6,1.6,0.01,"  China, Shanghai (1978-1982)",6,3.7,3.7,0.02,"  China, Shanghai (1978-1982)",2,3.3,3.3,0.02,"  China, Shanghai (1978-1982)",2,11.9,11.9,..,
Asia,"  China, Tianjin (1981-1982)",8,0.3,0.3,..,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",2,1,1,0.01,"  China, Tianjin (1981-1982)",1,0.7,0.7,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",1,1.3,1.3,0.01,"  China, Tianjin (1981-1982)",2,3.9,3.9,0.02,"  China, Tianjin (1981-1982)",2,7.6,7.6,0.04,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,..,
Asia,"  India, Bangalore (1982)",2,0.1,0.3,..,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",1,3.1,3.1,0.02,"  India, Bangalore (1982)",1,7,7,0.03,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,..,..,..,"  India, Bangalore (1982)",0,..,..,..,"  India, Bangalore (1982)",0,..,..,..,
Asia,"  India, Chennai (Madras) (1982)",3,0.2,0.3,..,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",1,1.2,1.2,0.01,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",1,2.5,2.5,0.01,"  India, Chennai (Madras) (1982)",1,2.8,2.8,0.01,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,..,..,..,"  India, Chennai (Madras) (1982)",0,..,..,..,"  India, Chennai (Madras) (1982)",0,..,..,..,
Asia,"  India, Mumbai (Bombay) (1978-1982)",28,0.1,0.4,..,"  India, Mumbai (Bombay) (1978-1982)",0,0,0,0,"  India, Mumbai (Bombay) (1978-1982)",0,0,0,0,"  India, Mumbai (Bombay) (1978-1982)",0,0,0,0,"  India, Mumbai (Bombay) (1978-1982)",0,0,0,0,"  India, Mumbai (Bombay) (1978-1982)",0,0,0,0,"  India, Mumbai (Bombay) (1978-1982)",0,0,0,0,"  India, Mumbai (Bombay) (1978-1982)",0,0,0,0,"  India, Mumbai (Bombay) (1978-1982)",1,0.1,0.1,0,"  India, Mumbai (Bombay) (1978-1982)",4,0.3,0.3,0,"  India, Mumbai (Bombay) (1978-1982)",1,0.1,0.1,0,"  India, Mumbai (Bombay) (1978-1982)",2,0.2,0.2,0,"  India, Mumbai (Bombay) (1978-1982)",3,0.6,0.6,0,"  India, Mumbai (Bombay) (1978-1982)",4,1.1,1.1,0.01,"  India, Mumbai (Bombay) (1978-1982)",5,2.2,2.2,0.01,"  India, Mumbai (Bombay) (1978-1982)",3,1.6,1.6,0.01,"  India, Mumbai (Bombay) (1978-1982)",3,4.4,4.4,0.02,"  India, Mumbai (Bombay) (1978-1982)",2,..,..,..,"  India, Mumbai (Bombay) (1978-1982)",0,..,..,..,
Asia,"  India, Nagpur (1980-1982)",6,0.3,0.6,..,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",1,0.9,0.9,0,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",1,2.1,2.1,0.01,"  India, Nagpur (1980-1982)",1,2.4,2.4,0.01,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",1,5.6,5.6,0.03,"  India, Nagpur (1980-1982)",1,15.4,15.4,0.08,"  India, Nagpur (1980-1982)",1,..,..,..,"  India, Nagpur (1980-1982)",0,..,..,..,
Asia,"  India, Poona (1978-1982)",6,0.1,0.2,..,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",1,0.2,0.2,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",1,0.6,0.6,0,"  India, Poona (1978-1982)",1,1,1,0.01,"  India, Poona (1978-1982)",3,3.4,3.4,0.02,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,..,..,..,"  India, Poona (1978-1982)",0,..,..,..,
Asia,  Israel: Jews (1977-1981),70,0.9,0.8,..,  Israel: Jews (1977-1981),0,0,0,0,  Israel: Jews (1977-1981),0,0,0,0,  Israel: Jews (1977-1981),0,0,0,0,  Israel: Jews (1977-1981),0,0,0,0,  Israel: Jews (1977-1981),0,0,0,0,  Israel: Jews (1977-1981),1,0.1,0.1,0,  Israel: Jews (1977-1981),0,0,0,0,  Israel: Jews (1977-1981),0,0,0,0,  Israel: Jews (1977-1981),4,1.1,1.1,0.01,  Israel: Jews (1977-1981),4,1.1,1.1,0.01,  Israel: Jews (1977-1981),4,1.2,1.2,0.01,  Israel: Jews (1977-1981),5,1.4,1.4,0.01,  Israel: Jews (1977-1981),6,2.3,2.3,0.01,  Israel: Jews (1977-1981),16,5.5,5.5,0.03,  Israel: Jews (1977-1981),11,5.1,5.1,0.03,  Israel: Jews (1977-1981),11,8.8,8.8,0.04,  Israel: Jews (1977-1981),6,10.5,10.5,0.05,  Israel: Jews (1977-1981),2,6.8,6.8,..,
Asia,  Israel: Non-Jews (1977-1981),3,0.2,0.3,..,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),1,1.8,1.8,0.01,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),1,20.5,20.5,0.1,  Israel: Non-Jews (1977-1981),1,23,23,..,
Asia,"  Japan, Hiroshima (1978-1980)",2,0.2,0.2,..,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",1,3,3,0.02,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",1,13.6,13.6,0.07,"  Japan, Hiroshima (1978-1980)",0,0,0,..,
Asia,"  Japan, Miyagi Prefecture (1978-1981)",6,0.1,0.1,..,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",2,0.8,0.8,0,"  Japan, Miyagi Prefecture (1978-1981)",1,0.5,0.5,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",2,1.7,1.7,0.01,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",1,1.8,1.8,0.01,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,..,
Asia,"  Japan, Nagasaki (1978-1982)",4,0.4,0.3,..,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",2,3.1,3.1,0.02,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",1,4.2,4.2,0.02,"  Japan, Nagasaki (1978-1982)",1,6.9,6.9,0.03,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,..,
Asia,"  Japan, Osaka Prefecture (1979-1982)",24,0.1,0.2,..,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",3,0.2,0.2,0,"  Japan, Osaka Prefecture (1979-1982)",1,0.1,0.1,0,"  Japan, Osaka Prefecture (1979-1982)",1,0.1,0.1,0,"  Japan, Osaka Prefecture (1979-1982)",1,0.1,0.1,0,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",2,0.3,0.3,0,"  Japan, Osaka Prefecture (1979-1982)",2,0.4,0.4,0,"  Japan, Osaka Prefecture (1979-1982)",5,1.2,1.2,0.01,"  Japan, Osaka Prefecture (1979-1982)",3,1,1,0,"  Japan, Osaka Prefecture (1979-1982)",3,1.6,1.6,0.01,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",3,9.9,9.9,..,
Asia,  Kuwait: Kuwaitis (1979-1982),2,0.2,0.5,..,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),1,9.6,9.6,0.05,  Kuwait: Kuwaitis (1979-1982),1,12.9,12.9,0.06,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,..,
Asia,  Kuwait: Non-Kuwaitis (1979-1982),6,0.3,1.2,..,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),1,0.5,0.5,0,  Kuwait: Non-Kuwaitis (1979-1982),1,0.6,0.6,0,  Kuwait: Non-Kuwaitis (1979-1982),1,0.9,0.9,0,  Kuwait: Non-Kuwaitis (1979-1982),1,1.4,1.4,0.01,  Kuwait: Non-Kuwaitis (1979-1982),1,3.1,3.1,0.02,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),1,173.6,173.6,0.87,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,..,
Asia,"  Philippines, Rizal Province (1978-1982)",10,0.2,0.4,..,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",1,0.1,0.1,0,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",1,0.2,0.2,0,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",1,0.4,0.4,0,"  Philippines, Rizal Province (1978-1982)",1,0.6,0.6,0,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",2,2.4,2.4,0.01,"  Philippines, Rizal Province (1978-1982)",1,1.6,1.6,0.01,"  Philippines, Rizal Province (1978-1982)",2,5.2,5.2,0.03,"  Philippines, Rizal Province (1978-1982)",0,..,..,..,"  Philippines, Rizal Province (1978-1982)",0,..,..,..,"  Philippines, Rizal Province (1978-1982)",1,..,..,..,
Asia,  Singapore: Chinese (1978-1982),14,0.3,0.5,..,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),1,0.5,0.5,0,  Singapore: Chinese (1978-1982),2,1.2,1.2,0.01,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),3,2.8,2.8,0.01,  Singapore: Chinese (1978-1982),1,1.1,1.1,0.01,  Singapore: Chinese (1978-1982),2,3.2,3.2,0.02,  Singapore: Chinese (1978-1982),3,9.2,9.2,0.05,  Singapore: Chinese (1978-1982),1,8.4,8.4,0.04,  Singapore: Chinese (1978-1982),1,19.2,19.2,..,
Asia,  Singapore: Indian (1978-1982),0,0,0,..,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,..,
Asia,  Singapore: Malay (1978-1982),1,0.1,0.1,..,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),1,3.4,3.4,0.02,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,..,
Asia,,274,4.6,7.3,0,,0,0,0,0,,1,0.2,0.2,0,,0,0,0,0,,0,0,0,0,,3,0.2,0.2,0,,1,0.1,0.1,0,,6,0.6,0.6,0,,3,0.7,0.7,0,,16,5.3,5.3,0.02,,17,5.1,5.1,0.02,,25,11,11,0.06,,25,16.9,16.9,0.09,,38,23.3,23.3,0.11,,43,36.3,36.3,0.2,,38,48.2,48.2,0.25,,33,61.7,61.7,0.31,,15,229.9,229.9,1.15,,10,70.8,70.8,0,
Europe,Denmark (1978-1982),105,0.8,0.5,..,Denmark (1978-1982),0,0,0,0,  Denmark (1978-1982),0,0,0,0,Denmark (1978-1982),0,0,0,0,  Denmark (1978-1982),0,0,0,0,Denmark (1978-1982),0,0,0,0,Denmark (1978-1982),0,0,0,0,Denmark (1978-1982),1,0.1,0.1,0,Denmark (1978-1982),0,0,0,0,Denmark (1978-1982),1,0.1,0.1,0,Denmark (1978-1982),5,0.7,0.7,0,Denmark (1978-1982),5,0.7,0.7,0,Denmark (1978-1982),8,1.2,1.2,0.01,Denmark (1978-1982),13,2.1,2.1,0.01,Denmark (1978-1982),13,2.3,2.3,0.01,Denmark (1978-1982),18,4.1,4.1,0.02,Denmark (1978-1982),22,7.6,7.6,0.04,Denmark (1978-1982),13,8,8,0.04,Denmark (1978-1982),6,6.4,6.4,..,
Europe,  Finland (1977-1981),24,0.2,0.2,..,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),1,0.1,0.1,0,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),3,0.4,0.4,0,  Finland (1977-1981),2,0.4,0.4,0,  Finland (1977-1981),2,0.4,0.4,0,  Finland (1977-1981),9,2.2,2.2,0.01,  Finland (1977-1981),5,1.6,1.6,0.01,  Finland (1977-1981),1,0.6,0.6,0,  Finland (1977-1981),1,1.2,1.2,0.01,  Finland (1977-1981),0,0,0,..,
