,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, Michigan, Detroit: Black (1993-1997)",31,1.4,1.2,..,"  USA, Michigan, Detroit: Black (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: Black (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: Black (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: Black (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: Black (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: Black (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: Black (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: Black (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: Black (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: Black (1993-1997)",2,1.5,1.5,0.01,"  USA, Michigan, Detroit: Black (1993-1997)",1,1,1,0.01,"  USA, Michigan, Detroit: Black (1993-1997)",4,5.5,5.5,0.03,"  USA, Michigan, Detroit: Black (1993-1997)",4,5.7,5.7,0.03,"  USA, Michigan, Detroit: Black (1993-1997)",2,2.8,2.8,0.01,"  USA, Michigan, Detroit: Black (1993-1997)",5,9.3,9.3,0.05,"  USA, Michigan, Detroit: Black (1993-1997)",7,18.8,18.8,0.09,"  USA, Michigan, Detroit: Black (1993-1997)",2,10.1,10.1,0.05,"  USA, Michigan, Detroit: Black (1993-1997)",4,25.5,25.5,..,
North America,"  USA, Michigan, Detroit: White (1993-1997)",97,1.3,0.9,..,"  USA, Michigan, Detroit: White (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: White (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: White (1993-1997)",1,0.2,0.2,0,"  USA, Michigan, Detroit: White (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: White (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: White (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: White (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: White (1993-1997)",0,0,0,0,"  USA, Michigan, Detroit: White (1993-1997)",3,0.5,0.5,0,"  USA, Michigan, Detroit: White (1993-1997)",6,1.2,1.2,0.01,"  USA, Michigan, Detroit: White (1993-1997)",7,1.7,1.7,0.01,"  USA, Michigan, Detroit: White (1993-1997)",7,2.1,2.1,0.01,"  USA, Michigan, Detroit: White (1993-1997)",14,4.6,4.6,0.02,"  USA, Michigan, Detroit: White (1993-1997)",16,5.6,5.6,0.03,"  USA, Michigan, Detroit: White (1993-1997)",11,4.8,4.8,0.02,"  USA, Michigan, Detroit: White (1993-1997)",21,13.4,13.4,0.07,"  USA, Michigan, Detroit: White (1993-1997)",9,10.4,10.4,0.05,"  USA, Michigan, Detroit: White (1993-1997)",2,3.5,3.5,..,
North America,"  USA, New Jersey: Black (1993-1997)",26,1,1.1,..,"  USA, New Jersey: Black (1993-1997)",0,0,0,0,"  USA, New Jersey: Black (1993-1997)",0,0,0,0,"  USA, New Jersey: Black (1993-1997)",0,0,0,0,"  USA, New Jersey: Black (1993-1997)",0,0,0,0,"  USA, New Jersey: Black (1993-1997)",0,0,0,0,"  USA, New Jersey: Black (1993-1997)",1,0.4,0.4,0,"  USA, New Jersey: Black (1993-1997)",0,0,0,0,"  USA, New Jersey: Black (1993-1997)",2,0.9,0.9,0,"  USA, New Jersey: Black (1993-1997)",1,0.5,0.5,0,"  USA, New Jersey: Black (1993-1997)",0,0,0,0,"  USA, New Jersey: Black (1993-1997)",2,1.6,1.6,0.01,"  USA, New Jersey: Black (1993-1997)",3,3,3,0.01,"  USA, New Jersey: Black (1993-1997)",5,6,6,0.03,"  USA, New Jersey: Black (1993-1997)",3,4.3,4.3,0.02,"  USA, New Jersey: Black (1993-1997)",5,10.7,10.7,0.05,"  USA, New Jersey: Black (1993-1997)",1,3.3,3.3,0.02,"  USA, New Jersey: Black (1993-1997)",0,0,0,0,"  USA, New Jersey: Black (1993-1997)",3,27.4,27.4,..,
North America,"  USA, New Jersey: White (1993-1997)",272,1.7,1.2,..,"  USA, New Jersey: White (1993-1997)",0,0,0,0,"  USA, New Jersey: White (1993-1997)",0,0,0,0,"  USA, New Jersey: White (1993-1997)",0,0,0,0,"  USA, New Jersey: White (1993-1997)",0,0,0,0,"  USA, New Jersey: White (1993-1997)",1,0.1,0.1,0,"  USA, New Jersey: White (1993-1997)",0,0,0,0,"  USA, New Jersey: White (1993-1997)",5,0.4,0.4,0,"  USA, New Jersey: White (1993-1997)",7,0.5,0.5,0,"  USA, New Jersey: White (1993-1997)",11,0.9,0.9,0,"  USA, New Jersey: White (1993-1997)",11,1,1,0,"  USA, New Jersey: White (1993-1997)",19,2.1,2.1,0.01,"  USA, New Jersey: White (1993-1997)",26,3.7,3.7,0.02,"  USA, New Jersey: White (1993-1997)",24,3.7,3.7,0.02,"  USA, New Jersey: White (1993-1997)",48,7.6,7.6,0.04,"  USA, New Jersey: White (1993-1997)",45,8.2,8.2,0.04,"  USA, New Jersey: White (1993-1997)",38,9.4,9.4,0.05,"  USA, New Jersey: White (1993-1997)",25,10.6,10.6,0.05,"  USA, New Jersey: White (1993-1997)",12,8.2,8.2,..,
North America,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,..,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,0,"  USA, New Mexico: American Indian (1993-1997)",0,0,0,..,
North America,"  USA, New Mexico: Hispanic White (1993-1997)",5,0.3,0.4,..,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",1,1.1,1.1,0.01,"  USA, New Mexico: Hispanic White (1993-1997)",1,1.6,1.6,0.01,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",1,2.1,2.1,0.01,"  USA, New Mexico: Hispanic White (1993-1997)",1,2.6,2.6,0.01,"  USA, New Mexico: Hispanic White (1993-1997)",1,3.3,3.3,0.02,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Hispanic White (1993-1997)",0,0,0,..,
North America,"  USA, New Mexico: Non-Hispanic White (1993-1997)",24,1.2,0.8,..,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1993-1997)",2,1.3,1.3,0.01,"  USA, New Mexico: Non-Hispanic White (1993-1997)",4,3.3,3.3,0.02,"  USA, New Mexico: Non-Hispanic White (1993-1997)",2,2,2,0.01,"  USA, New Mexico: Non-Hispanic White (1993-1997)",3,3.2,3.2,0.02,"  USA, New Mexico: Non-Hispanic White (1993-1997)",2,2.3,2.3,0.01,"  USA, New Mexico: Non-Hispanic White (1993-1997)",6,7.9,7.9,0.04,"  USA, New Mexico: Non-Hispanic White (1993-1997)",3,5.4,5.4,0.03,"  USA, New Mexico: Non-Hispanic White (1993-1997)",1,3.1,3.1,0.02,"  USA, New Mexico: Non-Hispanic White (1993-1997)",1,5.3,5.3,..,
North America,"  USA, New York State: Black (1993-1997)",73,1,1,..,"  USA, New York State: Black (1993-1997)",0,0,0,0,"  USA, New York State: Black (1993-1997)",0,0,0,0,"  USA, New York State: Black (1993-1997)",0,0,0,0,"  USA, New York State: Black (1993-1997)",0,0,0,0,"  USA, New York State: Black (1993-1997)",0,0,0,0,"  USA, New York State: Black (1993-1997)",1,0.2,0.2,0,"  USA, New York State: Black (1993-1997)",1,0.2,0.2,0,"  USA, New York State: Black (1993-1997)",0,0,0,0,"  USA, New York State: Black (1993-1997)",6,1.2,1.2,0.01,"  USA, New York State: Black (1993-1997)",4,1,1,0,"  USA, New York State: Black (1993-1997)",3,0.9,0.9,0,"  USA, New York State: Black (1993-1997)",7,2.5,2.5,0.01,"  USA, New York State: Black (1993-1997)",6,2.7,2.7,0.01,"  USA, New York State: Black (1993-1997)",11,5.8,5.8,0.03,"  USA, New York State: Black (1993-1997)",13,10,10,0.05,"  USA, New York State: Black (1993-1997)",11,13.3,13.3,0.07,"  USA, New York State: Black (1993-1997)",6,14,14,0.07,"  USA, New York State: Black (1993-1997)",4,12.6,12.6,..,
North America,"  USA, New York State: White (1993-1997)",481,1.4,1,..,"  USA, New York State: White (1993-1997)",0,0,0,0,"  USA, New York State: White (1993-1997)",0,0,0,0,"  USA, New York State: White (1993-1997)",0,0,0,0,"  USA, New York State: White (1993-1997)",0,0,0,0,"  USA, New York State: White (1993-1997)",1,0,0,0,"  USA, New York State: White (1993-1997)",1,0,0,0,"  USA, New York State: White (1993-1997)",5,0.2,0.2,0,"  USA, New York State: White (1993-1997)",13,0.4,0.4,0,"  USA, New York State: White (1993-1997)",15,0.6,0.6,0,"  USA, New York State: White (1993-1997)",21,0.9,0.9,0,"  USA, New York State: White (1993-1997)",34,1.8,1.8,0.01,"  USA, New York State: White (1993-1997)",45,2.9,2.9,0.01,"  USA, New York State: White (1993-1997)",61,4.3,4.3,0.02,"  USA, New York State: White (1993-1997)",75,5.6,5.6,0.03,"  USA, New York State: White (1993-1997)",72,6.3,6.3,0.03,"  USA, New York State: White (1993-1997)",67,8.1,8.1,0.04,"  USA, New York State: White (1993-1997)",43,8.5,8.5,0.04,"  USA, New York State: White (1993-1997)",28,8.2,8.2,..,
North America,"  USA, Utah (1993-1997)",31,0.6,0.6,..,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",1,0.3,0.3,0,"  USA, Utah (1993-1997)",1,0.3,0.3,0,"  USA, Utah (1993-1997)",0,0,0,0,"  USA, Utah (1993-1997)",2,0.8,0.8,0,"  USA, Utah (1993-1997)",1,0.5,0.5,0,"  USA, Utah (1993-1997)",1,0.6,0.6,0,"  USA, Utah (1993-1997)",2,1.4,1.4,0.01,"  USA, Utah (1993-1997)",6,4.9,4.9,0.02,"  USA, Utah (1993-1997)",5,4.8,4.8,0.02,"  USA, Utah (1993-1997)",5,6.5,6.5,0.03,"  USA, Utah (1993-1997)",2,4.4,4.4,0.02,"  USA, Utah (1993-1997)",5,16.6,16.6,..,
North America,"  USA, Washington, Seattle (1993-1997)",63,0.7,0.5,..,"  USA, Washington, Seattle (1993-1997)",0,0,0,0,"  USA, Washington, Seattle (1993-1997)",0,0,0,0,"  USA, Washington, Seattle (1993-1997)",0,0,0,0,"  USA, Washington, Seattle (1993-1997)",0,0,0,0,"  USA, Washington, Seattle (1993-1997)",0,0,0,0,"  USA, Washington, Seattle (1993-1997)",0,0,0,0,"  USA, Washington, Seattle (1993-1997)",1,0.1,0.1,0,"  USA, Washington, Seattle (1993-1997)",1,0.1,0.1,0,"  USA, Washington, Seattle (1993-1997)",2,0.2,0.2,0,"  USA, Washington, Seattle (1993-1997)",7,1,1,0.01,"  USA, Washington, Seattle (1993-1997)",6,1.2,1.2,0.01,"  USA, Washington, Seattle (1993-1997)",6,1.6,1.6,0.01,"  USA, Washington, Seattle (1993-1997)",9,2.9,2.9,0.01,"  USA, Washington, Seattle (1993-1997)",7,2.4,2.4,0.01,"  USA, Washington, Seattle (1993-1997)",5,2,2,0.01,"  USA, Washington, Seattle (1993-1997)",11,6,6,0.03,"  USA, Washington, Seattle (1993-1997)",6,5.6,5.6,0.03,"  USA, Washington, Seattle (1993-1997)",2,2.9,2.9,..,
North America,,2192,29.6,25.5,0,,0,0,0,0,,0,0,0,0,,1,0.2,0.2,0,,0,0,0,0,,3,0.8,0.8,0,,6,6.7,6.7,0.03,,22,8.3,8.3,0.03,,38,11.9,11.9,0.04,,65,9.7,9.7,0.04,,113,32.1,32.1,0.16,,156,45,45,0.24,,208,54.3,54.3,0.26,,273,101.8,101.8,0.5,,339,121.3,121.3,0.6,,349,196.1,196.1,0.96,,304,174,174,0.87,,186,243.1,243.1,1.21,,129,372.4,372.4,0,
Asia,"China, Beijing (1993-1997)",19,0.3,0.2,..,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",2,0.3,0.3,0,"China, Beijing (1993-1997)",1,0.2,0.2,0,"China, Beijing (1993-1997)",1,0.3,0.3,0,"China, Beijing (1993-1997)",2,0.8,0.8,0,"China, Beijing (1993-1997)",5,1.7,1.7,0.01,"China, Beijing (1993-1997)",0,0,0,0,"China, Beijing (1993-1997)",1,0.4,0.4,0,"China, Beijing (1993-1997)",3,1.6,1.6,0.01,"  China, Beijing (1993-1997)",1,0.9,0.9,0,"China, Beijing (1993-1997)",2,3.4,3.4,0.02,"China, Beijing (1993-1997)",1,3.3,3.3,..,
Asia,"  China, Changle (1993-1997)",0,0,0,..,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,0,"  China, Changle (1993-1997)",0,0,0,..,
Asia,"  China, Cixian (1993-1997)",0,0,0,..,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,0,"  China, Cixian (1993-1997)",0,0,0,..,
Asia,"  China, Hong Kong (1993-1997)",31,0.2,0.2,..,"  China, Hong Kong (1993-1997)",0,0,0,0,"  China, Hong Kong (1993-1997)",0,0,0,0,"  China, Hong Kong (1993-1997)",0,0,0,0,"  China, Hong Kong (1993-1997)",0,0,0,0,"  China, Hong Kong (1993-1997)",0,0,0,0,"  China, Hong Kong (1993-1997)",0,0,0,0,"  China, Hong Kong (1993-1997)",0,0,0,0,"  China, Hong Kong (1993-1997)",2,0.1,0.1,0,"  China, Hong Kong (1993-1997)",1,0.1,0.1,0,"  China, Hong Kong (1993-1997)",2,0.2,0.2,0,"  China, Hong Kong (1993-1997)",3,0.4,0.4,0,"  China, Hong Kong (1993-1997)",4,0.6,0.6,0,"  China, Hong Kong (1993-1997)",8,1.2,1.2,0.01,"  China, Hong Kong (1993-1997)",4,0.7,0.7,0,"  China, Hong Kong (1993-1997)",2,0.5,0.5,0,"  China, Hong Kong (1993-1997)",3,1.2,1.2,0.01,"  China, Hong Kong (1993-1997)",1,0.8,0.8,0,"  China, Hong Kong (1993-1997)",1,1.7,1.7,..,
Asia,"  China, Jiashan (1993-1997)",3,0.3,0.3,..,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",1,2.2,2.2,0.01,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",2,6.1,6.1,0.03,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,0,"  China, Jiashan (1993-1997)",0,0,0,..,
Asia,"  China, Qidong County (1993-1997)",2,0.1,0.1,..,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",1,0.7,0.7,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",1,1.6,1.6,0.01,"  China, Qidong County (1993-1997)",0,0,0,0,"  China, Qidong County (1993-1997)",0,..,..,..,"  China, Qidong County (1993-1997)",0,..,..,..,
Asia,"  China, Shanghai (1993-1997)",73,0.4,0.3,..,"  China, Shanghai (1993-1997)",0,0,0,0,"  China, Shanghai (1993-1997)",0,0,0,0,"  China, Shanghai (1993-1997)",0,0,0,0,"  China, Shanghai (1993-1997)",0,0,0,0,"  China, Shanghai (1993-1997)",0,0,0,0,"  China, Shanghai (1993-1997)",0,0,0,0,"  China, Shanghai (1993-1997)",2,0.1,0.1,0,"  China, Shanghai (1993-1997)",3,0.1,0.1,0,"  China, Shanghai (1993-1997)",4,0.3,0.3,0,"  China, Shanghai (1993-1997)",1,0.1,0.1,0,"  China, Shanghai (1993-1997)",5,0.6,0.6,0,"  China, Shanghai (1993-1997)",2,0.2,0.2,0,"  China, Shanghai (1993-1997)",5,0.6,0.6,0,"  China, Shanghai (1993-1997)",8,1,1,0.01,"  China, Shanghai (1993-1997)",24,3.9,3.9,0.02,"  China, Shanghai (1993-1997)",8,2,2,0.01,"  China, Shanghai (1993-1997)",5,2.2,2.2,0.01,"  China, Shanghai (1993-1997)",6,4,4,..,
Asia,"  China, Taiwan (1997)",25,0.2,0.2,..,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",1,0.1,0.1,0,"  China, Taiwan (1997)",1,0.1,0.1,0,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",2,0.5,0.5,0,"  China, Taiwan (1997)",3,0.7,0.7,0,"  China, Taiwan (1997)",0,0,0,0,"  China, Taiwan (1997)",5,1.3,1.3,0.01,"  China, Taiwan (1997)",8,2.7,2.7,0.01,"  China, Taiwan (1997)",3,1.8,1.8,0.01,"  China, Taiwan (1997)",2,2.5,2.5,0.01,"  China, Taiwan (1997)",0,0,0,..,
Asia,"  China, Tianjin (1993-1997)",20,0.2,0.2,..,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",2,0.3,0.3,0,"  China, Tianjin (1993-1997)",1,0.2,0.2,0,"  China, Tianjin (1993-1997)",1,0.2,0.2,0,"  China, Tianjin (1993-1997)",0,0,0,0,"  China, Tianjin (1993-1997)",2,0.4,0.4,0,"  China, Tianjin (1993-1997)",4,1.1,1.1,0.01,"  China, Tianjin (1993-1997)",2,0.9,0.9,0,"  China, Tianjin (1993-1997)",5,3.9,3.9,0.02,"  China, Tianjin (1993-1997)",2,2.9,2.9,0.01,"  China, Tianjin (1993-1997)",1,3.1,3.1,..,
Asia,"  China, Wuhan (1993-1997)",0,0,0,..,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,0,"  China, Wuhan (1993-1997)",0,0,0,..,
Asia,"  India, Ahmedabad (1993-1997)",21,0.2,0.3,..,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",2,0.3,0.4,0,"  India, Ahmedabad (1993-1997)",3,0.7,0.7,0,"  India, Ahmedabad (1993-1997)",1,0.3,0.3,0,"  India, Ahmedabad (1993-1997)",7,2.9,3.1,0.02,"  India, Ahmedabad (1993-1997)",5,2.3,2.4,0.01,"  India, Ahmedabad (1993-1997)",1,0.8,0.9,0,"  India, Ahmedabad (1993-1997)",1,1.1,1.1,0.01,"  India, Ahmedabad (1993-1997)",0,0,0,0,"  India, Ahmedabad (1993-1997)",0,..,..,..,"  India, Ahmedabad (1993-1997)",0,..,..,..,
Asia,"  India, Bangalore (1993-1997)",17,0.1,0.2,..,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",1,0.1,0.1,0,"  India, Bangalore (1993-1997)",1,0.1,0.1,0,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",3,0.5,0.5,0,"  India, Bangalore (1993-1997)",0,0,0,0,"  India, Bangalore (1993-1997)",3,1,1,0,"  India, Bangalore (1993-1997)",1,0.4,0.4,0,"  India, Bangalore (1993-1997)",5,3,3,0.02,"  India, Bangalore (1993-1997)",2,1.5,1.5,0.01,"  India, Bangalore (1993-1997)",0,..,..,..,"  India, Bangalore (1993-1997)",1,..,..,..,"  India, Bangalore (1993-1997)",0,..,..,..,
