,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, New York State (Less City) (1978-1982)",27234,100.4,72.2,..,"  USA, New York State (Less City) (1978-1982)",2,0.1,0.1,0,"  USA, New York State (Less City) (1978-1982)",1,0.1,0.1,0,"  USA, New York State (Less City) (1978-1982)",1,0,0,0,"  USA, New York State (Less City) (1978-1982)",4,0.2,0.2,0,"  USA, New York State (Less City) (1978-1982)",20,0.9,0.9,0,"  USA, New York State (Less City) (1978-1982)",161,7.9,7.9,0.04,"  USA, New York State (Less City) (1978-1982)",522,26,26,0.13,"  USA, New York State (Less City) (1978-1982)",1016,58.9,58.9,0.29,"  USA, New York State (Less City) (1978-1982)",1457,102,102,0.51,"  USA, New York State (Less City) (1978-1982)",2265,159.9,160,0.8,"  USA, New York State (Less City) (1978-1982)",2885,185.7,185.8,0.93,"  USA, New York State (Less City) (1978-1982)",3415,222.9,223,1.12,"  USA, New York State (Less City) (1978-1982)",3360,254.1,254.2,1.27,"  USA, New York State (Less City) (1978-1982)",3182,280.8,281,1.4,"  USA, New York State (Less City) (1978-1982)",2960,323.6,323.8,1.62,"  USA, New York State (Less City) (1978-1982)",2453,351.4,351.5,1.76,"  USA, New York State (Less City) (1978-1982)",1807,361.5,361.6,1.81,"  USA, New York State (Less City) (1978-1982)",1711,399.1,399.2,..,
North America,"  USA, Utah (1978-1982)",2211,59.8,63.8,..,"  USA, Utah (1978-1982)",0,0,0,0,"  USA, Utah (1978-1982)",0,0,0,0,"  USA, Utah (1978-1982)",0,0,0,0,"  USA, Utah (1978-1982)",0,0,0,0,"  USA, Utah (1978-1982)",2,0.5,0.5,0,"  USA, Utah (1978-1982)",14,4.2,4.2,0.02,"  USA, Utah (1978-1982)",49,18.5,18.5,0.09,"  USA, Utah (1978-1982)",87,42.8,42.8,0.21,"  USA, Utah (1978-1982)",139,85.7,85.7,0.43,"  USA, Utah (1978-1982)",192,132.8,132.8,0.66,"  USA, Utah (1978-1982)",229,162.2,162.2,0.81,"  USA, Utah (1978-1982)",268,199.1,199.1,1,"  USA, Utah (1978-1982)",300,248.7,248.7,1.24,"  USA, Utah (1978-1982)",292,282.6,282.6,1.41,"  USA, Utah (1978-1982)",256,306,306,1.53,"  USA, Utah (1978-1982)",191,316.1,316.1,1.58,"  USA, Utah (1978-1982)",97,249.7,249.7,1.25,"  USA, Utah (1978-1982)",95,321.5,321.5,..,
North America,"  USA, Washington, Seattle (1978-1982)",6559,95.3,76.2,..,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",0,0,0,0,"  USA, Washington, Seattle (1978-1982)",8,1.2,1.2,0.01,"  USA, Washington, Seattle (1978-1982)",57,8.7,8.7,0.04,"  USA, Washington, Seattle (1978-1982)",167,27.9,27.9,0.14,"  USA, Washington, Seattle (1978-1982)",283,60.5,60.5,0.3,"  USA, Washington, Seattle (1978-1982)",392,108,108,0.54,"  USA, Washington, Seattle (1978-1982)",551,169.7,169.7,0.85,"  USA, Washington, Seattle (1978-1982)",636,189.4,189.4,0.95,"  USA, Washington, Seattle (1978-1982)",778,224,224,1.12,"  USA, Washington, Seattle (1978-1982)",898,294.5,294.5,1.47,"  USA, Washington, Seattle (1978-1982)",827,312.6,312.6,1.56,"  USA, Washington, Seattle (1978-1982)",686,332.8,332.8,1.66,"  USA, Washington, Seattle (1978-1982)",544,354.2,354.2,1.77,"  USA, Washington, Seattle (1978-1982)",373,346,346,1.73,"  USA, Washington, Seattle (1978-1982)",359,374.7,374.7,..,
,,165246,2182.4,1829,0,0,5,0.6,0.6,0,0,2,0.2,0.2,0,0,9,0.2,0.2,0,0,25,1.3,1.3,0,0,165,31.8,31.8,0.16,0,1235,251.4,251.4,1.26,0,3752,862.4,862.4,4.33,0,6799,1711.8,1712,8.54,0,9950,3001.9,3002.1,15.03,0,14557,4200.4,4200.7,20.99,0,17326,4635,4635.3,23.19,0,20484,5627.5,5627.8,28.15,0,20644,6201.6,6202,30.99,0,20239,6992.1,6992.6,34.95,0,17502,7323.3,7323.9,36.63,0,13992,6551.2,6551.8,32.75,0,9850,7241.9,7242.5,36.2,0,8664,7018.3,7018.8,0,
Asia,"China, Hong Kong (1978-1982)",3417,28.3,28.7,..,"China, Hong Kong (1978-1982)",0,0,0,0,"China, Hong Kong (1978-1982)",0,0,0,0,"China, Hong Kong (1978-1982)",1,0.1,0.1,0,"China, Hong Kong (1978-1982)",3,0.2,0.2,0,"China, Hong Kong (1978-1982)",19,1.4,1.4,0.01,"China, Hong Kong (1978-1982)",55,5,5,0.03,"China, Hong Kong (1978-1982)",130,15.3,15.4,0.08,"  China, Hong Kong (1978-1982)",176,35.8,36,0.18,"China, Hong Kong (1978-1982)",253,44.3,44.6,0.22,"China, Hong Kong (1978-1982)",392,63.6,64,0.32,"China, Hong Kong (1978-1982)",422,69.5,69.9,0.35,"China, Hong Kong (1978-1982)",433,83,83.5,0.42,"China, Hong Kong (1978-1982)",419,93.2,93.8,0.47,"China, Hong Kong (1978-1982)",426,117.4,118,0.59,"  China, Hong Kong (1978-1982)",311,116.3,116.9,0.58,"China, Hong Kong (1978-1982)",200,110.2,110.8,0.55,"China, Hong Kong (1978-1982)",100,101.5,102.1,0.51,"China, Hong Kong (1978-1982)",57,94.2,94.8,..,
Asia,"  China, Shanghai (1978-1982)",3401,23.6,19.1,..,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",0,0,0,0,"  China, Shanghai (1978-1982)",1,0.1,0.1,0,"  China, Shanghai (1978-1982)",8,0.4,0.4,0,"  China, Shanghai (1978-1982)",37,2.2,2.2,0.01,"  China, Shanghai (1978-1982)",132,12.3,12.3,0.06,"  China, Shanghai (1978-1982)",196,27.7,27.7,0.14,"  China, Shanghai (1978-1982)",320,41.9,41.9,0.21,"  China, Shanghai (1978-1982)",521,47,47,0.23,"  China, Shanghai (1978-1982)",537,50.5,50.5,0.25,"  China, Shanghai (1978-1982)",452,50.7,50.7,0.25,"  China, Shanghai (1978-1982)",421,59.7,59.7,0.3,"  China, Shanghai (1978-1982)",317,60.6,60.6,0.3,"  China, Shanghai (1978-1982)",216,59.5,59.5,0.3,"  China, Shanghai (1978-1982)",135,57.4,57.4,0.29,"  China, Shanghai (1978-1982)",71,59.7,59.7,0.3,"  China, Shanghai (1978-1982)",37,70.8,70.8,..,
Asia,"  China, Tianjin (1981-1982)",580,19.1,18.2,..,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",0,0,0,0,"  China, Tianjin (1981-1982)",3,0.7,0.7,0,"  China, Tianjin (1981-1982)",8,2.1,2.1,0.01,"  China, Tianjin (1981-1982)",23,10.3,10.3,0.05,"  China, Tianjin (1981-1982)",50,29.3,29.3,0.15,"  China, Tianjin (1981-1982)",73,39.8,39.8,0.2,"  China, Tianjin (1981-1982)",88,40.1,40.1,0.2,"  China, Tianjin (1981-1982)",101,53.2,53.2,0.27,"  China, Tianjin (1981-1982)",74,50.4,50.4,0.25,"  China, Tianjin (1981-1982)",53,52.6,52.6,0.26,"  China, Tianjin (1981-1982)",49,64.8,64.8,0.32,"  China, Tianjin (1981-1982)",27,49.6,49.6,0.25,"  China, Tianjin (1981-1982)",19,56.6,56.6,0.28,"  China, Tianjin (1981-1982)",7,45.7,45.7,0.23,"  China, Tianjin (1981-1982)",5,67.3,67.3,..,
Asia,"  India, Bangalore (1982)",163,11.4,19.9,..,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",0,0,0,0,"  India, Bangalore (1982)",3,2,2,0.01,"  India, Bangalore (1982)",5,3.8,3.9,0.02,"  India, Bangalore (1982)",12,13,13.2,0.07,"  India, Bangalore (1982)",22,26.2,26.7,0.13,"  India, Bangalore (1982)",17,28.2,28.7,0.14,"  India, Bangalore (1982)",22,46.6,47.5,0.24,"  India, Bangalore (1982)",20,47.6,48.5,0.24,"  India, Bangalore (1982)",19,80.6,82.1,0.41,"  India, Bangalore (1982)",18,66.5,67.8,0.34,"  India, Bangalore (1982)",7,52.5,53.5,0.27,"  India, Bangalore (1982)",9,73.5,74.9,0.37,"  India, Bangalore (1982)",6,..,..,..,"  India, Bangalore (1982)",0,..,..,..,"  India, Bangalore (1982)",0,..,..,..,
Asia,"  India, Chennai (Madras) (1982)",228,14.3,20.8,..,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",1,0.6,0.6,0,"  India, Chennai (Madras) (1982)",0,0,0,0,"  India, Chennai (Madras) (1982)",2,1.2,1.2,0.01,"  India, Chennai (Madras) (1982)",8,5.4,5.6,0.03,"  India, Chennai (Madras) (1982)",13,12.3,12.7,0.06,"  India, Chennai (Madras) (1982)",29,27.6,28.5,0.14,"  India, Chennai (Madras) (1982)",33,43.4,44.7,0.22,"  India, Chennai (Madras) (1982)",38,60.6,62.5,0.31,"  India, Chennai (Madras) (1982)",28,49.4,51,0.25,"  India, Chennai (Madras) (1982)",17,45.3,46.7,0.23,"  India, Chennai (Madras) (1982)",23,58.5,60.4,0.3,"  India, Chennai (Madras) (1982)",15,77.8,80.3,0.4,"  India, Chennai (Madras) (1982)",9,60,61.9,0.31,"  India, Chennai (Madras) (1982)",5,..,..,..,"  India, Chennai (Madras) (1982)",0,..,..,..,"  India, Chennai (Madras) (1982)",0,..,..,..,
Asia,"  India, Mumbai (Bombay) (1978-1982)",2311,13.2,24.1,..,"  India, Mumbai (Bombay) (1978-1982)",1,0,0,0,"  India, Mumbai (Bombay) (1978-1982)",0,0,0,0,"  India, Mumbai (Bombay) (1978-1982)",0,0,0,0,"  India, Mumbai (Bombay) (1978-1982)",6,0.3,0.3,0,"  India, Mumbai (Bombay) (1978-1982)",12,0.7,0.7,0,"  India, Mumbai (Bombay) (1978-1982)",69,4.4,4.4,0.02,"  India, Mumbai (Bombay) (1978-1982)",123,9.3,9.3,0.05,"  India, Mumbai (Bombay) (1978-1982)",232,17.1,17.1,0.09,"  India, Mumbai (Bombay) (1978-1982)",293,31.7,31.7,0.16,"  India, Mumbai (Bombay) (1978-1982)",382,56.7,56.7,0.28,"  India, Mumbai (Bombay) (1978-1982)",318,66.2,66.3,0.33,"  India, Mumbai (Bombay) (1978-1982)",250,72.4,72.4,0.36,"  India, Mumbai (Bombay) (1978-1982)",238,76.2,76.2,0.38,"  India, Mumbai (Bombay) (1978-1982)",161,81.7,81.8,0.41,"  India, Mumbai (Bombay) (1978-1982)",98,60.8,60.8,0.3,"  India, Mumbai (Bombay) (1978-1982)",49,67.2,67.3,0.34,"  India, Mumbai (Bombay) (1978-1982)",78,..,..,..,"  India, Mumbai (Bombay) (1978-1982)",0,..,..,..,
Asia,"  India, Nagpur (1980-1982)",223,12.2,19.2,..,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",0,0,0,0,"  India, Nagpur (1980-1982)",1,0.4,0.4,0,"  India, Nagpur (1980-1982)",2,1.1,1.1,0.01,"  India, Nagpur (1980-1982)",2,1.4,1.4,0.01,"  India, Nagpur (1980-1982)",7,5.9,6,0.03,"  India, Nagpur (1980-1982)",7,6.3,6.3,0.03,"  India, Nagpur (1980-1982)",20,15.7,15.7,0.08,"  India, Nagpur (1980-1982)",39,43.1,43.3,0.22,"  India, Nagpur (1980-1982)",37,55.7,55.9,0.28,"  India, Nagpur (1980-1982)",33,63.2,63.5,0.32,"  India, Nagpur (1980-1982)",21,53.3,53.6,0.27,"  India, Nagpur (1980-1982)",28,70.3,70.6,0.35,"  India, Nagpur (1980-1982)",11,44.4,44.6,0.22,"  India, Nagpur (1980-1982)",8,45.5,45.7,0.23,"  India, Nagpur (1980-1982)",3,50.5,50.7,0.25,"  India, Nagpur (1980-1982)",3,..,..,..,"  India, Nagpur (1980-1982)",0,..,..,..,
Asia,"  India, Poona (1978-1982)",585,15.8,25.6,..,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",0,0,0,0,"  India, Poona (1978-1982)",1,0.2,0.2,0,"  India, Poona (1978-1982)",5,1.2,1.2,0.01,"  India, Poona (1978-1982)",25,9.1,9.1,0.05,"  India, Poona (1978-1982)",38,14.6,14.7,0.07,"  India, Poona (1978-1982)",53,26,26.2,0.13,"  India, Poona (1978-1982)",74,39.3,39.6,0.2,"  India, Poona (1978-1982)",97,64.4,65,0.32,"  India, Poona (1978-1982)",86,73.8,74.4,0.37,"  India, Poona (1978-1982)",67,96.2,97,0.48,"  India, Poona (1978-1982)",61,70.7,71.3,0.36,"  India, Poona (1978-1982)",35,95.7,96.5,0.48,"  India, Poona (1978-1982)",18,58.9,59.4,0.3,"  India, Poona (1978-1982)",9,53.2,53.6,0.27,"  India, Poona (1978-1982)",11,..,..,..,"  India, Poona (1978-1982)",0,..,..,..,
Asia,  Israel: Jews (1977-1981),5259,66,61.3,..,  Israel: Jews (1977-1981),4,0.5,0.5,0,  Israel: Jews (1977-1981),0,0,0,0,  Israel: Jews (1977-1981),1,0.1,0.1,0,  Israel: Jews (1977-1981),1,0.2,0.2,0,  Israel: Jews (1977-1981),11,1.6,1.6,0.01,  Israel: Jews (1977-1981),55,7.7,7.7,0.04,  Israel: Jews (1977-1981),179,30.3,30.3,0.15,  Israel: Jews (1977-1981),253,67.2,67.4,0.34,  Israel: Jews (1977-1981),381,98.5,98.8,0.49,  Israel: Jews (1977-1981),525,136.9,137.3,0.69,  Israel: Jews (1977-1981),545,138.4,138.8,0.69,  Israel: Jews (1977-1981),650,173.9,174.4,0.87,  Israel: Jews (1977-1981),632,217.4,218.1,1.09,  Israel: Jews (1977-1981),782,242.3,243,1.22,  Israel: Jews (1977-1981),612,277.7,278.5,1.39,  Israel: Jews (1977-1981),341,240.2,240.9,1.2,  Israel: Jews (1977-1981),189,283.9,284.7,1.42,  Israel: Jews (1977-1981),83,219.4,220,..,
Asia,  Israel: Non-Jews (1977-1981),116,7.8,14,..,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),0,0,0,0,  Israel: Non-Jews (1977-1981),4,3.9,3.9,0.02,  Israel: Non-Jews (1977-1981),9,11.4,11.5,0.06,  Israel: Non-Jews (1977-1981),15,22.9,23.1,0.12,  Israel: Non-Jews (1977-1981),13,23.5,23.7,0.12,  Israel: Non-Jews (1977-1981),17,37.9,38.2,0.19,  Israel: Non-Jews (1977-1981),12,33,33.3,0.17,  Israel: Non-Jews (1977-1981),10,36.2,36.5,0.18,  Israel: Non-Jews (1977-1981),2,10.4,10.5,0.05,  Israel: Non-Jews (1977-1981),14,74.5,75.2,0.38,  Israel: Non-Jews (1977-1981),6,40.9,41.3,0.21,  Israel: Non-Jews (1977-1981),6,58.1,58.6,0.29,  Israel: Non-Jews (1977-1981),4,74.6,75.3,0.38,  Israel: Non-Jews (1977-1981),3,68.8,69.4,..,
Asia,"  Japan, Hiroshima (1978-1980)",421,31.2,28,..,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",0,0,0,0,"  Japan, Hiroshima (1978-1980)",2,1.8,1.8,0.01,"  Japan, Hiroshima (1978-1980)",7,5.8,5.8,0.03,"  Japan, Hiroshima (1978-1980)",18,13.4,13.4,0.07,"  Japan, Hiroshima (1978-1980)",47,42.2,42.2,0.21,"  Japan, Hiroshima (1978-1980)",55,59.5,59.5,0.3,"  Japan, Hiroshima (1978-1980)",66,78.1,78.1,0.39,"  Japan, Hiroshima (1978-1980)",64,87.7,87.7,0.44,"  Japan, Hiroshima (1978-1980)",56,93.2,93.2,0.47,"  Japan, Hiroshima (1978-1980)",42,86.6,86.6,0.43,"  Japan, Hiroshima (1978-1980)",30,73.7,73.7,0.37,"  Japan, Hiroshima (1978-1980)",17,57,57,0.28,"  Japan, Hiroshima (1978-1980)",10,49,49,0.24,"  Japan, Hiroshima (1978-1980)",5,41,41,0.2,"  Japan, Hiroshima (1978-1980)",2,30.1,30.1,..,
Asia,"  Japan, Miyagi Prefecture (1978-1981)",1141,27,22,..,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",0,0,0,0,"  Japan, Miyagi Prefecture (1978-1981)",9,2.9,2.9,0.01,"  Japan, Miyagi Prefecture (1978-1981)",14,4.1,4.1,0.02,"  Japan, Miyagi Prefecture (1978-1981)",37,10.4,10.4,0.05,"  Japan, Miyagi Prefecture (1978-1981)",93,31.8,31.8,0.16,"  Japan, Miyagi Prefecture (1978-1981)",167,57.3,57.3,0.29,"  Japan, Miyagi Prefecture (1978-1981)",230,77,77,0.39,"  Japan, Miyagi Prefecture (1978-1981)",162,58.5,58.5,0.29,"  Japan, Miyagi Prefecture (1978-1981)",125,54.4,54.4,0.27,"  Japan, Miyagi Prefecture (1978-1981)",106,59.2,59.2,0.3,"  Japan, Miyagi Prefecture (1978-1981)",86,55.6,55.6,0.28,"  Japan, Miyagi Prefecture (1978-1981)",54,46.7,46.7,0.23,"  Japan, Miyagi Prefecture (1978-1981)",27,33.9,33.9,0.17,"  Japan, Miyagi Prefecture (1978-1981)",22,49.6,49.6,0.25,"  Japan, Miyagi Prefecture (1978-1981)",9,36.4,36.4,..,
Asia,"  Japan, Nagasaki (1978-1982)",286,24.3,20.3,..,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",0,0,0,0,"  Japan, Nagasaki (1978-1982)",2,2.2,2.2,0.01,"  Japan, Nagasaki (1978-1982)",4,4,4,0.02,"  Japan, Nagasaki (1978-1982)",14,13.8,13.8,0.07,"  Japan, Nagasaki (1978-1982)",33,41.8,41.8,0.21,"  Japan, Nagasaki (1978-1982)",42,53.7,53.7,0.27,"  Japan, Nagasaki (1978-1982)",47,58.2,58.2,0.29,"  Japan, Nagasaki (1978-1982)",36,48.4,48.4,0.24,"  Japan, Nagasaki (1978-1982)",27,41.6,41.6,0.21,"  Japan, Nagasaki (1978-1982)",27,54.3,54.3,0.27,"  Japan, Nagasaki (1978-1982)",21,52.3,52.3,0.26,"  Japan, Nagasaki (1978-1982)",13,40.9,40.9,0.2,"  Japan, Nagasaki (1978-1982)",8,36.5,36.5,0.18,"  Japan, Nagasaki (1978-1982)",6,47,47,0.24,"  Japan, Nagasaki (1978-1982)",6,93.5,93.5,..,
Asia,"  Japan, Osaka Prefecture (1979-1982)",3878,22.7,19.7,..,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",0,0,0,0,"  Japan, Osaka Prefecture (1979-1982)",10,0.9,0.9,0,"  Japan, Osaka Prefecture (1979-1982)",36,2.7,2.8,0.01,"  Japan, Osaka Prefecture (1979-1982)",174,10.3,10.3,0.05,"  Japan, Osaka Prefecture (1979-1982)",351,23.1,23.2,0.12,"  Japan, Osaka Prefecture (1979-1982)",552,42.7,42.8,0.21,"  Japan, Osaka Prefecture (1979-1982)",654,57.4,57.6,0.29,"  Japan, Osaka Prefecture (1979-1982)",549,59.3,59.5,0.3,"  Japan, Osaka Prefecture (1979-1982)",436,58.7,58.9,0.29,"  Japan, Osaka Prefecture (1979-1982)",330,54.7,54.9,0.27,"  Japan, Osaka Prefecture (1979-1982)",294,54.2,54.3,0.27,"  Japan, Osaka Prefecture (1979-1982)",249,60.6,60.7,0.3,"  Japan, Osaka Prefecture (1979-1982)",129,48.1,48.2,0.24,"  Japan, Osaka Prefecture (1979-1982)",72,51,51.1,0.26,"  Japan, Osaka Prefecture (1979-1982)",30,46.1,46.2,..,
Asia,  Kuwait: Kuwaitis (1979-1982),87,7.4,15.9,..,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),1,0.9,0.9,0,  Kuwait: Kuwaitis (1979-1982),3,3.3,3.3,0.02,  Kuwait: Kuwaitis (1979-1982),12,17.9,17.9,0.09,  Kuwait: Kuwaitis (1979-1982),8,14.7,14.7,0.07,  Kuwait: Kuwaitis (1979-1982),11,25.9,25.9,0.13,  Kuwait: Kuwaitis (1979-1982),14,44.9,44.9,0.22,  Kuwait: Kuwaitis (1979-1982),10,41.2,41.2,0.21,  Kuwait: Kuwaitis (1979-1982),9,51.3,51.3,0.26,  Kuwait: Kuwaitis (1979-1982),8,49.8,49.8,0.25,  Kuwait: Kuwaitis (1979-1982),5,53.4,53.4,0.27,  Kuwait: Kuwaitis (1979-1982),3,39.5,39.5,0.2,  Kuwait: Kuwaitis (1979-1982),3,82.2,82.2,0.41,  Kuwait: Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Kuwaitis (1979-1982),0,0,0,..,
Asia,  Kuwait: Non-Kuwaitis (1979-1982),166,13.5,26.3,..,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),3,2.9,2.9,0.01,  Kuwait: Non-Kuwaitis (1979-1982),12,9.4,9.4,0.05,  Kuwait: Non-Kuwaitis (1979-1982),23,19.4,19.4,0.1,  Kuwait: Non-Kuwaitis (1979-1982),35,40.9,40.9,0.2,  Kuwait: Non-Kuwaitis (1979-1982),30,47.7,47.7,0.24,  Kuwait: Non-Kuwaitis (1979-1982),27,72.8,72.8,0.36,  Kuwait: Non-Kuwaitis (1979-1982),14,60.5,60.5,0.3,  Kuwait: Non-Kuwaitis (1979-1982),8,67.1,67.1,0.34,  Kuwait: Non-Kuwaitis (1979-1982),3,41.3,41.3,0.21,  Kuwait: Non-Kuwaitis (1979-1982),3,76.1,76.1,0.38,  Kuwait: Non-Kuwaitis (1979-1982),6,184,184,0.92,  Kuwait: Non-Kuwaitis (1979-1982),2,111.9,111.9,0.56,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,0,  Kuwait: Non-Kuwaitis (1979-1982),0,0,0,..,
Asia,"  Philippines, Rizal Province (1978-1982)",1081,15.5,29.8,..,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",0,0,0,0,"  Philippines, Rizal Province (1978-1982)",1,0.1,0.1,0,"  Philippines, Rizal Province (1978-1982)",9,1,1,0.01,"  Philippines, Rizal Province (1978-1982)",35,4.6,4.7,0.02,"  Philippines, Rizal Province (1978-1982)",79,14.2,14.4,0.07,"  Philippines, Rizal Province (1978-1982)",108,29.4,29.8,0.15,"  Philippines, Rizal Province (1978-1982)",154,51.2,51.9,0.26,"  Philippines, Rizal Province (1978-1982)",143,64.7,65.5,0.33,"  Philippines, Rizal Province (1978-1982)",135,80.4,81.4,0.41,"  Philippines, Rizal Province (1978-1982)",112,88.3,89.4,0.45,"  Philippines, Rizal Province (1978-1982)",102,102.6,104,0.52,"  Philippines, Rizal Province (1978-1982)",74,93.7,94.9,0.47,"  Philippines, Rizal Province (1978-1982)",72,153.4,155.4,0.78,"  Philippines, Rizal Province (1978-1982)",24,..,..,..,"  Philippines, Rizal Province (1978-1982)",9,..,..,..,"  Philippines, Rizal Province (1978-1982)",10,..,..,..,
Asia,  Singapore: Chinese (1978-1982),1033,23.3,27.1,..,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),0,0,0,0,  Singapore: Chinese (1978-1982),2,0.4,0.4,0,  Singapore: Chinese (1978-1982),7,1.4,1.4,0.01,  Singapore: Chinese (1978-1982),24,5.3,5.3,0.03,  Singapore: Chinese (1978-1982),52,13.2,13.3,0.07,  Singapore: Chinese (1978-1982),101,39.5,39.5,0.2,  Singapore: Chinese (1978-1982),152,61.6,61.7,0.31,  Singapore: Chinese (1978-1982),145,72.4,72.5,0.36,  Singapore: Chinese (1978-1982),112,64.5,64.7,0.32,  Singapore: Chinese (1978-1982),102,74.5,74.7,0.37,  Singapore: Chinese (1978-1982),105,83.9,84.1,0.42,  Singapore: Chinese (1978-1982),85,76.4,76.6,0.38,  Singapore: Chinese (1978-1982),63,79.6,79.7,0.4,  Singapore: Chinese (1978-1982),44,90.7,90.9,0.45,  Singapore: Chinese (1978-1982),23,98.6,98.8,0.49,  Singapore: Chinese (1978-1982),14,92.2,92.4,..,
