,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, Georgia, Atlanta: Black (1988-1992)",1158,65.4,72.3,..,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",1,0.8,0.8,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",5,3,3,0.01,"  USA, Georgia, Atlanta: Black (1988-1992)",24,12.1,12.1,0.06,"  USA, Georgia, Atlanta: Black (1988-1992)",66,34.2,34.2,0.17,"  USA, Georgia, Atlanta: Black (1988-1992)",96,56.8,56.8,0.28,"  USA, Georgia, Atlanta: Black (1988-1992)",166,127.3,127.3,0.64,"  USA, Georgia, Atlanta: Black (1988-1992)",131,157.2,157.2,0.79,"  USA, Georgia, Atlanta: Black (1988-1992)",111,182.6,182.6,0.91,"  USA, Georgia, Atlanta: Black (1988-1992)",98,207.5,207.5,1.04,"  USA, Georgia, Atlanta: Black (1988-1992)",94,229.1,229.1,1.15,"  USA, Georgia, Atlanta: Black (1988-1992)",93,273.5,273.5,1.37,"  USA, Georgia, Atlanta: Black (1988-1992)",83,291.5,291.5,1.46,"  USA, Georgia, Atlanta: Black (1988-1992)",91,400.8,400.8,2,"  USA, Georgia, Atlanta: Black (1988-1992)",64,453.9,453.9,2.27,"  USA, Georgia, Atlanta: Black (1988-1992)",35,317.7,317.7,..,
North America,"  USA, Georgia, Atlanta: White (1988-1992)",4253,113.3,89.9,..,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",3,1,1,0.01,"  USA, Georgia, Atlanta: White (1988-1992)",36,9.9,9.9,0.05,"  USA, Georgia, Atlanta: White (1988-1992)",81,21.7,21.7,0.11,"  USA, Georgia, Atlanta: White (1988-1992)",255,73,73,0.36,"  USA, Georgia, Atlanta: White (1988-1992)",423,125.4,125.4,0.63,"  USA, Georgia, Atlanta: White (1988-1992)",494,196.1,196.1,0.98,"  USA, Georgia, Atlanta: White (1988-1992)",451,244.6,244.6,1.22,"  USA, Georgia, Atlanta: White (1988-1992)",432,279,279,1.4,"  USA, Georgia, Atlanta: White (1988-1992)",462,328.5,328.5,1.64,"  USA, Georgia, Atlanta: White (1988-1992)",484,380.7,380.7,1.9,"  USA, Georgia, Atlanta: White (1988-1992)",397,402.5,402.5,2.01,"  USA, Georgia, Atlanta: White (1988-1992)",316,405.3,405.3,2.03,"  USA, Georgia, Atlanta: White (1988-1992)",257,456.1,456.1,2.28,"  USA, Georgia, Atlanta: White (1988-1992)",162,349.9,349.9,..,
North America,"  USA, Iowa (1988-1992)",9716,135.5,85.3,..,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",8,1.6,1.6,0.01,"  USA, Iowa (1988-1992)",28,5.4,5.4,0.03,"  USA, Iowa (1988-1992)",142,25.7,25.7,0.13,"  USA, Iowa (1988-1992)",337,64.2,64.2,0.32,"  USA, Iowa (1988-1992)",542,116.6,116.6,0.58,"  USA, Iowa (1988-1992)",663,178.7,178.7,0.89,"  USA, Iowa (1988-1992)",745,226.1,226.1,1.13,"  USA, Iowa (1988-1992)",742,233.4,233.4,1.17,"  USA, Iowa (1988-1992)",1007,302.7,302.7,1.51,"  USA, Iowa (1988-1992)",1236,374.9,374.9,1.87,"  USA, Iowa (1988-1992)",1254,419.2,419.2,2.1,"  USA, Iowa (1988-1992)",1227,474.7,474.7,2.37,"  USA, Iowa (1988-1992)",886,451.7,451.7,2.26,"  USA, Iowa (1988-1992)",899,443.7,443.7,..,
North America,"  USA, Louisiana, New Orleans: Black (1988-1992)",931,87.7,84.9,..,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",3,3.4,3.4,0.02,"  USA, Louisiana, New Orleans: Black (1988-1992)",18,19.8,19.8,0.1,"  USA, Louisiana, New Orleans: Black (1988-1992)",35,38.1,38.1,0.19,"  USA, Louisiana, New Orleans: Black (1988-1992)",73,86.8,86.8,0.43,"  USA, Louisiana, New Orleans: Black (1988-1992)",106,153.2,153.2,0.77,"  USA, Louisiana, New Orleans: Black (1988-1992)",103,201.4,201.4,1.01,"  USA, Louisiana, New Orleans: Black (1988-1992)",94,231.5,231.5,1.16,"  USA, Louisiana, New Orleans: Black (1988-1992)",80,219.7,219.7,1.1,"  USA, Louisiana, New Orleans: Black (1988-1992)",88,247.6,247.6,1.24,"  USA, Louisiana, New Orleans: Black (1988-1992)",99,309.2,309.2,1.55,"  USA, Louisiana, New Orleans: Black (1988-1992)",86,362.3,362.3,1.81,"  USA, Louisiana, New Orleans: Black (1988-1992)",67,367,367,1.83,"  USA, Louisiana, New Orleans: Black (1988-1992)",40,337.6,337.6,1.69,"  USA, Louisiana, New Orleans: Black (1988-1992)",39,435.3,435.3,..,
North America,"  USA, Louisiana, New Orleans: White (1988-1992)",2160,138,87,..,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",2,1.8,1.8,0.01,"  USA, Louisiana, New Orleans: White (1988-1992)",8,6.1,6.1,0.03,"  USA, Louisiana, New Orleans: White (1988-1992)",27,20.3,20.3,0.1,"  USA, Louisiana, New Orleans: White (1988-1992)",80,65.3,65.3,0.33,"  USA, Louisiana, New Orleans: White (1988-1992)",137,120.6,120.6,0.6,"  USA, Louisiana, New Orleans: White (1988-1992)",150,164.9,164.9,0.82,"  USA, Louisiana, New Orleans: White (1988-1992)",161,216,216,1.08,"  USA, Louisiana, New Orleans: White (1988-1992)",182,249.3,249.3,1.25,"  USA, Louisiana, New Orleans: White (1988-1992)",284,347.8,347.8,1.74,"  USA, Louisiana, New Orleans: White (1988-1992)",335,410.5,410.5,2.05,"  USA, Louisiana, New Orleans: White (1988-1992)",263,411.2,411.2,2.06,"  USA, Louisiana, New Orleans: White (1988-1992)",241,453,453,2.26,"  USA, Louisiana, New Orleans: White (1988-1992)",162,434.9,434.9,2.17,"  USA, Louisiana, New Orleans: White (1988-1992)",128,444.1,444.1,..,
North America,"  USA, Michigan, Detroit: Black (1988-1992)",2328,91.7,80.8,..,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",1,0.5,0.5,0,"  USA, Michigan, Detroit: Black (1988-1992)",3,1.4,1.4,0.01,"  USA, Michigan, Detroit: Black (1988-1992)",21,10,10,0.05,"  USA, Michigan, Detroit: Black (1988-1992)",68,30.6,30.6,0.15,"  USA, Michigan, Detroit: Black (1988-1992)",132,63.3,63.3,0.32,"  USA, Michigan, Detroit: Black (1988-1992)",238,134.8,134.8,0.67,"  USA, Michigan, Detroit: Black (1988-1992)",234,183.2,183.2,0.92,"  USA, Michigan, Detroit: Black (1988-1992)",199,199.2,199.2,1,"  USA, Michigan, Detroit: Black (1988-1992)",244,253.4,253.4,1.27,"  USA, Michigan, Detroit: Black (1988-1992)",256,265.4,265.4,1.33,"  USA, Michigan, Detroit: Black (1988-1992)",295,328.7,328.7,1.64,"  USA, Michigan, Detroit: Black (1988-1992)",250,366.4,366.4,1.83,"  USA, Michigan, Detroit: Black (1988-1992)",180,352.9,352.9,1.76,"  USA, Michigan, Detroit: Black (1988-1992)",118,402,402,2.01,"  USA, Michigan, Detroit: Black (1988-1992)",89,343,343,..,
North America,"  USA, Michigan, Detroit: White (1988-1992)",10265,137.4,91.9,..,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",4,0.8,0.8,0,"  USA, Michigan, Detroit: White (1988-1992)",42,6.7,6.7,0.03,"  USA, Michigan, Detroit: White (1988-1992)",181,27.3,27.3,0.14,"  USA, Michigan, Detroit: White (1988-1992)",343,57.9,57.9,0.29,"  USA, Michigan, Detroit: White (1988-1992)",680,125.8,125.8,0.63,"  USA, Michigan, Detroit: White (1988-1992)",848,192.6,192.6,0.96,"  USA, Michigan, Detroit: White (1988-1992)",820,222.3,222.3,1.11,"  USA, Michigan, Detroit: White (1988-1992)",963,277.6,277.6,1.39,"  USA, Michigan, Detroit: White (1988-1992)",1306,354,354,1.77,"  USA, Michigan, Detroit: White (1988-1992)",1445,408.5,408.5,2.04,"  USA, Michigan, Detroit: White (1988-1992)",1354,463.3,463.3,2.32,"  USA, Michigan, Detroit: White (1988-1992)",1079,481.8,481.8,2.41,"  USA, Michigan, Detroit: White (1988-1992)",666,449.6,449.6,2.25,"  USA, Michigan, Detroit: White (1988-1992)",534,417.1,417.1,..,
North America,"  USA, New Mexico: American Indian (1988-1992)",80,22.4,28.3,..,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",2,6.4,6.4,0.03,"  USA, New Mexico: American Indian (1988-1992)",2,6.6,6.6,0.03,"  USA, New Mexico: American Indian (1988-1992)",7,28,28,0.14,"  USA, New Mexico: American Indian (1988-1992)",13,64.5,64.5,0.32,"  USA, New Mexico: American Indian (1988-1992)",14,94.5,94.5,0.47,"  USA, New Mexico: American Indian (1988-1992)",10,77.9,77.9,0.39,"  USA, New Mexico: American Indian (1988-1992)",7,66,66,0.33,"  USA, New Mexico: American Indian (1988-1992)",6,70.9,70.9,0.35,"  USA, New Mexico: American Indian (1988-1992)",9,141,141,0.7,"  USA, New Mexico: American Indian (1988-1992)",2,38.7,38.7,0.19,"  USA, New Mexico: American Indian (1988-1992)",5,121.5,121.5,0.61,"  USA, New Mexico: American Indian (1988-1992)",2,75.6,75.6,0.38,"  USA, New Mexico: American Indian (1988-1992)",1,45.2,45.2,..,
North America,"  USA, New Mexico: Hispanic White (1988-1992)",856,59.7,61.3,..,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",1,0.9,0.9,0,"  USA, New Mexico: Hispanic White (1988-1992)",6,4.8,4.8,0.02,"  USA, New Mexico: Hispanic White (1988-1992)",37,30,30,0.15,"  USA, New Mexico: Hispanic White (1988-1992)",49,46.4,46.4,0.23,"  USA, New Mexico: Hispanic White (1988-1992)",84,93.3,93.3,0.47,"  USA, New Mexico: Hispanic White (1988-1992)",100,152,152,0.76,"  USA, New Mexico: Hispanic White (1988-1992)",91,160.9,160.9,0.8,"  USA, New Mexico: Hispanic White (1988-1992)",91,174.9,174.9,0.87,"  USA, New Mexico: Hispanic White (1988-1992)",97,206.5,206.5,1.03,"  USA, New Mexico: Hispanic White (1988-1992)",98,252.9,252.9,1.26,"  USA, New Mexico: Hispanic White (1988-1992)",80,279.7,279.7,1.4,"  USA, New Mexico: Hispanic White (1988-1992)",74,322.7,322.7,1.61,"  USA, New Mexico: Hispanic White (1988-1992)",24,159.7,159.7,0.8,"  USA, New Mexico: Hispanic White (1988-1992)",24,214,214,..,
North America,"  USA, New Mexico: Non-Hispanic White (1988-1992)",2625,134.5,86.3,..,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",16,11.2,11.2,0.06,"  USA, New Mexico: Non-Hispanic White (1988-1992)",40,23.9,23.9,0.12,"  USA, New Mexico: Non-Hispanic White (1988-1992)",94,55.9,55.9,0.28,"  USA, New Mexico: Non-Hispanic White (1988-1992)",184,121.5,121.5,0.61,"  USA, New Mexico: Non-Hispanic White (1988-1992)",224,189.3,189.3,0.95,"  USA, New Mexico: Non-Hispanic White (1988-1992)",226,227.5,227.5,1.14,"  USA, New Mexico: Non-Hispanic White (1988-1992)",227,243,243,1.21,"  USA, New Mexico: Non-Hispanic White (1988-1992)",309,313.1,313.1,1.57,"  USA, New Mexico: Non-Hispanic White (1988-1992)",367,368.3,368.3,1.84,"  USA, New Mexico: Non-Hispanic White (1988-1992)",349,438.6,438.6,2.19,"  USA, New Mexico: Non-Hispanic White (1988-1992)",283,446.7,446.7,2.23,"  USA, New Mexico: Non-Hispanic White (1988-1992)",185,445.7,445.7,2.23,"  USA, New Mexico: Non-Hispanic White (1988-1992)",121,359.6,359.6,..,
North America,"  USA, Utah (1988-1992)",3394,77.5,75.8,..,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",2,0.6,0.6,0,"  USA, Utah (1988-1992)",19,5.5,5.5,0.03,"  USA, Utah (1988-1992)",61,17.4,17.4,0.09,"  USA, Utah (1988-1992)",154,49.9,49.9,0.25,"  USA, Utah (1988-1992)",237,93,93,0.46,"  USA, Utah (1988-1992)",309,158.4,158.4,0.79,"  USA, Utah (1988-1992)",310,197.2,197.2,0.99,"  USA, Utah (1988-1992)",326,232.2,232.2,1.16,"  USA, Utah (1988-1992)",388,285.2,285.2,1.43,"  USA, Utah (1988-1992)",452,350.8,350.8,1.75,"  USA, Utah (1988-1992)",420,382.9,382.9,1.91,"  USA, Utah (1988-1992)",326,376.7,376.7,1.88,"  USA, Utah (1988-1992)",235,400.8,400.8,2,"  USA, Utah (1988-1992)",155,333.5,333.5,..,
North America,"  USA, Washington, Seattle (1988-1992)",10380,122.2,92.5,..,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",1,0.2,0.2,0,"  USA, Washington, Seattle (1988-1992)",51,7,7,0.04,"  USA, Washington, Seattle (1988-1992)",205,25.5,25.5,0.13,"  USA, Washington, Seattle (1988-1992)",431,56.4,56.4,0.28,"  USA, Washington, Seattle (1988-1992)",806,119.9,119.9,0.6,"  USA, Washington, Seattle (1988-1992)",967,195.1,195.1,0.98,"  USA, Washington, Seattle (1988-1992)",880,234.8,234.8,1.17,"  USA, Washington, Seattle (1988-1992)",940,285.9,285.9,1.43,"  USA, Washington, Seattle (1988-1992)",1191,358.1,358.1,1.79,"  USA, Washington, Seattle (1988-1992)",1391,415,415,2.07,"  USA, Washington, Seattle (1988-1992)",1273,457,457,2.29,"  USA, Washington, Seattle (1988-1992)",1010,467,467,2.34,"  USA, Washington, Seattle (1988-1992)",659,445.2,445.2,2.23,"  USA, Washington, Seattle (1988-1992)",575,433,433,..,
,,172291,2964.1,2330.3,0,0,0,0,0,0,0,0,0,0,0,0,2,1.2,1.2,0,0,8,1.1,1.1,0,0,113,48.3,48.3,0.24,0,944,280.8,280.9,1.41,0,3236,788.6,788.7,3.94,0,7190,1820.9,1821,9.09,0,12779,3498.6,3498.6,17.49,0,15544,5303.5,5303.8,26.53,0,15090,6087.5,6087.9,30.42,0,16352,6897.7,6897.9,34.48,0,20269,8048,8048.3,40.25,0,22788,9770.6,9771,48.82,0,20540,10439.3,10439.7,52.2,0,17120,11184.8,11185.4,55.91,0,11257,10688.1,10688.8,53.43,0,9032,9969.8,9970.4,0,
Asia,"China, Hong Kong (1988-1992)",5392,38.5,34,..,"China, Hong Kong (1988-1992)",0,0,0,0,"China, Hong Kong (1988-1992)",0,0,0,0,"China, Hong Kong (1988-1992)",0,0,0,0,"China, Hong Kong (1988-1992)",4,0.4,0.4,0,"China, Hong Kong (1988-1992)",22,1.8,1.8,0.01,"China, Hong Kong (1988-1992)",97,6.4,6.4,0.03,"China, Hong Kong (1988-1992)",287,19.3,19.3,0.1,"  China, Hong Kong (1988-1992)",527,43.8,43.9,0.22,"China, Hong Kong (1988-1992)",672,74.7,75,0.38,"China, Hong Kong (1988-1992)",479,84.9,85.2,0.43,"China, Hong Kong (1988-1992)",478,80.9,81.2,0.41,"China, Hong Kong (1988-1992)",490,79.6,79.9,0.4,"China, Hong Kong (1988-1992)",536,93.2,93.5,0.47,"China, Hong Kong (1988-1992)",559,116,116.5,0.58,"China, Hong Kong (1988-1992)",468,125.9,126.4,0.63,"China, Hong Kong (1988-1992)",361,136.7,137.3,0.69,"China, Hong Kong (1988-1992)",214,141.5,142.1,0.71,"China, Hong Kong (1988-1992)",178,150.2,150.8,..,
Asia,"  China, Qidong County (1988-1992)",371,12.8,11.2,..,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",7,2.3,2.3,0.01,"  China, Qidong County (1988-1992)",18,6.2,6.2,0.03,"  China, Qidong County (1988-1992)",49,18.2,18.2,0.09,"  China, Qidong County (1988-1992)",53,26.1,26.1,0.13,"  China, Qidong County (1988-1992)",52,36.9,36.9,0.18,"  China, Qidong County (1988-1992)",47,32.6,32.6,0.16,"  China, Qidong County (1988-1992)",35,25.9,25.9,0.13,"  China, Qidong County (1988-1992)",40,35.3,35.3,0.18,"  China, Qidong County (1988-1992)",21,22.1,22.1,0.11,"  China, Qidong County (1988-1992)",24,30.6,30.6,0.15,"  China, Qidong County (1988-1992)",11,18.7,18.7,0.09,"  China, Qidong County (1988-1992)",9,23.1,23.1,0.12,"  China, Qidong County (1988-1992)",5,20.8,20.8,..,
Asia,"  China, Shanghai (1988-1992)",6084,35,26.5,..,"  China, Shanghai (1988-1992)",0,0,0,0,"  China, Shanghai (1988-1992)",0,0,0,0,"  China, Shanghai (1988-1992)",0,0,0,0,"  China, Shanghai (1988-1992)",2,0.3,0.3,0,"  China, Shanghai (1988-1992)",10,1,1,0.01,"  China, Shanghai (1988-1992)",66,4.2,4.2,0.02,"  China, Shanghai (1988-1992)",340,15.1,15.1,0.08,"  China, Shanghai (1988-1992)",624,32.8,32.8,0.16,"  China, Shanghai (1988-1992)",748,63.8,63.8,0.32,"  China, Shanghai (1988-1992)",657,83.3,83.3,0.42,"  China, Shanghai (1988-1992)",601,70.1,70.1,0.35,"  China, Shanghai (1988-1992)",812,72.2,72.2,0.36,"  China, Shanghai (1988-1992)",709,69.5,69.5,0.35,"  China, Shanghai (1988-1992)",604,74.3,74.3,0.37,"  China, Shanghai (1988-1992)",429,74.3,74.3,0.37,"  China, Shanghai (1988-1992)",266,73.1,73.1,0.37,"  China, Shanghai (1988-1992)",148,75.4,75.4,0.38,"  China, Shanghai (1988-1992)",68,65.7,65.7,..,
Asia,"  China, Tianjin (1988-1992)",2586,29.3,24.6,..,"  China, Tianjin (1988-1992)",0,0,0,0,"  China, Tianjin (1988-1992)",0,0,0,0,"  China, Tianjin (1988-1992)",0,0,0,0,"  China, Tianjin (1988-1992)",1,0.2,0.2,0,"  China, Tianjin (1988-1992)",11,1.9,1.9,0.01,"  China, Tianjin (1988-1992)",41,4.4,4.4,0.02,"  China, Tianjin (1988-1992)",179,16.2,16.2,0.08,"  China, Tianjin (1988-1992)",277,30.3,30.3,0.15,"  China, Tianjin (1988-1992)",347,61,61,0.3,"  China, Tianjin (1988-1992)",342,77.7,77.7,0.39,"  China, Tianjin (1988-1992)",330,66.3,66.3,0.33,"  China, Tianjin (1988-1992)",315,60.2,60.2,0.3,"  China, Tianjin (1988-1992)",263,62.4,62.4,0.31,"  China, Tianjin (1988-1992)",213,71.9,71.9,0.36,"  China, Tianjin (1988-1992)",125,67,67,0.33,"  China, Tianjin (1988-1992)",85,70.5,70.5,0.35,"  China, Tianjin (1988-1992)",49,76.2,76.2,0.38,"  China, Tianjin (1988-1992)",8,23.7,23.7,..,
Asia,"  India, Bangalore (1988-1992)",1381,14.6,21.3,..,"  India, Bangalore (1988-1992)",0,0,0,0,"  India, Bangalore (1988-1992)",0,0,0,0,"  India, Bangalore (1988-1992)",0,0,0,0,"  India, Bangalore (1988-1992)",5,0.5,0.5,0,"  India, Bangalore (1988-1992)",11,1,1,0.01,"  India, Bangalore (1988-1992)",36,3.6,3.6,0.02,"  India, Bangalore (1988-1992)",87,12.6,12.6,0.06,"  India, Bangalore (1988-1992)",143,25.3,25.3,0.13,"  India, Bangalore (1988-1992)",188,49.4,49.5,0.25,"  India, Bangalore (1988-1992)",192,50.7,50.8,0.25,"  India, Bangalore (1988-1992)",187,62.2,62.3,0.31,"  India, Bangalore (1988-1992)",147,68.5,68.6,0.34,"  India, Bangalore (1988-1992)",163,68.6,68.7,0.34,"  India, Bangalore (1988-1992)",92,64.4,64.5,0.32,"  India, Bangalore (1988-1992)",56,51.3,51.4,0.26,"  India, Bangalore (1988-1992)",37,..,..,..,"  India, Bangalore (1988-1992)",24,..,..,..,"  India, Bangalore (1988-1992)",11,..,..,..,
Asia,"  India, Barshi (1988-1992)",78,7.2,8.7,..,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",4,5.9,5.9,0.03,"  India, Barshi (1988-1992)",7,10.1,10.1,0.05,"  India, Barshi (1988-1992)",11,18.8,18.8,0.09,"  India, Barshi (1988-1992)",10,19.4,19.4,0.1,"  India, Barshi (1988-1992)",9,19.6,19.6,0.1,"  India, Barshi (1988-1992)",8,23.9,23.9,0.12,"  India, Barshi (1988-1992)",14,40.7,40.7,0.2,"  India, Barshi (1988-1992)",10,46.7,46.7,0.23,"  India, Barshi (1988-1992)",5,25,25,0.12,"  India, Barshi (1988-1992)",0,..,..,..,"  India, Barshi (1988-1992)",0,..,..,..,"  India, Barshi (1988-1992)",0,..,..,..,
Asia,"  India, Chennai (Madras) (1988-1992)",1525,16.6,23.5,..,"  India, Chennai (Madras) (1988-1992)",0,0,0,0,"  India, Chennai (Madras) (1988-1992)",0,0,0,0,"  India, Chennai (Madras) (1988-1992)",0,0,0,0,"  India, Chennai (Madras) (1988-1992)",0,0,0,0,"  India, Chennai (Madras) (1988-1992)",9,0.9,0.9,0,"  India, Chennai (Madras) (1988-1992)",44,4.9,4.9,0.02,"  India, Chennai (Madras) (1988-1992)",49,7.7,7.7,0.04,"  India, Chennai (Madras) (1988-1992)",171,28.4,28.4,0.14,"  India, Chennai (Madras) (1988-1992)",206,46.1,46.1,0.23,"  India, Chennai (Madras) (1988-1992)",242,59.4,59.4,0.3,"  India, Chennai (Madras) (1988-1992)",205,62.2,62.2,0.31,"  India, Chennai (Madras) (1988-1992)",195,83.8,83.8,0.42,"  India, Chennai (Madras) (1988-1992)",155,68,68,0.34,"  India, Chennai (Madras) (1988-1992)",101,75.8,75.8,0.38,"  India, Chennai (Madras) (1988-1992)",72,71.1,71.1,0.36,"  India, Chennai (Madras) (1988-1992)",42,..,..,..,"  India, Chennai (Madras) (1988-1992)",24,..,..,..,"  India, Chennai (Madras) (1988-1992)",10,..,..,..,
Asia,"  India, Karunagappally (1991-1992)",56,14.4,15.1,..,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",1,2.8,2.9,0.01,"  India, Karunagappally (1991-1992)",7,23.7,24.6,0.12,"  India, Karunagappally (1991-1992)",12,41.8,43.4,0.22,"  India, Karunagappally (1991-1992)",3,14.6,15.1,0.08,"  India, Karunagappally (1991-1992)",3,16.8,17.4,0.09,"  India, Karunagappally (1991-1992)",8,55.7,57.8,0.29,"  India, Karunagappally (1991-1992)",9,66.3,68.7,0.34,"  India, Karunagappally (1991-1992)",6,46.9,48.6,0.24,"  India, Karunagappally (1991-1992)",3,24.2,25.1,0.13,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",2,51.5,53.5,0.27,"  India, Karunagappally (1991-1992)",0,..,..,..,"  India, Karunagappally (1991-1992)",0,..,..,..,
